molid,identifiere,MWC01,MWC02,MWC03,MWC04,MWC05,MWC06,MWC07,MWC08,MWC09,MWC10,TWC,SRW01,SRW02,SRW03,SRW04,SRW05,SRW06,SRW07,SRW08,SRW09,SRW10,MPC01,MPC02,MPC03,MPC04,MPC05,MPC06,MPC07,MPC08,MPC09,MPC10,piPC01,piPC02,piPC03,piPC04,piPC05,piPC06,piPC07,piPC08,piPC09,piPC10,TPC,piID,PCR,PCD,CID,BID
148,C8H14O5,12.0,3.9700000000000002,4.6909999999999998,5.468,6.2169999999999996,7.0,7.7599999999999998,8.5449999999999999,9.3100000000000005,10.095000000000001,88.055999999999997,13.0,24.0,0.0,80.0,0.0,312.0,0.0,1312.0,0.0,5744.0,12.0,14.0,14.0,13.0,10.0,7.0,5.0,2.0,1.0,0.0,2.7080000000000002,2.944,2.996,2.944,2.7730000000000001,2.3029999999999999,2.0790000000000002,1.099,0.69299999999999995,0.0,31.681000000000001,33.539000000000001,1.0589999999999999,1.8580000000000001,24.297999999999998,13.313000000000001
149,C8H14O3,10.0,3.7610000000000001,4.4429999999999996,5.1980000000000004,5.9000000000000004,6.6680000000000001,7.3760000000000003,8.1479999999999997,8.8580000000000005,9.6310000000000002,80.983999999999995,11.0,20.0,0.0,64.0,0.0,236.0,0.0,936.0,0.0,3860.0,10.0,11.0,10.0,10.0,6.0,5.0,2.0,1.0,0.0,0.0,2.5649999999999999,2.7730000000000001,2.7080000000000002,2.8900000000000001,2.1970000000000001,2.0790000000000002,1.099,0.69299999999999995,0.0,0.0,26.207999999999998,28.004000000000001,1.069,1.796,20.477,11.346
150,C10H20O2,11.0,3.8919999999999999,4.5540000000000003,5.3230000000000004,6.0039999999999996,6.7770000000000001,7.4649999999999999,8.2379999999999995,8.9290000000000003,9.7040000000000006,83.885000000000005,12.0,22.0,0.0,74.0,0.0,274.0,0.0,1066.0,0.0,4272.0,11.0,13.0,10.0,10.0,7.0,7.0,4.0,4.0,0.0,0.0,2.5649999999999999,2.7730000000000001,2.5649999999999999,2.6389999999999998,2.1970000000000001,2.3029999999999999,1.609,1.609,0.0,0.0,29.297999999999998,30.260000000000002,1.0329999999999999,0.96299999999999997,22.318999999999999,12.305999999999999
151,C13H18O2,15.0,4.2050000000000001,4.9340000000000002,5.7199999999999998,6.4630000000000001,7.2519999999999998,8.0,8.7899999999999991,9.5399999999999991,10.33,95.233999999999995,15.0,30.0,0.0,102.0,0.0,402.0,0.0,1694.0,0.0,7380.0,15.0,18.0,18.0,20.0,19.0,15.0,14.0,14.0,12.0,10.0,2.996,3.3839999999999999,3.657,4.0359999999999996,4.343,3.903,3.9430000000000001,4.0439999999999996,4.1319999999999997,4.2510000000000003,46.408999999999999,60.731999999999999,1.3089999999999999,14.323,29.364000000000001,15.272
152,C13H16O2,15.0,4.1740000000000004,4.9199999999999999,5.6870000000000003,6.4569999999999999,7.2359999999999998,8.0169999999999995,8.8040000000000003,9.5909999999999993,10.382999999999999,95.269999999999996,15.0,30.0,0.0,98.0,0.0,384.0,0.0,1642.0,0.0,7380.0,15.0,17.0,19.0,20.0,21.0,16.0,15.0,12.0,10.0,8.0,3.0449999999999999,3.4180000000000001,3.823,4.1689999999999996,4.5369999999999999,4.2599999999999998,4.4059999999999997,3.9900000000000002,4.0039999999999996,4.0759999999999996,47.213999999999999,66.293999999999997,1.4039999999999999,19.079999999999998,29.526,15.271000000000001
153,C9H20O,9.0,3.6110000000000002,4.234,4.9199999999999999,5.5650000000000004,6.2560000000000002,6.9089999999999998,7.601,8.2579999999999991,8.9510000000000005,75.305000000000007,10.0,18.0,0.0,54.0,0.0,180.0,0.0,630.0,0.0,2268.0,9.0,9.0,7.0,6.0,5.0,4.0,3.0,2.0,0.0,0.0,2.3029999999999999,2.3029999999999999,2.0790000000000002,1.946,1.792,1.609,1.3859999999999999,1.099,0.0,0.0,24.516999999999999,24.516999999999999,1.0,0.0,18.663,10.32
154,C9H20O,9.0,3.6110000000000002,4.234,4.9199999999999999,5.5650000000000004,6.2560000000000002,6.9089999999999998,7.601,8.2579999999999991,8.9510000000000005,75.305000000000007,10.0,18.0,0.0,54.0,0.0,180.0,0.0,630.0,0.0,2268.0,9.0,9.0,7.0,6.0,5.0,4.0,3.0,2.0,0.0,0.0,2.3029999999999999,2.3029999999999999,2.0790000000000002,1.946,1.792,1.609,1.3859999999999999,1.099,0.0,0.0,24.516999999999999,24.516999999999999,1.0,0.0,18.663,10.32
155,C10H14,10.0,3.8500000000000001,4.6150000000000002,5.4249999999999998,6.2169999999999996,7.0270000000000001,7.8239999999999998,8.6349999999999998,9.4339999999999993,10.244,83.272000000000006,10.0,20.0,0.0,72.0,0.0,308.0,0.0,1416.0,0.0,6740.0,10.0,13.0,14.0,14.0,16.0,12.0,4.0,0.0,0.0,0.0,2.6389999999999998,3.157,3.5899999999999999,3.9870000000000001,4.4669999999999996,4.1760000000000002,3.4460000000000002,0.0,0.0,0.0,27.460999999999999,35.462000000000003,1.2909999999999999,8.0009999999999994,19.385999999999999,10.481
156,C10H16,10.0,3.8500000000000001,4.6150000000000002,5.4249999999999998,6.2169999999999996,7.0270000000000001,7.8239999999999998,8.6349999999999998,9.4339999999999993,10.244,83.272000000000006,10.0,20.0,0.0,72.0,0.0,308.0,0.0,1416.0,0.0,6740.0,10.0,13.0,14.0,14.0,16.0,12.0,4.0,0.0,0.0,0.0,2.5649999999999999,2.944,3.2189999999999999,3.4340000000000002,3.7610000000000001,3.5550000000000002,2.8330000000000002,0.0,0.0,0.0,27.460999999999999,32.311999999999998,1.177,4.851,19.385999999999999,10.481
157,C10H16,10.0,3.8500000000000001,4.6150000000000002,5.4249999999999998,6.2169999999999996,7.0270000000000001,7.8239999999999998,8.6349999999999998,9.4339999999999993,10.244,83.272000000000006,10.0,20.0,0.0,72.0,0.0,308.0,0.0,1416.0,0.0,6740.0,10.0,13.0,14.0,14.0,16.0,12.0,4.0,0.0,0.0,0.0,2.5649999999999999,2.944,3.2189999999999999,3.4340000000000002,3.7610000000000001,3.5550000000000002,2.8330000000000002,0.0,0.0,0.0,27.460999999999999,32.311999999999998,1.177,4.851,19.385999999999999,10.481
158,C6H14O,6.0,3.2189999999999999,3.8500000000000001,4.5330000000000004,5.1870000000000003,5.8780000000000001,6.5380000000000003,7.2309999999999999,7.8920000000000003,8.5850000000000009,65.912999999999997,7.0,12.0,0.0,36.0,0.0,126.0,0.0,468.0,0.0,1782.0,6.0,6.0,5.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.946,1.946,1.792,1.3859999999999999,0.69299999999999995,0.0,0.0,0.0,0.0,0.0,14.763,14.763,1.0,0.0,12.664999999999999,7.5170000000000003
159,C6H14O,6.0,3.2189999999999999,3.8500000000000001,4.5330000000000004,5.1870000000000003,5.8780000000000001,6.5380000000000003,7.2309999999999999,7.8920000000000003,8.5850000000000009,65.912999999999997,7.0,12.0,0.0,36.0,0.0,126.0,0.0,468.0,0.0,1782.0,6.0,6.0,5.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.946,1.946,1.792,1.3859999999999999,0.69299999999999995,0.0,0.0,0.0,0.0,0.0,14.763,14.763,1.0,0.0,12.664999999999999,7.5170000000000003
160,C3H6O2,4.0,2.8330000000000002,3.367,4.0069999999999997,4.5750000000000002,5.2199999999999998,5.7960000000000003,6.444,7.0220000000000002,7.6710000000000003,55.936,5.0,8.0,0.0,24.0,0.0,80.0,0.0,272.0,0.0,928.0,4.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.792,1.946,1.3859999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.3170000000000002,10.124000000000001,1.087,0.80600000000000005,8.6969999999999992,5.75
161,C14H20O2,16.0,4.234,4.9630000000000001,5.7199999999999998,6.4660000000000002,7.2320000000000002,7.984,8.7539999999999996,9.5109999999999992,10.282999999999999,97.147999999999996,16.0,32.0,0.0,104.0,0.0,398.0,0.0,1640.0,0.0,7022.0,16.0,18.0,19.0,20.0,21.0,17.0,15.0,14.0,13.0,12.0,3.0449999999999999,3.3839999999999999,3.6829999999999998,4.0190000000000001,4.3810000000000002,3.9620000000000002,3.9620000000000002,4.0259999999999998,4.1239999999999997,4.2619999999999996,51.335000000000001,68.025999999999996,1.325,16.690999999999999,31.529,16.245000000000001
162,C4H8O2,5.0,3.0449999999999999,3.6640000000000001,4.3170000000000002,4.9630000000000001,5.6239999999999997,6.2750000000000004,6.9379999999999997,7.5899999999999999,8.2550000000000008,61.670000000000002,6.0,10.0,0.0,30.0,0.0,106.0,0.0,390.0,0.0,1450.0,5.0,5.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.946,2.0790000000000002,1.946,0.69299999999999995,0.0,0.0,0.0,0.0,0.0,0.0,11.885999999999999,12.664,1.0649999999999999,0.77800000000000002,10.676,6.6239999999999997
163,C10H10O4,14.0,4.1740000000000004,4.9630000000000001,5.8019999999999996,6.6210000000000004,7.4660000000000002,8.2949999999999999,9.1389999999999993,9.9740000000000002,10.817,95.251999999999995,14.0,28.0,0.0,100.0,0.0,430.0,0.0,2028.0,0.0,10078.0,14.0,18.0,21.0,25.0,29.0,24.0,19.0,11.0,3.0,2.0,2.996,3.4809999999999999,3.9369999999999998,4.4290000000000003,4.9199999999999999,4.9530000000000003,5.0019999999999998,4.7220000000000004,3.4460000000000002,3.169,40.587000000000003,55.054000000000002,1.3560000000000001,14.467000000000001,27.286999999999999,14.359999999999999
164,C6H14S2,7.0,3.2959999999999998,3.8919999999999999,4.5110000000000001,5.1299999999999999,5.7590000000000003,6.3849999999999998,7.0170000000000003,7.6449999999999996,8.2769999999999992,66.912000000000006,8.0,14.0,0.0,38.0,0.0,116.0,0.0,374.0,0.0,1244.0,7.0,6.0,5.0,4.0,3.0,2.0,1.0,0.0,0.0,0.0,2.0790000000000002,1.946,1.792,1.609,1.3859999999999999,1.099,0.69299999999999995,0.0,0.0,0.0,18.605,18.605,1.0,0.0,14.831,8.3800000000000008
165,C7H8O2,9.0,3.714,4.4889999999999999,5.2830000000000004,6.0750000000000002,6.8739999999999997,7.6699999999999999,8.4689999999999994,9.266,10.066000000000001,79.906000000000006,9.0,18.0,0.0,62.0,0.0,264.0,0.0,1230.0,0.0,5938.0,9.0,11.0,13.0,13.0,12.0,6.0,3.0,1.0,0.0,0.0,2.5649999999999999,3.0680000000000001,3.548,3.9289999999999998,4.298,3.726,3.169,2.1509999999999998,0.0,0.0,25.655999999999999,35.454000000000001,1.3819999999999999,9.798,17.548999999999999,9.5519999999999996
166,C5H6SO,7.0,3.4340000000000002,4.1740000000000004,4.9340000000000002,5.694,6.46,7.2229999999999999,7.9909999999999997,8.7550000000000008,9.5220000000000002,72.188000000000002,7.0,14.0,0.0,46.0,10.0,176.0,84.0,718.0,522.0,3034.0,7.0,8.0,9.0,9.0,4.0,2.0,0.0,0.0,0.0,0.0,2.351,2.7879999999999998,3.234,3.6259999999999999,2.883,2.4089999999999998,0.0,0.0,0.0,0.0,18.59,24.292000000000002,1.3069999999999999,5.702,13.585000000000001,7.6840000000000002
167,C5H10O2,6.0,3.2189999999999999,3.8500000000000001,4.5330000000000004,5.1870000000000003,5.8780000000000001,6.5380000000000003,7.2309999999999999,7.8920000000000003,8.5850000000000009,65.912999999999997,7.0,12.0,0.0,36.0,0.0,126.0,0.0,468.0,0.0,1782.0,6.0,6.0,5.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0790000000000002,2.1970000000000001,2.0790000000000002,1.609,0.69299999999999995,0.0,0.0,0.0,0.0,0.0,14.763,15.659000000000001,1.0609999999999999,0.89600000000000002,12.664999999999999,7.5170000000000003
168,C10H20O,10.0,3.714,4.3689999999999998,5.056,5.7329999999999997,6.4279999999999999,7.1120000000000001,7.8109999999999999,8.4979999999999993,9.1980000000000004,78.920000000000002,11.0,20.0,0.0,60.0,0.0,206.0,0.0,748.0,0.0,2800.0,10.0,10.0,9.0,7.0,6.0,5.0,4.0,3.0,1.0,0.0,2.4849999999999999,2.5649999999999999,2.4849999999999999,2.1970000000000001,2.0790000000000002,1.946,1.792,1.609,0.69299999999999995,0.0,27.603999999999999,28.852,1.0449999999999999,1.2470000000000001,20.655999999999999,11.298999999999999
169,C5H8O2,6.0,3.2959999999999998,3.9700000000000002,4.6909999999999998,5.3979999999999997,6.1200000000000001,6.8339999999999996,7.556,8.2720000000000002,8.9939999999999998,68.132999999999996,7.0,12.0,0.0,40.0,0.0,156.0,0.0,640.0,0.0,2672.0,6.0,7.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1970000000000001,2.4849999999999999,2.5649999999999999,1.3859999999999999,0.0,0.0,0.0,0.0,0.0,0.0,14.07,15.632999999999999,1.111,1.5640000000000001,12.505000000000001,7.5869999999999997
170,C8H16O3,10.0,3.7610000000000001,4.4660000000000002,5.2089999999999996,5.9480000000000004,6.7009999999999996,7.4509999999999996,8.2070000000000007,8.9610000000000003,9.718,81.421000000000006,11.0,20.0,0.0,64.0,0.0,242.0,0.0,992.0,0.0,4250.0,10.0,11.0,11.0,9.0,7.0,4.0,2.0,1.0,0.0,0.0,2.4849999999999999,2.6389999999999998,2.7080000000000002,2.4849999999999999,2.1970000000000001,1.792,1.099,0.69299999999999995,0.0,0.0,26.151,27.097999999999999,1.036,0.94699999999999995,20.475999999999999,11.353
171,C8H16O3,10.0,3.7610000000000001,4.4660000000000002,5.2089999999999996,5.9480000000000004,6.7009999999999996,7.4509999999999996,8.2070000000000007,8.9610000000000003,9.718,81.421000000000006,11.0,20.0,0.0,64.0,0.0,242.0,0.0,992.0,0.0,4250.0,10.0,11.0,11.0,9.0,7.0,4.0,2.0,1.0,0.0,0.0,2.4849999999999999,2.6389999999999998,2.7080000000000002,2.4849999999999999,2.1970000000000001,1.792,1.099,0.69299999999999995,0.0,0.0,26.151,27.097999999999999,1.036,0.94699999999999995,20.475999999999999,11.353
172,C9H18O,9.0,3.6110000000000002,4.2629999999999999,4.9489999999999998,5.6239999999999997,6.319,7.0019999999999998,7.7000000000000002,8.3870000000000005,9.0860000000000003,75.941000000000003,10.0,18.0,0.0,54.0,0.0,186.0,0.0,678.0,0.0,2548.0,9.0,9.0,8.0,6.0,5.0,4.0,3.0,1.0,0.0,0.0,2.3980000000000001,2.4849999999999999,2.3980000000000001,2.0790000000000002,1.946,1.792,1.609,0.69299999999999995,0.0,0.0,24.228999999999999,25.399999999999999,1.048,1.171,18.655999999999999,10.334
173,C6H10O,6.0,3.1349999999999998,3.714,4.3170000000000002,4.9199999999999999,5.5330000000000004,6.1420000000000003,6.758,7.3680000000000003,7.9850000000000003,62.874000000000002,7.0,12.0,0.0,32.0,0.0,96.0,0.0,304.0,0.0,992.0,6.0,5.0,4.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,2.1970000000000001,2.1970000000000001,2.3029999999999999,2.1970000000000001,1.946,1.609,0.0,0.0,0.0,0.0,15.525,19.449999999999999,1.2529999999999999,3.9239999999999999,12.834,7.4349999999999996
174,C5H10O2,6.0,3.2959999999999998,3.8919999999999999,4.6539999999999999,5.2629999999999999,6.0330000000000004,6.6449999999999996,7.4180000000000001,8.0299999999999994,8.8030000000000008,67.034000000000006,7.0,12.0,0.0,40.0,0.0,144.0,0.0,544.0,0.0,2112.0,6.0,7.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0790000000000002,2.3029999999999999,1.792,1.946,0.0,0.0,0.0,0.0,0.0,0.0,14.244,15.119999999999999,1.0609999999999999,0.875,12.509,7.5439999999999996
175,C4H10S,4.0,2.7080000000000002,3.2189999999999999,3.7610000000000001,4.29,4.8440000000000003,5.3799999999999999,5.9379999999999997,6.4749999999999996,7.0339999999999998,52.649999999999999,5.0,8.0,0.0,20.0,0.0,56.0,0.0,164.0,0.0,488.0,4.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.609,1.3859999999999999,1.099,0.69299999999999995,0.0,0.0,0.0,0.0,0.0,0.0,9.7870000000000008,9.7870000000000008,1.0,0.0,8.8499999999999996,5.6139999999999999
176,C10H20O,11.0,3.9700000000000002,4.7619999999999996,5.609,6.4219999999999997,7.2720000000000002,8.0879999999999992,8.9390000000000001,9.7560000000000002,10.606999999999999,87.424000000000007,11.0,22.0,0.0,82.0,0.0,364.0,0.0,1762.0,0.0,8902.0,11.0,15.0,17.0,19.0,18.0,15.0,5.0,2.0,0.0,0.0,2.4849999999999999,2.7730000000000001,2.8900000000000001,2.996,2.944,2.7730000000000001,1.792,1.099,0.0,0.0,30.751000000000001,30.751000000000001,1.0,0.0,21.234000000000002,11.470000000000001
177,C6H6S,7.0,3.4340000000000002,4.1429999999999998,4.8899999999999997,5.617,6.3680000000000003,7.0990000000000002,7.851,8.5839999999999996,9.3360000000000003,71.322000000000003,7.0,14.0,0.0,46.0,0.0,182.0,0.0,774.0,0.0,3374.0,7.0,8.0,8.0,8.0,8.0,2.0,0.0,0.0,0.0,0.0,2.3980000000000001,2.8620000000000001,3.2480000000000002,3.641,4.0380000000000003,2.7839999999999998,0.0,0.0,0.0,0.0,18.966999999999999,25.971,1.369,7.0039999999999996,13.677,7.6740000000000004
178,C8H7N,10.0,3.8500000000000001,4.673,5.5090000000000003,6.3470000000000004,7.1890000000000001,8.0299999999999994,8.8729999999999993,9.7149999999999999,10.558,83.745000000000005,9.0,20.0,0.0,72.0,10.0,314.0,98.0,1496.0,720.0,7440.0,10.0,13.0,17.0,21.0,20.0,15.0,13.0,11.0,0.0,0.0,2.7730000000000001,3.3839999999999999,4.0209999999999999,4.6109999999999998,4.9619999999999997,5.0410000000000004,5.2560000000000002,5.476,0.0,0.0,30.959,44.524000000000001,1.4379999999999999,13.565,18.559000000000001,9.6430000000000007
179,C5H10O,5.0,3.0449999999999999,3.6110000000000002,4.29,4.875,5.5650000000000004,6.1550000000000002,6.8470000000000004,7.4390000000000001,8.1319999999999997,60.957999999999998,6.0,10.0,0.0,30.0,0.0,100.0,0.0,350.0,0.0,1250.0,5.0,5.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.946,1.946,1.609,1.609,0.0,0.0,0.0,0.0,0.0,0.0,12.068,13.111000000000001,1.0860000000000001,1.042,10.679,6.5890000000000004
180,C10H20O2,11.0,3.9319999999999999,4.5949999999999998,5.407,6.0890000000000004,6.907,7.5940000000000003,8.4149999999999991,9.1039999999999992,9.9260000000000002,84.969999999999999,12.0,22.0,0.0,78.0,0.0,310.0,0.0,1294.0,0.0,5532.0,11.0,14.0,10.0,9.0,7.0,8.0,4.0,3.0,0.0,0.0,2.5649999999999999,2.7730000000000001,2.4849999999999999,2.4849999999999999,2.1970000000000001,2.3029999999999999,1.792,1.946,0.0,0.0,29.166,30.545000000000002,1.0469999999999999,1.379,22.256,12.311999999999999
181,C10H20O2,11.0,3.9319999999999999,4.5949999999999998,5.407,6.0890000000000004,6.907,7.5940000000000003,8.4149999999999991,9.1039999999999992,9.9260000000000002,84.969999999999999,12.0,22.0,0.0,78.0,0.0,310.0,0.0,1294.0,0.0,5532.0,11.0,14.0,10.0,9.0,7.0,8.0,4.0,3.0,0.0,0.0,2.5649999999999999,2.7730000000000001,2.4849999999999999,2.4849999999999999,2.1970000000000001,2.3029999999999999,1.792,1.946,0.0,0.0,29.166,30.545000000000002,1.0469999999999999,1.379,22.256,12.311999999999999
182,C6H10O2,7.0,3.4340000000000002,4.1429999999999998,4.875,5.609,6.3470000000000004,7.0860000000000003,7.8250000000000002,8.5649999999999995,9.3040000000000003,72.188999999999993,8.0,14.0,0.0,46.0,0.0,182.0,0.0,766.0,0.0,3304.0,7.0,8.0,8.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,2.3029999999999999,2.5649999999999999,2.7730000000000001,1.946,0.69299999999999995,0.0,0.0,0.0,0.0,0.0,16.776,18.279,1.0900000000000001,1.5029999999999999,14.492000000000001,8.5139999999999993
183,C10H18O,11.0,4.0069999999999997,4.8120000000000003,5.673,6.5149999999999997,7.3719999999999999,8.2219999999999995,9.0790000000000006,9.9309999999999992,10.787000000000001,88.397999999999996,11.0,22.0,0.0,86.0,0.0,406.0,0.0,2070.0,0.0,10942.0,11.0,16.0,18.0,16.0,20.0,14.0,4.0,0.0,0.0,0.0,2.5649999999999999,2.996,3.1349999999999998,3.1779999999999999,3.5550000000000002,3.258,2.1970000000000001,0.0,0.0,0.0,29.457999999999998,31.885000000000002,1.0820000000000001,2.427,21.149000000000001,11.481999999999999
184,C10H18O,11.0,4.0069999999999997,4.8120000000000003,5.673,6.5149999999999997,7.3719999999999999,8.2219999999999995,9.0790000000000006,9.9309999999999992,10.787000000000001,88.397999999999996,11.0,22.0,0.0,86.0,0.0,406.0,0.0,2070.0,0.0,10942.0,11.0,16.0,18.0,16.0,20.0,14.0,4.0,0.0,0.0,0.0,2.5649999999999999,2.996,3.1349999999999998,3.1779999999999999,3.5550000000000002,3.258,2.1970000000000001,0.0,0.0,0.0,29.457999999999998,31.885000000000002,1.0820000000000001,2.427,21.149000000000001,11.481999999999999
185,C7H16O,7.0,3.367,3.9700000000000002,4.6539999999999999,5.2830000000000004,5.9740000000000002,6.6109999999999998,7.3029999999999999,7.9429999999999996,8.6359999999999992,68.741,8.0,14.0,0.0,42.0,0.0,140.0,0.0,490.0,0.0,1764.0,7.0,7.0,5.0,4.0,3.0,2.0,0.0,0.0,0.0,0.0,2.0790000000000002,2.0790000000000002,1.792,1.609,1.3859999999999999,1.099,0.0,0.0,0.0,0.0,18.045000000000002,18.045000000000002,1.0,0.0,14.666,8.4120000000000008
186,C7H16O,7.0,3.367,3.9700000000000002,4.6539999999999999,5.2830000000000004,5.9740000000000002,6.6109999999999998,7.3029999999999999,7.9429999999999996,8.6359999999999992,68.741,8.0,14.0,0.0,42.0,0.0,140.0,0.0,490.0,0.0,1764.0,7.0,7.0,5.0,4.0,3.0,2.0,0.0,0.0,0.0,0.0,2.0790000000000002,2.0790000000000002,1.792,1.609,1.3859999999999999,1.099,0.0,0.0,0.0,0.0,18.045000000000002,18.045000000000002,1.0,0.0,14.666,8.4120000000000008
187,C8H8O2,10.0,3.8069999999999999,4.5750000000000002,5.3609999999999998,6.1509999999999998,6.944,7.7380000000000004,8.532,9.327,10.122,82.555999999999997,10.0,20.0,0.0,68.0,0.0,284.0,0.0,1284.0,0.0,6020.0,10.0,12.0,14.0,14.0,16.0,12.0,6.0,0.0,0.0,0.0,2.7080000000000002,3.157,3.6699999999999999,4.0670000000000002,4.5410000000000004,4.407,4.0949999999999998,0.0,0.0,0.0,27.722999999999999,36.645000000000003,1.3220000000000001,8.9220000000000006,19.568999999999999,10.460000000000001
188,C11H22O2,12.0,3.8919999999999999,4.5330000000000004,5.2199999999999998,5.8780000000000001,6.569,7.2329999999999997,7.9260000000000002,8.5939999999999994,9.2870000000000008,84.132000000000005,13.0,24.0,0.0,72.0,0.0,240.0,0.0,840.0,0.0,3024.0,12.0,12.0,10.0,9.0,8.0,7.0,6.0,5.0,4.0,3.0,2.6389999999999998,2.7080000000000002,2.4849999999999999,2.3980000000000001,2.3029999999999999,2.1970000000000001,2.0790000000000002,1.946,1.792,1.609,34.939,36.542999999999999,1.046,1.6040000000000001,24.661999999999999,13.241
189,C10H16O,10.0,3.6640000000000001,4.29,4.9340000000000002,5.5800000000000001,6.2320000000000002,6.8840000000000003,7.5410000000000004,8.1959999999999997,8.8529999999999998,77.174999999999997,11.0,20.0,0.0,56.0,0.0,176.0,0.0,584.0,0.0,2000.0,10.0,9.0,8.0,7.0,6.0,5.0,4.0,3.0,2.0,1.0,2.6389999999999998,2.7080000000000002,2.8900000000000001,2.944,3.0910000000000002,3.0449999999999999,2.944,2.8330000000000002,2.5649999999999999,2.1970000000000001,28.501999999999999,38.856999999999999,1.363,10.355,20.829000000000001,11.276
190,C6H8N2,8.0,3.6110000000000002,4.3440000000000003,5.1299999999999999,5.8890000000000002,6.6710000000000003,7.4390000000000001,8.2170000000000005,8.9890000000000008,9.766,76.055999999999997,8.0,16.0,0.0,56.0,0.0,232.0,0.0,1032.0,0.0,4736.0,8.0,10.0,10.0,10.0,12.0,4.0,0.0,0.0,0.0,0.0,2.4849999999999999,3.02,3.4089999999999998,3.8039999999999998,4.298,3.4460000000000002,0.0,0.0,0.0,0.0,21.565000000000001,28.463000000000001,1.3200000000000001,6.8979999999999997,15.532999999999999,8.5990000000000002
191,C10H20O,10.0,3.7610000000000001,4.4189999999999996,5.1529999999999996,5.8319999999999999,6.5720000000000001,7.258,8.0,8.6880000000000006,9.4309999999999992,80.114000000000004,11.0,20.0,0.0,64.0,0.0,230.0,0.0,872.0,0.0,3400.0,10.0,11.0,9.0,8.0,6.0,6.0,3.0,2.0,0.0,0.0,2.4849999999999999,2.7080000000000002,2.5649999999999999,2.4849999999999999,2.3980000000000001,2.4849999999999999,1.946,1.609,0.0,0.0,26.759,29.681000000000001,1.109,2.9220000000000002,20.486000000000001,11.321999999999999
