molid,identifiere,ATS1m,ATS2m,ATS3m,ATS4m,ATS5m,ATS6m,ATS7m,ATS8m,ATS1v,ATS2v,ATS3v,ATS4v,ATS5v,ATS6v,ATS7v,ATS8v,ATS1e,ATS2e,ATS3e,ATS4e,ATS5e,ATS6e,ATS7e,ATS8e,ATS1p,ATS2p,ATS3p,ATS4p,ATS5p,ATS6p,ATS7p,ATS8p,MATS1m,MATS2m,MATS3m,MATS4m,MATS5m,MATS6m,MATS7m,MATS8m,MATS1v,MATS2v,MATS3v,MATS4v,MATS5v,MATS6v,MATS7v,MATS8v,MATS1e,MATS2e,MATS3e,MATS4e,MATS5e,MATS6e,MATS7e,MATS8e,MATS1p,MATS2p,MATS3p,MATS4p,MATS5p,MATS6p,MATS7p,MATS8p,GATS1m,GATS2m,GATS3m,GATS4m,GATS5m,GATS6m,GATS7m,GATS8m,GATS1v,GATS2v,GATS3v,GATS4v,GATS5v,GATS6v,GATS7v,GATS8v,GATS1e,GATS2e,GATS3e,GATS4e,GATS5e,GATS6e,GATS7e,GATS8e,GATS1p,GATS2p,GATS3p,GATS4p,GATS5p,GATS6p,GATS7p,GATS8p
760,C12H22S2,3.238,3.3679999999999999,3.3799999999999999,3.0459999999999998,2.6629999999999998,2.3980000000000001,2.1970000000000001,1.609,2.7949999999999999,2.972,2.8159999999999998,2.4449999999999998,2.4140000000000001,2.3980000000000001,2.1970000000000001,1.609,2.7919999999999998,2.968,2.8100000000000001,2.4390000000000001,2.4119999999999999,2.3980000000000001,2.1970000000000001,1.609,2.9449999999999998,3.1309999999999998,3.0529999999999999,2.7000000000000002,2.5089999999999999,2.3980000000000001,2.1970000000000001,1.609,0.40000000000000002,-0.222,-0.45600000000000002,-0.53300000000000003,-0.067000000000000004,0.16700000000000001,0.16700000000000001,0.16700000000000001,0.40000000000000002,-0.222,-0.45600000000000002,-0.53300000000000003,-0.067000000000000004,0.16700000000000001,0.16700000000000001,0.16700000000000001,0.40000000000000002,-0.222,-0.45600000000000002,-0.53300000000000003,-0.067000000000000004,0.16700000000000001,0.16700000000000001,0.16700000000000001,0.40000000000000002,-0.222,-0.45600000000000002,-0.53300000000000003,-0.067000000000000004,0.16700000000000001,0.16700000000000001,0.16700000000000001,0.50600000000000001,1.264,2.0219999999999998,2.2749999999999999,0.75800000000000001,0.0,0.0,0.0,0.50600000000000001,1.264,2.0219999999999998,2.2749999999999999,0.75800000000000001,0.0,0.0,0.0,0.50600000000000001,1.264,2.0219999999999998,2.2749999999999999,0.75800000000000001,0.0,0.0,0.0,0.50600000000000001,1.264,2.0219999999999998,2.2749999999999999,0.75800000000000001,0.0,0.0,0.0
761,C14H20O2,2.8900000000000001,3.0339999999999998,2.9079999999999999,2.8330000000000002,2.7719999999999998,2.5899999999999999,2.335,2.2330000000000001,2.7429999999999999,2.8210000000000002,2.7109999999999999,2.4910000000000001,2.4039999999999999,2.3069999999999999,2.2530000000000001,2.141,2.8889999999999998,3.032,2.907,2.831,2.77,2.5880000000000001,2.335,2.2330000000000001,2.7320000000000002,2.8079999999999998,2.6960000000000002,2.4620000000000002,2.3730000000000002,2.2839999999999998,2.246,2.1349999999999998,-0.070999999999999994,0.33300000000000002,-0.14299999999999999,-0.34699999999999998,-0.38500000000000001,-0.27300000000000002,0.016,0.0,-0.070999999999999994,0.33300000000000002,-0.14299999999999999,-0.34699999999999998,-0.38500000000000001,-0.27300000000000002,0.016,0.0,-0.070999999999999994,0.33300000000000002,-0.14299999999999999,-0.34699999999999998,-0.38500000000000001,-0.27300000000000002,0.016,0.0,-0.070999999999999994,0.33300000000000002,-0.14299999999999999,-0.34699999999999998,-0.38500000000000001,-0.27300000000000002,0.016,0.0,0.80400000000000005,0.71399999999999997,1.071,1.837,1.978,1.5580000000000001,0.47599999999999998,0.53600000000000003,0.80400000000000005,0.71399999999999997,1.071,1.837,1.978,1.5580000000000001,0.47599999999999998,0.53600000000000003,0.80400000000000005,0.71399999999999997,1.071,1.837,1.978,1.5580000000000001,0.47599999999999998,0.53600000000000003,0.80400000000000005,0.71399999999999997,1.071,1.837,1.978,1.5580000000000001,0.47599999999999998,0.53600000000000003
762,C9H12O,2.4279999999999999,2.6850000000000001,2.6389999999999998,2.302,1.099,0.0,0.0,0.0,2.3519999999999999,2.5670000000000002,2.4449999999999998,2.02,1.099,0.0,0.0,0.0,2.427,2.6850000000000001,2.6379999999999999,2.3010000000000002,1.099,0.0,0.0,0.0,2.347,2.5579999999999998,2.4300000000000002,1.9970000000000001,1.099,0.0,0.0,0.0,0.0,-0.059999999999999998,-0.16700000000000001,-0.30599999999999999,0.111,0.0,0.0,0.0,0.0,-0.059999999999999998,-0.16700000000000001,-0.30599999999999999,0.111,0.0,0.0,0.0,0.0,-0.059999999999999998,-0.16700000000000001,-0.30599999999999999,0.111,0.0,0.0,0.0,0.0,-0.059999999999999998,-0.16700000000000001,-0.30599999999999999,0.111,0.0,0.0,0.0,0.5,0.76900000000000002,1.25,1.875,0.0,0.0,0.0,0.0,0.5,0.76900000000000002,1.25,1.875,0.0,0.0,0.0,0.0,0.5,0.76900000000000002,1.25,1.875,0.0,0.0,0.0,0.0,0.5,0.76900000000000002,1.25,1.875,0.0,0.0,0.0,0.0
763,C10H12O4,2.8330000000000002,3.1680000000000001,3.214,2.8769999999999998,2.8260000000000001,2.5390000000000001,1.099,0.0,2.4910000000000001,2.6989999999999998,2.613,2.4279999999999999,2.3580000000000001,2.1469999999999998,1.099,0.0,2.831,3.1659999999999999,3.2109999999999999,2.875,2.823,2.5369999999999999,1.099,0.0,2.4620000000000002,2.6600000000000001,2.5619999999999998,2.3919999999999999,2.3250000000000002,2.113,1.099,0.0,-0.20000000000000001,-0.153,-0.11600000000000001,-0.050000000000000003,0.29199999999999998,-0.29999999999999999,0.40000000000000002,0.0,-0.20000000000000001,-0.153,-0.11600000000000001,-0.050000000000000003,0.29199999999999998,-0.29999999999999999,0.40000000000000002,0.0,-0.20000000000000001,-0.153,-0.11600000000000001,-0.050000000000000003,0.29199999999999998,-0.29999999999999999,0.40000000000000002,0.0,-0.20000000000000001,-0.153,-0.11600000000000001,-0.050000000000000003,0.29199999999999998,-0.29999999999999999,0.40000000000000002,0.0,0.97499999999999998,1.0780000000000001,1.1970000000000001,0.97499999999999998,0.69999999999999996,1.1379999999999999,0.0,0.0,0.97499999999999998,1.0780000000000001,1.1970000000000001,0.97499999999999998,0.69999999999999996,1.1379999999999999,0.0,0.0,0.97499999999999998,1.0780000000000001,1.1970000000000001,0.97499999999999998,0.69999999999999996,1.1379999999999999,0.0,0.0,0.97499999999999998,1.0780000000000001,1.1970000000000001,0.97499999999999998,0.69999999999999996,1.1379999999999999,0.0,0.0
764,C6H12O2,2.1589999999999998,2.3460000000000001,1.897,1.734,1.845,0.0,0.0,0.0,1.9490000000000001,1.986,1.6140000000000001,1.3919999999999999,1.1140000000000001,0.0,0.0,0.0,2.1579999999999999,2.343,1.895,1.732,1.8420000000000001,0.0,0.0,0.0,1.9330000000000001,1.962,1.591,1.363,1.036,0.0,0.0,0.0,-0.048000000000000001,0.33300000000000002,-0.20000000000000001,-0.33300000000000002,-1.0,0.0,0.0,0.0,-0.048000000000000001,0.33300000000000002,-0.20000000000000001,-0.33300000000000002,-1.0,0.0,0.0,0.0,-0.048000000000000001,0.33300000000000002,-0.20000000000000001,-0.33300000000000002,-1.0,0.0,0.0,0.0,-0.048000000000000001,0.33300000000000002,-0.20000000000000001,-0.33300000000000002,-1.0,0.0,0.0,0.0,0.66700000000000004,0.58299999999999996,0.93300000000000005,1.167,2.3330000000000002,0.0,0.0,0.0,0.66700000000000004,0.58299999999999996,0.93300000000000005,1.167,2.3330000000000002,0.0,0.0,0.0,0.66700000000000004,0.58299999999999996,0.93300000000000005,1.167,2.3330000000000002,0.0,0.0,0.0,0.66700000000000004,0.58299999999999996,0.93300000000000005,1.167,2.3330000000000002,0.0,0.0,0.0
765,C9H18O,2.335,2.2330000000000001,2.1200000000000001,1.992,1.8460000000000001,1.6739999999999999,1.466,1.204,2.2530000000000001,2.141,2.016,1.8740000000000001,1.7070000000000001,1.5069999999999999,1.256,0.92100000000000004,2.335,2.2330000000000001,2.1200000000000001,1.992,1.845,1.673,1.4650000000000001,1.202,2.246,2.1349999999999998,2.0089999999999999,1.865,1.696,1.494,1.24,0.89800000000000002,-0.012,-0.028000000000000001,-0.048000000000000001,-0.073999999999999996,-0.111,-0.16700000000000001,-0.25900000000000001,-0.44400000000000001,-0.012,-0.028000000000000001,-0.048000000000000001,-0.073999999999999996,-0.111,-0.16700000000000001,-0.25900000000000001,-0.44400000000000001,-0.012,-0.028000000000000001,-0.048000000000000001,-0.073999999999999996,-0.111,-0.16700000000000001,-0.25900000000000001,-0.44400000000000001,-0.012,-0.028000000000000001,-0.048000000000000001,-0.073999999999999996,-0.111,-0.16700000000000001,-0.25900000000000001,-0.44400000000000001,0.55600000000000005,0.625,0.71399999999999997,0.83299999999999996,1.0,1.25,1.667,2.5,0.55600000000000005,0.625,0.71399999999999997,0.83299999999999996,1.0,1.25,1.667,2.5,0.55600000000000005,0.625,0.71399999999999997,0.83299999999999996,1.0,1.25,1.667,2.5,0.55600000000000005,0.625,0.71399999999999997,0.83299999999999996,1.0,1.25,1.667,2.5
766,C9H18S3,3.1360000000000001,4.1020000000000003,3.0449999999999999,3.3679999999999999,0.0,0.0,0.0,0.0,2.605,3.1619999999999999,2.7890000000000001,2.972,0.0,0.0,0.0,0.0,2.6000000000000001,3.1520000000000001,2.7869999999999999,2.968,0.0,0.0,0.0,0.0,2.8260000000000001,3.5529999999999999,2.887,3.1309999999999998,0.0,0.0,0.0,0.0,-0.33300000000000002,-0.048000000000000001,0.067000000000000004,-0.111,0.0,0.0,0.0,0.0,-0.33300000000000002,-0.048000000000000001,0.067000000000000004,-0.111,0.0,0.0,0.0,0.0,-0.33300000000000002,-0.048000000000000001,0.067000000000000004,-0.111,0.0,0.0,0.0,0.0,-0.33300000000000002,-0.048000000000000001,0.067000000000000004,-0.111,0.0,0.0,0.0,0.0,1.222,1.397,0.48899999999999999,0.81499999999999995,0.0,0.0,0.0,0.0,1.222,1.397,0.48899999999999999,0.81499999999999995,0.0,0.0,0.0,0.0,1.222,1.397,0.48899999999999999,0.81499999999999995,0.0,0.0,0.0,0.0,1.222,1.397,0.48899999999999999,0.81499999999999995,0.0,0.0,0.0,0.0
767,C7H8O,2.2330000000000001,2.4569999999999999,2.302,1.204,0.0,0.0,0.0,0.0,2.141,2.3050000000000002,2.02,0.92100000000000004,0.0,0.0,0.0,0.0,2.2330000000000001,2.456,2.3010000000000002,1.202,0.0,0.0,0.0,0.0,2.1349999999999998,2.2930000000000001,1.9970000000000001,0.89800000000000002,0.0,0.0,0.0,0.0,0.0,-0.085999999999999993,-0.28599999999999998,-0.42899999999999999,0.0,0.0,0.0,0.0,0.0,-0.085999999999999993,-0.28599999999999998,-0.42899999999999999,0.0,0.0,0.0,0.0,0.0,-0.085999999999999993,-0.28599999999999998,-0.42899999999999999,0.0,0.0,0.0,0.0,0.0,-0.085999999999999993,-0.28599999999999998,-0.42899999999999999,0.0,0.0,0.0,0.0,0.5,0.80000000000000004,1.5,2.0,0.0,0.0,0.0,0.0,0.5,0.80000000000000004,1.5,2.0,0.0,0.0,0.0,0.0,0.5,0.80000000000000004,1.5,2.0,0.0,0.0,0.0,0.0,0.5,0.80000000000000004,1.5,2.0,0.0,0.0,0.0,0.0
768,C6H10O2,2.1970000000000001,2.2789999999999999,2.0790000000000002,1.9450000000000001,1.099,0.69299999999999995,0.0,0.0,1.877,1.7569999999999999,1.7110000000000001,1.512,1.099,0.69299999999999995,0.0,0.0,2.1949999999999998,2.2770000000000001,2.077,1.9430000000000001,1.099,0.69299999999999995,0.0,0.0,1.851,1.7170000000000001,1.6799999999999999,1.4730000000000001,1.099,0.69299999999999995,0.0,0.0,-0.23799999999999999,0.14299999999999999,-0.33300000000000002,-0.46700000000000003,0.33300000000000002,0.33300000000000002,0.0,0.0,-0.23799999999999999,0.14299999999999999,-0.33300000000000002,-0.46700000000000003,0.33300000000000002,0.33300000000000002,0.0,0.0,-0.23799999999999999,0.14299999999999999,-0.33300000000000002,-0.46700000000000003,0.33300000000000002,0.33300000000000002,0.0,0.0,-0.23799999999999999,0.14299999999999999,-0.33300000000000002,-0.46700000000000003,0.33300000000000002,0.33300000000000002,0.0,0.0,1.0,1.0,1.167,1.3999999999999999,0.0,0.0,0.0,0.0,1.0,1.0,1.167,1.3999999999999999,0.0,0.0,0.0,0.0,1.0,1.0,1.167,1.3999999999999999,0.0,0.0,0.0,0.0,1.0,1.0,1.167,1.3999999999999999,0.0,0.0,0.0,0.0
769,C8H10O3,2.5899999999999999,2.9260000000000002,2.9729999999999999,2.4660000000000002,1.734,0.84699999999999998,0.0,0.0,2.3069999999999999,2.4929999999999999,2.4510000000000001,2.0539999999999998,1.3919999999999999,0.41299999999999998,0.0,0.0,2.5880000000000001,2.9239999999999999,2.9700000000000002,2.4630000000000001,1.732,0.84499999999999997,0.0,0.0,2.2839999999999998,2.4540000000000002,2.411,2.024,1.363,0.375,0.0,0.0,-0.125,-0.35799999999999998,0.13100000000000001,0.17100000000000001,-0.313,-1.0,0.0,0.0,-0.125,-0.35799999999999998,0.13100000000000001,0.17100000000000001,-0.313,-1.0,0.0,0.0,-0.125,-0.35799999999999998,0.13100000000000001,0.17100000000000001,-0.313,-1.0,0.0,0.0,-0.125,-0.35799999999999998,0.13100000000000001,0.17100000000000001,-0.313,-1.0,0.0,0.0,0.83299999999999996,1.222,0.91700000000000004,0.76400000000000001,1.1459999999999999,2.2919999999999998,0.0,0.0,0.83299999999999996,1.222,0.91700000000000004,0.76400000000000001,1.1459999999999999,2.2919999999999998,0.0,0.0,0.83299999999999996,1.222,0.91700000000000004,0.76400000000000001,1.1459999999999999,2.2919999999999998,0.0,0.0,0.83299999999999996,1.222,0.91700000000000004,0.76400000000000001,1.1459999999999999,2.2919999999999998,0.0,0.0
770,C8H16O2,2.3980000000000001,2.5470000000000002,2.5390000000000001,2.302,1.897,1.099,0.69299999999999995,0.0,2.1440000000000001,2.1739999999999999,2.1469999999999998,2.02,1.6140000000000001,1.099,0.69299999999999995,0.0,2.3959999999999999,2.5449999999999999,2.5369999999999999,2.3010000000000002,1.895,1.099,0.69299999999999995,0.0,2.1240000000000001,2.1480000000000001,2.113,1.9970000000000001,1.591,1.099,0.69299999999999995,0.0,-0.16700000000000001,0.25,-0.375,-0.219,-0.25,0.25,0.25,0.0,-0.16700000000000001,0.25,-0.375,-0.219,-0.25,0.25,0.25,0.0,-0.16700000000000001,0.25,-0.375,-0.219,-0.25,0.25,0.25,0.0,-0.16700000000000001,0.25,-0.375,-0.219,-0.25,0.25,0.25,0.0,0.93799999999999994,0.84399999999999997,1.4059999999999999,1.0549999999999999,1.125,0.0,0.0,0.0,0.93799999999999994,0.84399999999999997,1.4059999999999999,1.0549999999999999,1.125,0.0,0.0,0.0,0.93799999999999994,0.84399999999999997,1.4059999999999999,1.0549999999999999,1.125,0.0,0.0,0.0,0.93799999999999994,0.84399999999999997,1.4059999999999999,1.0549999999999999,1.125,0.0,0.0,0.0
771,C8H14O2,2.3980000000000001,2.5470000000000002,2.5390000000000001,2.302,1.897,1.099,0.69299999999999995,0.0,2.1440000000000001,2.1739999999999999,2.1469999999999998,2.02,1.6140000000000001,1.099,0.69299999999999995,0.0,2.3959999999999999,2.5449999999999999,2.5369999999999999,2.3010000000000002,1.895,1.099,0.69299999999999995,0.0,2.1240000000000001,2.1480000000000001,2.113,1.9970000000000001,1.591,1.099,0.69299999999999995,0.0,-0.16700000000000001,0.25,-0.375,-0.219,-0.25,0.25,0.25,0.0,-0.16700000000000001,0.25,-0.375,-0.219,-0.25,0.25,0.25,0.0,-0.16700000000000001,0.25,-0.375,-0.219,-0.25,0.25,0.25,0.0,-0.16700000000000001,0.25,-0.375,-0.219,-0.25,0.25,0.25,0.0,0.93799999999999994,0.84399999999999997,1.4059999999999999,1.0549999999999999,1.125,0.0,0.0,0.0,0.93799999999999994,0.84399999999999997,1.4059999999999999,1.0549999999999999,1.125,0.0,0.0,0.0,0.93799999999999994,0.84399999999999997,1.4059999999999999,1.0549999999999999,1.125,0.0,0.0,0.0,0.93799999999999994,0.84399999999999997,1.4059999999999999,1.0549999999999999,1.125,0.0,0.0,0.0
772,C20H40O2,3.1349999999999998,3.1680000000000001,3.0910000000000002,3.044,2.927,2.8719999999999999,2.8130000000000002,2.7509999999999999,3.0219999999999998,2.9860000000000002,2.972,2.9199999999999999,2.835,2.774,2.71,2.641,3.1349999999999998,3.1669999999999998,3.0899999999999999,3.044,2.9260000000000002,2.871,2.8130000000000002,2.7509999999999999,3.0139999999999998,2.9740000000000002,2.9630000000000001,2.9100000000000001,2.8279999999999998,2.7669999999999999,2.702,2.633,-0.057000000000000002,0.41399999999999998,-0.065000000000000002,-0.073999999999999996,-0.029000000000000001,-0.036999999999999998,-0.047,-0.057000000000000002,-0.057000000000000002,0.41399999999999998,-0.065000000000000002,-0.073999999999999996,-0.029000000000000001,-0.037999999999999999,-0.047,-0.057000000000000002,-0.057000000000000002,0.41399999999999998,-0.065000000000000002,-0.073999999999999996,-0.029000000000000001,-0.036999999999999998,-0.047,-0.057000000000000002,-0.057000000000000002,0.41399999999999998,-0.065000000000000002,-0.073999999999999996,-0.029000000000000001,-0.036999999999999998,-0.047,-0.057000000000000002,0.82499999999999996,0.82499999999999996,0.86599999999999999,0.91200000000000003,0.67900000000000005,0.72199999999999998,0.77000000000000002,0.82499999999999996,0.82499999999999996,0.82499999999999996,0.86599999999999999,0.91200000000000003,0.67900000000000005,0.72199999999999998,0.77000000000000002,0.82499999999999996,0.82499999999999996,0.82499999999999996,0.86599999999999999,0.91200000000000003,0.67900000000000005,0.72199999999999998,0.77000000000000002,0.82499999999999996,0.82499999999999996,0.82499999999999996,0.86599999999999999,0.91200000000000003,0.67900000000000005,0.72199999999999998,0.77000000000000002,0.82499999999999996
773,C12H22O,2.73,3.2959999999999998,3.3780000000000001,2.5899999999999999,0.69299999999999995,0.0,0.0,0.0,2.6749999999999998,3.2000000000000002,3.161,2.5270000000000001,0.69299999999999995,0.0,0.0,0.0,2.73,3.2949999999999999,3.3769999999999998,2.5899999999999999,0.69299999999999995,0.0,0.0,0.0,2.6709999999999998,3.1930000000000001,3.1429999999999998,2.5219999999999998,0.69299999999999995,0.0,0.0,0.0,0.0060000000000000001,-0.047,-0.20799999999999999,-0.0070000000000000001,0.083000000000000004,0.0,0.0,0.0,0.0060000000000000001,-0.047,-0.20799999999999999,-0.0070000000000000001,0.083000000000000004,0.0,0.0,0.0,0.0060000000000000001,-0.047,-0.20799999999999999,-0.0070000000000000001,0.083000000000000004,0.0,0.0,0.0,0.0060000000000000001,-0.047,-0.20799999999999999,-0.0070000000000000001,0.083000000000000004,0.0,0.0,0.0,0.46400000000000002,0.78000000000000003,1.75,0.54200000000000004,0.0,0.0,0.0,0.0,0.46400000000000002,0.78000000000000003,1.75,0.54200000000000004,0.0,0.0,0.0,0.0,0.46400000000000002,0.78000000000000003,1.75,0.54200000000000004,0.0,0.0,0.0,0.0,0.46400000000000002,0.78000000000000003,1.75,0.54200000000000004,0.0,0.0,0.0,0.0
774,C13H26O2,2.7719999999999998,2.8199999999999998,2.7080000000000002,2.6389999999999998,2.4569999999999999,2.367,2.2679999999999998,2.1589999999999998,2.605,2.5489999999999999,2.5289999999999999,2.4449999999999998,2.3050000000000002,2.2000000000000002,2.0819999999999999,1.9490000000000001,2.7709999999999999,2.8180000000000001,2.7069999999999999,2.6379999999999999,2.456,2.3660000000000001,2.2669999999999999,2.1579999999999999,2.593,2.5310000000000001,2.5150000000000001,2.4300000000000002,2.2930000000000001,2.1869999999999998,2.0680000000000001,1.9330000000000001,-0.092999999999999999,0.35999999999999999,-0.112,-0.13500000000000001,-0.076999999999999999,-0.10299999999999999,-0.13500000000000001,-0.17599999999999999,-0.092999999999999999,0.35999999999999999,-0.112,-0.13500000000000001,-0.076999999999999999,-0.10299999999999999,-0.13500000000000001,-0.17599999999999999,-0.092999999999999999,0.35999999999999999,-0.112,-0.13500000000000001,-0.076999999999999999,-0.10299999999999999,-0.13500000000000001,-0.17599999999999999,-0.092999999999999999,0.35999999999999999,-0.112,-0.13500000000000001,-0.076999999999999999,-0.10299999999999999,-0.13500000000000001,-0.17599999999999999,0.86499999999999999,0.86499999999999999,0.93200000000000005,1.01,0.80800000000000005,0.89700000000000002,1.01,1.1539999999999999,0.86499999999999999,0.86499999999999999,0.93200000000000005,1.01,0.80800000000000005,0.89700000000000002,1.01,1.1539999999999999,0.86499999999999999,0.86499999999999999,0.93200000000000005,1.01,0.80800000000000005,0.89700000000000002,1.01,1.1539999999999999,0.86499999999999999,0.86499999999999999,0.93200000000000005,1.01,0.80800000000000005,0.89700000000000002,1.01,1.1539999999999999
775,C6H14S2,2.4279999999999999,2.3359999999999999,2.234,2.121,1.9930000000000001,1.847,2.0960000000000001,0.0,2.101,1.9710000000000001,1.821,1.6439999999999999,1.429,1.1559999999999999,0.78100000000000003,0.0,2.0979999999999999,1.968,1.8169999999999999,1.6399999999999999,1.4239999999999999,1.1479999999999999,0.76900000000000002,0.0,2.23,2.1160000000000001,1.9870000000000001,1.8400000000000001,1.667,1.458,1.3120000000000001,0.0,-0.048000000000000001,-0.111,-0.20000000000000001,-0.33300000000000002,-0.55600000000000005,-1.0,3.0,0.0,-0.048000000000000001,-0.111,-0.20000000000000001,-0.33300000000000002,-0.55600000000000005,-1.0,3.0,0.0,-0.048000000000000001,-0.111,-0.20000000000000001,-0.33300000000000002,-0.55600000000000005,-1.0,3.0,0.0,-0.048000000000000001,-0.111,-0.20000000000000001,-0.33300000000000002,-0.55600000000000005,-1.0,3.0,0.0,0.66700000000000004,0.77800000000000002,0.93300000000000005,1.167,1.556,2.3330000000000002,0.0,0.0,0.66700000000000004,0.77800000000000002,0.93300000000000005,1.167,1.556,2.3330000000000002,0.0,0.0,0.66700000000000004,0.77800000000000002,0.93300000000000005,1.167,1.556,2.3330000000000002,0.0,0.0,0.66700000000000004,0.77800000000000002,0.93300000000000005,1.167,1.556,2.3330000000000002,0.0,0.0
776,C11H20O2,2.6389999999999998,2.758,2.5899999999999999,2.6389999999999998,2.2679999999999998,2.1589999999999998,1.992,1.8460000000000001,2.4449999999999998,2.468,2.3069999999999999,2.2050000000000001,2.0819999999999999,1.9490000000000001,1.8740000000000001,1.7070000000000001,2.6379999999999999,2.7559999999999998,2.5880000000000001,2.6360000000000001,2.2669999999999999,2.1579999999999999,1.992,1.845,2.4300000000000002,2.448,2.2839999999999998,2.1659999999999999,2.0680000000000001,1.9330000000000001,1.865,1.696,-0.114,0.318,-0.248,-0.46300000000000002,-0.114,-0.156,-0.014999999999999999,-0.055,-0.114,0.318,-0.248,-0.46300000000000002,-0.114,-0.156,-0.014999999999999999,-0.055,-0.114,0.318,-0.248,-0.46300000000000002,-0.114,-0.156,-0.014999999999999999,-0.055,-0.114,0.318,-0.248,-0.46300000000000002,-0.114,-0.156,-0.014999999999999999,-0.055,0.88600000000000001,0.81799999999999995,1.2889999999999999,1.9339999999999999,0.88600000000000001,1.0129999999999999,0.59099999999999997,0.70899999999999996,0.88600000000000001,0.81799999999999995,1.2889999999999999,1.9339999999999999,0.88600000000000001,1.0129999999999999,0.59099999999999997,0.70899999999999996,0.88600000000000001,0.81799999999999995,1.2889999999999999,1.9339999999999999,0.88600000000000001,1.0129999999999999,0.59099999999999997,0.70899999999999996,0.88600000000000001,0.81799999999999995,1.2889999999999999,1.9339999999999999,0.88600000000000001,1.0129999999999999,0.59099999999999997,0.70899999999999996
