molID,identifier,"('TOPOLOGICAL', 'TI2')","('WALK_PATH_COUNTS', 'MPC04')","('CONNECTIVITY_INDICES', 'X2v')","('INFORMATION_INDICES', 'HVcpx')","('TWOD_AUTOCORRELATIONS', 'GATS1m')","('RDF', 'RDF110m')","('WHIM', 'G2v')","('GETAWAY', 'HATS2u')","('GETAWAY', 'HATS0p')","('GETAWAY', 'R4m+')","('GETAWAY', 'R2e')","('GETAWAY', 'R6p')","('GETAWAY', 'R6p')","('GETAWAY', 'RTp+')","('ATOMCENTRED_FRAGMENTS', 'H-049')","('ATOMCENTRED_FRAGMENTS', 'O-057')","('MOLECULAR_PROPERTIES', 'Hy')","('MOLECULAR_PROPERTIES', 'TPSA(NO)')","('MOLECULAR_PROPERTIES', 'TPSA(Tot)')"
90,none,4.8010000000000002,10.0,3.3849999999999998,3.1459999999999999,0.88600000000000001,0.35899999999999999,0.224,0.34799999999999998,0.062,0.025999999999999999,1.9159999999999999,0.16500000000000001,0.16500000000000001,0.039,0.0,0.0,-0.82199999999999995,26.300000000000001,26.300000000000001
91,none,2.8849999999999998,3.0,1.784,2.4399999999999999,0.58299999999999996,0.0,0.185,0.51300000000000001,0.090999999999999998,0.012999999999999999,1.829,0.11700000000000001,0.11700000000000001,0.047,0.0,0.0,-0.087999999999999995,20.23,20.23
92,none,4.3600000000000003,10.0,2.7759999999999998,3.012,0.88600000000000001,0.17599999999999999,0.186,0.432,0.098000000000000004,0.040000000000000001,1.8939999999999999,0.18099999999999999,0.18099999999999999,0.056000000000000001,0.0,0.0,-0.82199999999999995,26.300000000000001,26.300000000000001
93,none,3.8879999999999999,6.0,2.4009999999999998,2.7719999999999998,0.93700000000000006,0.014,0.17499999999999999,0.44,0.085999999999999993,0.010999999999999999,1.8540000000000001,0.155,0.155,0.051999999999999998,0.0,0.0,-0.76800000000000002,26.300000000000001,26.300000000000001
94,none,4.3600000000000003,10.0,3.1680000000000001,3.012,0.88600000000000001,1.0009999999999999,0.182,0.35799999999999998,0.071999999999999995,0.025999999999999999,1.806,0.16800000000000001,0.16800000000000001,0.042999999999999997,0.0,0.0,-0.82199999999999995,26.300000000000001,26.300000000000001
95,none,3.1930000000000001,5.0,2.5230000000000001,2.4409999999999998,0.96399999999999997,0.0,0.19500000000000001,0.51200000000000001,0.106,0.019,1.887,0.14399999999999999,0.14399999999999999,0.058999999999999997,0.0,0.0,-0.74199999999999999,26.300000000000001,26.300000000000001
96,none,3.4119999999999999,6.0,2.7570000000000001,2.6120000000000001,0.93700000000000006,0.0,0.19800000000000001,0.48399999999999999,0.092999999999999999,0.016,1.9430000000000001,0.14899999999999999,0.14899999999999999,0.053999999999999999,0.0,0.0,-0.76800000000000002,26.300000000000001,26.300000000000001
97,none,3.6819999999999999,9.0,3.29,2.75,0.90000000000000002,0.0050000000000000001,0.188,0.40799999999999997,0.086999999999999994,0.027,1.843,0.155,0.155,0.052999999999999999,0.0,0.0,-0.80700000000000005,26.300000000000001,26.300000000000001
98,none,3.1459999999999999,8.0,2.964,2.593,0.91700000000000004,0.0,0.185,0.438,0.094,0.029999999999999999,1.8260000000000001,0.19400000000000001,0.19400000000000001,0.056000000000000001,0.0,0.0,-0.79000000000000004,26.300000000000001,26.300000000000001
99,none,1.5209999999999999,0.0,1.4930000000000001,1.7649999999999999,0.75,0.0,0.23499999999999999,0.64900000000000002,0.14299999999999999,0.012,1.6759999999999999,0.0,0.0,0.068000000000000005,0.0,1.0,0.158,37.299999999999997,37.299999999999997
100,none,2.0209999999999999,20.0,2.431,2.5670000000000002,0.82499999999999996,0.0,0.17899999999999999,0.58199999999999996,0.129,0.037999999999999999,1.681,0.21299999999999999,0.21299999999999999,0.067000000000000004,0.0,1.0,-0.24399999999999999,29.460000000000001,29.460000000000001
101,none,2.0209999999999999,20.0,2.431,2.5670000000000002,0.82499999999999996,0.0,0.17899999999999999,0.45800000000000002,0.125,0.042999999999999997,1.73,0.27000000000000002,0.27000000000000002,0.067000000000000004,0.0,1.0,-0.24399999999999999,29.460000000000001,29.460000000000001
102,none,2.605,8.0,2.4260000000000002,2.3940000000000001,0.93700000000000006,0.0,0.17899999999999999,0.49399999999999999,0.11,0.049000000000000002,1.8029999999999999,0.23699999999999999,0.23699999999999999,0.058000000000000003,0.0,0.0,-0.76800000000000002,26.300000000000001,26.300000000000001
103,none,2.9860000000000002,23.0,5.2640000000000002,2.823,0.5,0.0,0.16300000000000001,0.33400000000000002,0.081000000000000003,0.016,1.8799999999999999,0.24099999999999999,0.24099999999999999,0.040000000000000001,1.0,0.0,-0.91200000000000003,17.07,17.07
104,none,2.9860000000000002,23.0,5.2640000000000002,2.823,0.5,0.0,0.17899999999999999,0.33600000000000002,0.081000000000000003,0.016,1.8799999999999999,0.23999999999999999,0.23999999999999999,0.042999999999999997,1.0,0.0,-0.91200000000000003,17.07,17.07
105,none,3.879,20.0,5.1989999999999998,2.9569999999999999,0.53800000000000003,0.156,0.17499999999999999,0.314,0.075999999999999998,0.027,1.97,0.23100000000000001,0.23100000000000001,0.045999999999999999,1.0,0.0,-0.33000000000000002,37.299999999999997,37.299999999999997
106,none,3.879,20.0,5.1989999999999998,2.9569999999999999,0.53800000000000003,0.086999999999999994,0.189,0.314,0.072999999999999995,0.02,1.966,0.23300000000000001,0.23300000000000001,0.039,1.0,0.0,-0.33000000000000002,37.299999999999997,37.299999999999997
107,none,1.964,14.0,1.8580000000000001,2.3820000000000001,0.84399999999999997,0.0,0.193,0.83099999999999996,0.187,0.032000000000000001,1.5920000000000001,0.16,0.16,0.088999999999999996,0.0,0.0,-0.76800000000000002,26.300000000000001,26.300000000000001
108,none,1.9930000000000001,4.0,1.4630000000000001,2.1789999999999998,1.0,0.0,0.26600000000000001,0.67200000000000004,0.128,0.034000000000000002,1.7050000000000001,0.13900000000000001,0.13900000000000001,0.065000000000000002,0.0,0.0,-0.70999999999999996,26.300000000000001,26.300000000000001
109,none,4.0860000000000003,6.0,2.7229999999999999,2.9220000000000002,0.55600000000000005,0.27800000000000002,0.193,0.39800000000000002,0.078,0.014999999999999999,1.8400000000000001,0.17399999999999999,0.17399999999999999,0.048000000000000001,1.0,0.0,-0.86399999999999999,17.07,17.07
110,none,3.6850000000000001,5.0,2.3700000000000001,2.7749999999999999,0.56299999999999994,0.0,0.248,0.44,0.085999999999999993,0.014,1.8280000000000001,0.16300000000000001,0.16300000000000001,0.050999999999999997,1.0,0.0,-0.84799999999999998,17.07,17.07
111,none,4.7460000000000004,8.0,3.1080000000000001,3.0449999999999999,0.90000000000000002,0.191,0.17599999999999999,0.36499999999999999,0.070000000000000007,0.012999999999999999,1.889,0.17899999999999999,0.17899999999999999,0.045999999999999999,0.0,0.0,-0.80700000000000005,26.300000000000001,26.300000000000001
112,none,4.3200000000000003,7.0,2.9119999999999999,2.9220000000000002,0.61099999999999999,0.086999999999999994,0.17100000000000001,0.36499999999999999,0.072999999999999995,0.016,1.8069999999999999,0.17399999999999999,0.17399999999999999,0.040000000000000001,0.0,1.0,-0.20599999999999999,37.299999999999997,37.299999999999997
113,none,4.2910000000000004,19.0,3.343,3.0270000000000001,0.80800000000000005,0.157,0.20300000000000001,0.34699999999999998,0.106,0.029000000000000001,1.675,0.17000000000000001,0.17000000000000001,0.062,0.0,0.0,-0.84599999999999997,26.300000000000001,26.300000000000001
114,none,1.542,0.0,0.747,1.732,0.83299999999999996,0.0,0.224,0.85799999999999998,0.17499999999999999,0.014999999999999999,1.6259999999999999,0.0,0.0,0.066000000000000003,0.0,1.0,0.312,37.299999999999997,37.299999999999997
115,none,1.964,14.0,2.1429999999999998,2.3820000000000001,0.5,0.0,0.188,0.57799999999999996,0.13500000000000001,0.033000000000000002,1.581,0.18099999999999999,0.18099999999999999,0.063,0.0,0.0,-0.86399999999999999,17.07,17.07
116,none,2.5350000000000001,3.0,1.3400000000000001,2.246,1.05,0.0,0.23599999999999999,0.66600000000000004,0.125,0.039,1.8140000000000001,0.11899999999999999,0.11899999999999999,0.063,0.0,0.0,-0.66800000000000004,26.300000000000001,26.300000000000001
117,none,2.952,6.0,1.97,2.5739999999999998,0.96399999999999997,0.0,0.29199999999999998,0.52300000000000002,0.091999999999999998,0.032000000000000001,1.887,0.151,0.151,0.047,0.0,0.0,-0.74199999999999999,26.300000000000001,26.300000000000001
118,none,4.1779999999999999,9.0,3.0310000000000001,3.008,0.90000000000000002,0.218,0.16700000000000001,0.38300000000000001,0.069000000000000006,0.021000000000000001,1.9179999999999999,0.16600000000000001,0.16600000000000001,0.042000000000000003,0.0,0.0,-0.80700000000000005,26.300000000000001,26.300000000000001
119,none,2.6819999999999999,4.0,1.5740000000000001,2.4140000000000001,1.0,0.0,0.188,0.60399999999999998,0.108,0.028000000000000001,1.881,0.16,0.16,0.050999999999999997,0.0,0.0,-0.70999999999999996,26.300000000000001,26.300000000000001
120,none,1.0469999999999999,22.0,2.1960000000000002,2.246,0.90900000000000003,0.0,0.19700000000000001,0.22600000000000001,0.085999999999999993,0.024,1.0069999999999999,0.055,0.055,0.067000000000000004,1.0,0.0,-0.86399999999999999,12.890000000000001,12.890000000000001
121,none,2.6389999999999998,25.0,4.875,2.5089999999999999,0.5,0.0,0.20300000000000001,0.36799999999999999,0.085999999999999993,0.019,1.9430000000000001,0.377,0.377,0.051999999999999998,0.0,0.0,-0.90500000000000003,17.07,17.07
122,none,2.593,13.0,1.9059999999999999,2.577,0.5,0.0,0.23000000000000001,0.47799999999999998,0.16600000000000001,0.042000000000000003,1.5189999999999999,0.152,0.152,0.080000000000000002,1.0,0.0,-0.86399999999999999,17.07,17.07
123,none,2.488,2.0,1.3089999999999999,2.2519999999999998,0.59999999999999998,0.0,0.20000000000000001,0.63900000000000001,0.13100000000000001,0.032000000000000001,1.7330000000000001,0.042999999999999997,0.042999999999999997,0.069000000000000006,1.0,0.0,-0.76700000000000002,17.07,17.07
124,none,2.5350000000000001,3.0,1.4970000000000001,2.246,0.69999999999999996,0.0,0.23599999999999999,0.56200000000000006,0.11600000000000001,0.034000000000000002,1.6759999999999999,0.058000000000000003,0.058000000000000003,0.055,0.0,1.0,0.045999999999999999,37.299999999999997,37.299999999999997
125,none,2.8799999999999999,17.0,2.8929999999999998,2.7029999999999998,0.5,0.0,0.19800000000000001,0.40799999999999997,0.10000000000000001,0.029999999999999999,1.657,0.19700000000000001,0.19700000000000001,0.060999999999999999,0.0,0.0,-0.88800000000000001,17.07,17.07
126,none,3.6459999999999999,21.0,3.8279999999999998,2.988,0.5,0.0,0.16300000000000001,0.33400000000000002,0.087999999999999995,0.017999999999999999,1.855,0.34100000000000003,0.34100000000000003,0.065000000000000002,0.0,0.0,-0.39500000000000002,20.23,20.23
127,none,4.9930000000000003,9.0,3.3420000000000001,3.157,0.88600000000000001,0.40400000000000003,0.33400000000000002,0.34899999999999998,0.064000000000000001,0.01,1.9239999999999999,0.185,0.185,0.043999999999999997,0.0,0.0,-0.82199999999999995,26.300000000000001,26.300000000000001
128,none,4.1699999999999999,18.0,3.206,3.016,0.81299999999999994,0.14599999999999999,0.91000000000000003,0.38,0.10299999999999999,0.025999999999999999,1.7969999999999999,0.154,0.154,0.064000000000000001,0.0,0.0,-0.83499999999999996,26.300000000000001,26.300000000000001
129,none,4.8860000000000001,21.0,3.5510000000000002,3.2309999999999999,0.80400000000000005,0.80100000000000005,0.19500000000000001,0.33500000000000002,0.098000000000000004,0.02,1.804,0.17899999999999999,0.17899999999999999,0.065000000000000002,0.0,0.0,-0.85599999999999998,26.300000000000001,26.300000000000001
130,none,4.0860000000000003,6.0,2.4140000000000001,2.9220000000000002,0.55600000000000005,0.001,0.24199999999999999,0.39900000000000002,0.096000000000000002,0.028000000000000001,1.73,0.17299999999999999,0.17299999999999999,0.060999999999999999,1.0,0.0,-0.86399999999999999,17.07,17.07
131,none,2.0990000000000002,26.0,4.9740000000000002,2.431,0.81299999999999994,0.0,0.16200000000000001,0.377,0.085999999999999993,0.02,2.0329999999999999,0.41599999999999998,0.41599999999999998,0.053999999999999999,0.0,0.0,-0.83499999999999996,26.300000000000001,26.300000000000001
132,none,2.0990000000000002,26.0,4.9740000000000002,2.431,0.81299999999999994,0.0,0.191,0.378,0.085999999999999993,0.02,2.032,0.41599999999999998,0.41599999999999998,0.053999999999999999,0.0,0.0,-0.83499999999999996,26.300000000000001,26.300000000000001
133,none,4.9669999999999996,12.0,3.907,3.1299999999999999,0.86499999999999999,0.45300000000000001,0.161,0.35099999999999998,0.076999999999999999,0.014999999999999999,2.0129999999999999,0.26200000000000001,0.26200000000000001,0.050000000000000003,0.0,0.0,-0.84599999999999997,26.300000000000001,26.300000000000001
134,none,2.3220000000000001,20.0,2.3079999999999998,2.5179999999999998,0.86099999999999999,0.0,0.18099999999999999,0.55700000000000005,0.129,0.055,1.631,0.19500000000000001,0.19500000000000001,0.070000000000000007,0.0,0.0,0.58999999999999997,52.32,52.32
135,none,5.7000000000000002,12.0,3.754,3.3620000000000001,0.86499999999999999,0.999,0.19800000000000001,0.28999999999999998,0.062,0.025000000000000001,1.825,0.20200000000000001,0.20200000000000001,0.050000000000000003,0.0,0.0,-0.84599999999999997,26.300000000000001,26.300000000000001
136,none,3.8860000000000001,18.0,2.8199999999999998,2.8969999999999998,1.0,0.49399999999999999,0.19500000000000001,0.38800000000000001,0.10000000000000001,0.039,1.7270000000000001,0.156,0.156,0.075999999999999998,0.0,0.0,-0.748,39.439999999999998,39.439999999999998
137,none,4.625,18.0,3.484,3.048,0.97199999999999998,0.088999999999999996,0.16800000000000001,0.36399999999999999,0.097000000000000003,0.02,1.8859999999999999,0.23699999999999999,0.23699999999999999,0.064000000000000001,0.0,0.0,-0.78100000000000003,35.530000000000001,35.530000000000001
138,none,4.4269999999999996,24.0,3.3210000000000002,3.093,0.76900000000000002,0.44800000000000001,0.184,0.33600000000000002,0.10100000000000001,0.073999999999999996,1.718,0.20799999999999999,0.20799999999999999,0.066000000000000003,0.0,1.0,-0.29099999999999998,46.530000000000001,46.530000000000001
139,none,5.5199999999999996,16.0,5.1520000000000001,3.2440000000000002,0.84999999999999998,0.32400000000000001,0.16800000000000001,0.33300000000000002,0.078,0.025000000000000001,2.0600000000000001,0.26000000000000001,0.26000000000000001,0.043999999999999997,0.0,0.0,-0.86499999999999999,26.300000000000001,26.300000000000001
140,none,5.8639999999999999,11.0,4.0490000000000004,3.371,0.86499999999999999,0.45900000000000002,0.36099999999999999,0.29999999999999999,0.055,0.01,1.9370000000000001,0.20100000000000001,0.20100000000000001,0.040000000000000001,0.0,0.0,-0.84599999999999997,26.300000000000001,26.300000000000001
141,none,2.2290000000000001,4.0,1.4279999999999999,2.222,1.0669999999999999,0.0,0.21199999999999999,0.59999999999999998,0.124,0.049000000000000002,1.8169999999999999,0.157,0.157,0.065000000000000002,0.0,0.0,0.079000000000000001,46.530000000000001,46.530000000000001
142,none,5.085,11.0,3.4889999999999999,3.2469999999999999,0.875,0.95299999999999996,0.23699999999999999,0.308,0.067000000000000004,0.024,1.796,0.19,0.19,0.058000000000000003,0.0,0.0,-0.83499999999999996,26.300000000000001,26.300000000000001
143,none,5.0439999999999996,30.0,4.1180000000000003,3.2519999999999998,0.755,0.91300000000000003,1.0,0.33900000000000002,0.112,0.017999999999999999,1.7470000000000001,0.156,0.156,0.068000000000000005,0.0,0.0,-0.873,26.300000000000001,26.300000000000001
144,none,1.768,20.0,2.4430000000000001,2.4279999999999999,0.81499999999999995,0.0,0.183,0.58799999999999997,0.13,0.041000000000000002,1.702,0.19500000000000001,0.19500000000000001,0.066000000000000003,0.0,1.0,-0.16400000000000001,46.530000000000001,46.530000000000001
145,none,2.681,7.0,1.8580000000000001,2.383,1.0,0.0,0.27600000000000002,0.48699999999999999,0.105,0.106,1.7749999999999999,0.14099999999999999,0.14099999999999999,0.056000000000000001,0.0,0.0,-0.001,46.530000000000001,46.530000000000001
146,none,2.681,7.0,1.8580000000000001,2.383,1.0,0.0,0.27600000000000002,0.48699999999999999,0.105,0.106,1.7749999999999999,0.14099999999999999,0.14099999999999999,0.056000000000000001,0.0,0.0,-0.001,46.530000000000001,46.530000000000001
147,none,3.4689999999999999,13.0,2.2770000000000001,2.8450000000000002,1.1379999999999999,0.0,0.17399999999999999,0.42899999999999999,0.10000000000000001,0.086999999999999994,1.871,0.19600000000000001,0.19600000000000001,0.058000000000000003,0.0,0.0,-0.052999999999999999,72.829999999999998,72.829999999999998
148,none,3.4689999999999999,13.0,2.2770000000000001,2.8450000000000002,1.1379999999999999,0.0,0.17399999999999999,0.42899999999999999,0.10000000000000001,0.086999999999999994,1.871,0.19600000000000001,0.19600000000000001,0.058000000000000003,0.0,0.0,-0.052999999999999999,72.829999999999998,72.829999999999998
149,none,3.2069999999999999,10.0,2.27,2.6989999999999998,0.91700000000000004,0.021999999999999999,0.17699999999999999,0.47499999999999998,0.086999999999999994,0.074999999999999997,1.8500000000000001,0.13800000000000001,0.13800000000000001,0.045999999999999999,0.0,0.0,-0.70199999999999996,43.369999999999997,43.369999999999997
150,none,3.8690000000000002,10.0,4.0010000000000003,2.7570000000000001,0.90000000000000002,0.010999999999999999,0.16700000000000001,0.42399999999999999,0.085000000000000006,0.033000000000000002,2.0009999999999999,0.124,0.124,0.044999999999999998,0.0,0.0,-0.80700000000000005,26.300000000000001,26.300000000000001
151,none,4.4409999999999998,20.0,4.0540000000000003,3.0329999999999999,0.80800000000000005,0.16400000000000001,0.19700000000000001,0.36499999999999999,0.097000000000000003,0.032000000000000001,1.863,0.14599999999999999,0.14599999999999999,0.064000000000000001,0.0,0.0,-0.84599999999999997,26.300000000000001,26.300000000000001
152,none,4.452,20.0,3.1699999999999999,3.121,0.80800000000000005,0.35899999999999999,0.186,0.35599999999999998,0.104,0.028000000000000001,1.748,0.21199999999999999,0.21199999999999999,0.066000000000000003,0.0,0.0,-0.84599999999999997,26.300000000000001,26.300000000000001
153,none,3.8879999999999999,6.0,3.052,2.7719999999999998,0.55600000000000005,0.086999999999999994,0.188,0.36499999999999999,0.071999999999999995,0.01,1.8380000000000001,0.17199999999999999,0.17199999999999999,0.041000000000000002,0.0,0.0,-0.25700000000000001,20.23,20.23
154,none,3.8879999999999999,6.0,3.052,2.7719999999999998,0.55600000000000005,0.086999999999999994,0.188,0.36499999999999999,0.071999999999999995,0.01,1.8380000000000001,0.17199999999999999,0.17199999999999999,0.041000000000000002,0.0,0.0,-0.25700000000000001,20.23,20.23
155,none,1.74,14.0,3.0649999999999999,2.3290000000000002,0.0,0.0,0.17899999999999999,0.46100000000000002,0.115,0.019,1.712,0.14599999999999999,0.14599999999999999,0.062,0.0,0.0,-0.95999999999999996,0.0,0.0
156,none,1.74,14.0,3.4510000000000001,2.3290000000000002,0.0,0.0,0.17499999999999999,0.432,0.104,0.02,1.8859999999999999,0.152,0.152,0.052999999999999999,0.0,0.0,-0.95999999999999996,0.0,0.0
157,none,1.74,14.0,3.4510000000000001,2.3290000000000002,0.0,0.0,0.17499999999999999,0.432,0.104,0.02,1.885,0.152,0.152,0.052999999999999999,0.0,0.0,-0.95999999999999996,0.0,0.0
158,none,2.1949999999999998,3.0,1.851,2.2050000000000001,0.58299999999999996,0.0,0.185,0.48499999999999999,0.097000000000000003,0.037999999999999999,1.778,0.123,0.123,0.049000000000000002,0.0,0.0,-0.087999999999999995,20.23,20.23
159,none,2.1949999999999998,3.0,1.851,2.2050000000000001,0.58299999999999996,0.0,0.185,0.48499999999999999,0.097000000000000003,0.037999999999999999,1.778,0.123,0.123,0.049000000000000002,0.0,0.0,-0.087999999999999995,20.23,20.23
160,none,1.542,0.0,0.69599999999999995,1.732,1.25,0.0,0.224,1.0860000000000001,0.184,0.017000000000000001,1.8879999999999999,0.0,0.0,0.074999999999999997,0.0,0.0,-0.53900000000000003,26.300000000000001,26.300000000000001
161,none,4.9539999999999997,20.0,3.9129999999999998,3.234,0.80400000000000005,0.27900000000000003,0.96099999999999997,0.33800000000000002,0.090999999999999998,0.016,1.845,0.14299999999999999,0.14299999999999999,0.063,0.0,0.0,-0.85599999999999998,26.300000000000001,26.300000000000001
162,none,1.7450000000000001,1.0,0.93000000000000005,1.9530000000000001,1.125,0.0,0.34300000000000003,0.86399999999999999,0.14899999999999999,0.021000000000000001,1.8759999999999999,0.068000000000000005,0.068000000000000005,0.065000000000000002,0.0,0.0,-0.61399999999999999,26.300000000000001,26.300000000000001
163,none,2.1800000000000002,25.0,2.6219999999999999,2.645,0.97499999999999998,0.0,0.17899999999999999,0.498,0.13,0.060999999999999999,1.8959999999999999,0.28899999999999998,0.28899999999999998,0.058999999999999997,1.0,0.0,-0.69599999999999995,52.600000000000001,52.600000000000001
164,none,3.2839999999999998,4.0,4.3460000000000001,2.625,0.66700000000000004,0.0,0.183,0.58799999999999997,0.23100000000000001,0.070000000000000007,2.028,0.14699999999999999,0.14699999999999999,0.214,0.0,0.0,-0.70999999999999996,0.0,50.600000000000001
165,none,1.3580000000000001,13.0,1.6719999999999999,2.1480000000000001,0.85699999999999998,0.0,0.19700000000000001,0.65500000000000003,0.16400000000000001,0.047,1.5489999999999999,0.13700000000000001,0.13700000000000001,0.079000000000000001,0.0,1.0,-0.107,29.460000000000001,29.460000000000001
166,none,1.496,9.0,1.554,1.97,0.55400000000000005,0.0,0.21299999999999999,0.68500000000000005,0.65100000000000002,0.14099999999999999,1.387,0.014999999999999999,0.014999999999999999,0.19800000000000001,0.0,0.0,0.045999999999999999,13.140000000000001,51.939999999999998
167,none,2.1949999999999998,3.0,1.3260000000000001,2.2050000000000001,1.05,0.0,0.19700000000000001,0.69099999999999995,0.11799999999999999,0.035999999999999997,1.921,0.095000000000000001,0.095000000000000001,0.058999999999999997,0.0,0.0,-0.66800000000000004,26.300000000000001,26.300000000000001
168,none,4.0979999999999999,7.0,3.056,2.9060000000000001,0.55000000000000004,0.13100000000000001,0.54600000000000004,0.38400000000000001,0.070000000000000007,0.01,1.877,0.17699999999999999,0.17699999999999999,0.043999999999999997,0.0,0.0,-0.877,17.07,17.07
169,none,1.776,2.0,1.333,1.97,0.69999999999999996,0.0,0.25,0.73099999999999998,0.14199999999999999,0.048000000000000001,1.6819999999999999,0.063,0.063,0.068000000000000005,0.0,0.0,-0.66800000000000004,34.140000000000001,34.140000000000001
170,none,3.1019999999999999,9.0,2.4100000000000001,2.6930000000000001,0.91700000000000004,0.0,0.17399999999999999,0.42599999999999999,0.094,0.039,1.885,0.19,0.19,0.056000000000000001,0.0,0.0,-0.11899999999999999,46.530000000000001,46.530000000000001
171,none,3.1019999999999999,9.0,2.4100000000000001,2.6930000000000001,0.91700000000000004,0.0,0.17399999999999999,0.42599999999999999,0.094,0.039,1.885,0.19,0.19,0.056000000000000001,0.0,0.0,-0.11899999999999999,46.530000000000001,46.530000000000001
