molid,identifiere,Ui,Hy,AMR,TPSA(NO),TPSA(Tot),MLOGP,MLOGP2,ALOGP,ALOGP2,LAI,GVWAI-80,GVWAI-50,Inflammat-80,Inflammat-50,Depressant-80,Depressant-50,Psychotic-80,Psychotic-50,Hypertens-80,Hypertens-50,Hypnotic-80,Hypnotic-50,Neoplastic-80,Neoplastic-50,Infective-80,Infective-50,BLTF96,BLTD48,BLTA96,ALOGPS_logP,ALOGPS_logS
329,C16H32O2,1.0,-0.873,77.322000000000003,26.300000000000001,26.300000000000001,5.2060000000000004,27.103000000000002,6.1230000000000002,37.484999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.8200000000000003,-6.2699999999999996,-6.4400000000000004,6.6100000000000003,-6.0800000000000001
330,C9H16O3,1.585,-0.72699999999999998,45.729999999999997,43.369999999999997,43.369999999999997,1.4339999999999999,2.056,1.1559999999999999,1.335,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-2.6099999999999999,-2.6800000000000002,-2.6600000000000001,1.3600000000000001,-1.77
331,C12H16O2,3.0,-0.83499999999999996,56.008000000000003,26.300000000000001,26.300000000000001,2.9590000000000001,8.7530000000000001,3.0489999999999999,9.2959999999999994,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,-3.8999999999999999,-4.1299999999999999,-4.1900000000000004,3.52,-3.6299999999999999
332,C12H16O2,3.0,-0.83499999999999996,55.878999999999998,26.300000000000001,26.300000000000001,2.9590000000000001,8.7530000000000001,2.9119999999999999,8.4800000000000004,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,-3.8999999999999999,-4.1299999999999999,-4.1900000000000004,3.3100000000000001,-3.52
333,C7H14O2,1.0,-0.74199999999999999,35.912999999999997,26.300000000000001,26.300000000000001,1.7270000000000001,2.9809999999999999,2.0169999999999999,4.0670000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.8599999999999999,-2.96,-2.96,2.3799999999999999,-1.6100000000000001
334,C22H44O2,1.0,-0.90500000000000003,104.928,26.300000000000001,26.300000000000001,6.5890000000000004,43.408000000000001,8.8599999999999994,78.494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.9900000000000002,-7.5800000000000001,-7.8200000000000003,9.25,-7.21
335,C8H18S,0.0,-0.84799999999999998,46.933,0.0,25.300000000000001,3.2909999999999999,10.83,3.4529999999999998,11.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-4.1900000000000004,-4.4500000000000002,-4.5199999999999996,4.25,-3.8999999999999999
336,C15H28O2,1.585,-0.86499999999999999,72.765000000000001,26.300000000000001,26.300000000000001,3.9369999999999998,15.502000000000001,5.2759999999999998,27.832000000000001,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.7400000000000002,-5.0599999999999996,-5.1699999999999999,5.71,-5.6900000000000004
337,C9H18O2,1.0,-0.79000000000000004,45.115000000000002,26.300000000000001,26.300000000000001,2.3769999999999998,5.6509999999999998,2.9289999999999998,8.5800000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-3.4100000000000001,-3.5800000000000001,-3.6099999999999999,3.2400000000000002,-2.5800000000000001
338,C9H18O2,1.0,-0.79000000000000004,45.063000000000002,26.300000000000001,26.300000000000001,2.3769999999999998,5.6509999999999998,2.7250000000000001,7.4240000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-3.4100000000000001,-3.5800000000000001,-3.6099999999999999,3.1499999999999999,-2.4300000000000002
339,C7H14O2,1.0,-0.74199999999999999,35.783999999999999,26.300000000000001,26.300000000000001,1.7270000000000001,2.9809999999999999,1.8799999999999999,3.5339999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.8599999999999999,-2.96,-2.96,2.2200000000000002,-1.53
340,C4H8O,1.0,-0.71899999999999997,20.920000000000002,17.07,17.07,0.65500000000000003,0.42899999999999999,0.94699999999999995,0.89700000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.95,-1.9399999999999999,-1.8799999999999999,0.59999999999999998,-0.13
341,C15H26O6,2.0,-0.70399999999999996,75.653999999999996,78.900000000000006,78.900000000000006,2.2610000000000001,5.1130000000000004,3.0990000000000002,9.6010000000000009,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,-3.3100000000000001,-3.4700000000000002,-3.4900000000000002,2.71,-2.98
342,C10H16,1.0,-0.95999999999999996,43.649999999999999,0.0,0.0,3.3740000000000001,11.387,2.927,8.5660000000000007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.2599999999999998,-4.5300000000000002,-4.5999999999999996,4.5599999999999996,-3.3399999999999999
343,C10H16O,1.0,-0.877,44.491999999999997,17.07,17.07,2.3570000000000002,5.5579999999999998,1.9359999999999999,3.7469999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-3.3900000000000001,-3.5600000000000001,-3.5899999999999999,2.8500000000000001,-2.2400000000000002
344,C12H18O,2.8069999999999999,-0.89700000000000002,56.500999999999998,9.2300000000000004,9.2300000000000004,3.3860000000000001,11.462999999999999,3.843,14.766999999999999,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-4.2699999999999996,-4.54,-4.6200000000000001,4.6799999999999997,-4.2300000000000004
345,C10H18O,1.0,-0.29399999999999998,47.387999999999998,20.23,20.23,2.3570000000000002,5.5579999999999998,2.4689999999999999,6.0960000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-3.3900000000000001,-3.5600000000000001,-3.5899999999999999,2.73,-2.1899999999999999
346,C10H16O,1.585,-0.29399999999999998,48.072000000000003,20.23,20.23,2.25,5.0620000000000003,2.3330000000000002,5.444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-3.2999999999999998,-3.46,-3.48,2.3999999999999999,-1.72
347,C12H18O2,2.0,-0.83499999999999996,57.146999999999998,26.300000000000001,26.300000000000001,2.657,7.0599999999999996,2.7799999999999998,7.7279999999999998,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,-3.6499999999999999,-3.8399999999999999,-3.8900000000000001,3.6299999999999999,-2.71
348,C13H20O2,2.0,-0.84599999999999997,61.774000000000001,26.300000000000001,26.300000000000001,2.9289999999999998,8.5779999999999994,3.4470000000000001,11.880000000000001,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,-3.8799999999999999,-4.0999999999999996,-4.1600000000000001,4.1299999999999999,-2.9500000000000002
349,C15H24,1.585,-0.97699999999999998,67.451999999999998,0.0,0.0,4.6310000000000002,21.446000000000002,4.7530000000000001,22.594000000000001,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-5.3300000000000001,-5.7199999999999998,-5.8600000000000003,5.3499999999999996,-4.8300000000000001
350,C9H8O2,3.1699999999999999,-0.20599999999999999,43.134999999999998,37.299999999999997,37.299999999999997,1.9970000000000001,3.9870000000000001,1.9019999999999999,3.6179999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0899999999999999,-3.2200000000000002,-3.23,2.3799999999999999,-2.3799999999999999
351,C11H12O2,3.1699999999999999,-0.82199999999999995,52.344000000000001,26.300000000000001,26.300000000000001,2.5920000000000001,6.7169999999999996,2.0720000000000001,4.2949999999999999,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-3.5899999999999999,-3.7799999999999998,-3.8199999999999998,2.9199999999999999,-3.1000000000000001
352,C9H10O,3.0,-0.25700000000000001,43.192999999999998,20.23,20.23,2.1520000000000001,4.6289999999999996,1.6930000000000001,2.867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.2200000000000002,-3.3599999999999999,-3.3799999999999999,1.9299999999999999,-1.76
353,C13H16O2,3.1699999999999999,-0.84599999999999997,61.572000000000003,26.300000000000001,26.300000000000001,3.145,9.8879999999999999,3.1960000000000002,10.211,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,-4.0599999999999996,-4.3099999999999996,-4.3700000000000001,3.8799999999999999,-3.8100000000000001
354,C13H16O2,3.1699999999999999,-0.84599999999999997,61.545000000000002,26.300000000000001,26.300000000000001,3.145,9.8879999999999999,3.202,10.252000000000001,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,-4.0599999999999996,-4.3099999999999996,-4.3700000000000001,3.8199999999999998,-3.6899999999999999
355,C18H16O2,4.0,-0.88600000000000001,82.834999999999994,26.300000000000001,26.300000000000001,4.0789999999999997,16.638000000000002,4.2050000000000001,17.678000000000001,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-4.8600000000000003,-5.1900000000000004,-5.3099999999999996,4.6200000000000001,-5.5
356,C10H10O2,3.1699999999999999,-0.80700000000000005,47.752000000000002,26.300000000000001,26.300000000000001,2.2999999999999998,5.2910000000000004,2.0249999999999999,4.1020000000000003,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-3.3500000000000001,-3.5099999999999998,-3.5299999999999998,2.6200000000000001,-2.8700000000000001
357,C12H14O2,3.1699999999999999,-0.83499999999999996,56.970999999999997,26.300000000000001,26.300000000000001,2.8730000000000002,8.2520000000000007,2.7389999999999999,7.5039999999999996,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,-3.8300000000000001,-4.0499999999999998,-4.0999999999999996,3.3599999999999999,-3.3799999999999999
358,C14H18O2,3.1699999999999999,-0.85599999999999998,66.120999999999995,26.300000000000001,26.300000000000001,3.4079999999999999,11.615,3.4470000000000001,11.884,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,-4.29,-4.5599999999999996,-4.6399999999999997,4.3099999999999996,-4.1600000000000001
359,C10H16O,2.0,-0.877,50.198999999999998,17.07,17.07,2.5449999999999999,6.4779999999999998,3.1899999999999999,10.179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-3.5499999999999998,-3.7400000000000002,-3.7799999999999998,3.3700000000000001,-2.5800000000000001
360,C14H26O2,1.585,-0.85599999999999998,71.209999999999994,18.460000000000001,18.460000000000001,3.2749999999999999,10.726000000000001,4.109,16.884,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-4.1699999999999999,-4.4299999999999997,-4.5099999999999998,3.9300000000000002,-3.6400000000000001
361,C12H22O2,1.585,-0.83499999999999996,61.713999999999999,18.460000000000001,18.460000000000001,2.7400000000000002,7.5060000000000002,3.411,11.638,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,-3.7200000000000002,-3.9199999999999999,-3.9700000000000002,3.1299999999999999,-2.9500000000000002
362,C12H22O2,1.585,-0.83499999999999996,59.637,26.300000000000001,26.300000000000001,3.1459999999999999,9.8949999999999996,3.4279999999999999,11.753,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,-4.0599999999999996,-4.3099999999999996,-4.3799999999999999,4.1299999999999999,-3.46
363,C14H26O2,1.585,-0.85599999999999998,68.864999999999995,26.300000000000001,26.300000000000001,3.681,13.550000000000001,4.5510000000000002,20.713999999999999,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-4.5199999999999996,-4.8200000000000003,-4.9100000000000001,4.9299999999999997,-4.29
364,C14H26O2,1.585,-0.85599999999999998,68.838999999999999,26.300000000000001,26.300000000000001,3.681,13.550000000000001,4.5579999999999998,20.771999999999998,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-4.5199999999999996,-4.8200000000000003,-4.9100000000000001,4.8600000000000003,-4.0700000000000003
365,C13H24O2,1.585,-0.84599999999999997,64.263999999999996,26.300000000000001,26.300000000000001,3.4180000000000001,11.679,4.0949999999999998,16.77,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-4.29,-4.5700000000000003,-4.6500000000000004,4.54,-3.8700000000000001
366,C15H28O2,1.585,-0.86499999999999999,73.465999999999994,26.300000000000001,26.300000000000001,3.9369999999999998,15.502000000000001,5.008,25.074999999999999,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-4.7400000000000002,-5.0599999999999996,-5.1699999999999999,5.4100000000000001,-4.7400000000000002
367,C10H12O,3.0,-0.877,46.840000000000003,17.07,17.07,2.7229999999999999,7.4139999999999997,2.7839999999999998,7.7480000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-3.7000000000000002,-3.9100000000000001,-3.9500000000000002,2.73,-3.0099999999999998
368,C8H14O2,1.0,-0.161,38.420999999999999,37.299999999999997,37.299999999999997,1.6679999999999999,2.782,2.1419999999999999,4.5880000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.8100000000000001,-2.8999999999999999,-2.8999999999999999,2.5299999999999998,-1.8600000000000001
369,C10H18O2,1.0,-0.80700000000000005,47.835000000000001,26.300000000000001,26.300000000000001,2.2890000000000001,5.2380000000000004,2.5990000000000002,6.7530000000000001,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-3.3399999999999999,-3.4900000000000002,-3.52,3.3399999999999999,-3.4100000000000001
370,C8H14O2,1.0,-0.76800000000000002,38.426000000000002,26.300000000000001,26.300000000000001,1.6679999999999999,2.782,1.879,3.532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.8100000000000001,-2.8999999999999999,-2.8999999999999999,2.0499999999999998,-2.1299999999999999
371,C10H18O2,1.0,-0.80700000000000005,47.654000000000003,26.300000000000001,26.300000000000001,2.2890000000000001,5.2380000000000004,3.0030000000000001,9.0150000000000006,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-3.3399999999999999,-3.4900000000000002,-3.52,3.04,-2.7799999999999998
372,C9H16O2,1.0,-0.79000000000000004,43.052999999999997,26.300000000000001,26.300000000000001,1.9850000000000001,3.9409999999999998,2.5459999999999998,6.484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0800000000000001,-3.21,-3.2200000000000002,2.54,-2.3500000000000001
373,C11H20O2,1.0,-0.82199999999999995,52.203000000000003,26.300000000000001,26.300000000000001,2.5800000000000001,6.657,3.254,10.59,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,-3.5800000000000001,-3.77,-3.8100000000000001,3.27,-3.1600000000000001
374,C10H18O2,1.0,-0.80700000000000005,47.654000000000003,26.300000000000001,26.300000000000001,2.2890000000000001,5.2380000000000004,3.0030000000000001,9.0150000000000006,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-3.3399999999999999,-3.4900000000000002,-3.52,3.52,-3.1299999999999999
375,C10H18O2,1.0,-0.80700000000000005,47.654000000000003,26.300000000000001,26.300000000000001,2.2890000000000001,5.2380000000000004,3.0030000000000001,9.0150000000000006,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-3.3399999999999999,-3.4900000000000002,-3.52,3.0,-2.7200000000000002
376,C10H18O,1.585,-0.877,49.720999999999997,17.07,17.07,3.5539999999999998,12.631,3.6549999999999998,13.356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-4.4100000000000001,-4.7000000000000002,-4.7800000000000002,4.3200000000000003,-3.8700000000000001
377,C12H24O2,1.0,-0.83499999999999996,58.892000000000003,26.300000000000001,26.300000000000001,4.165,17.349,4.0869999999999997,16.704000000000001,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-4.9299999999999997,-5.2800000000000002,-5.4000000000000004,5.0999999999999996,-4.7000000000000002
378,C14H28O2,1.0,-0.85599999999999998,68.120000000000005,26.300000000000001,26.300000000000001,4.7009999999999996,22.094999999999999,5.21,27.145,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.3899999999999997,-5.79,-5.9299999999999997,5.8099999999999996,-5.3499999999999996
379,C14H14O,3.7000000000000002,-0.91200000000000003,62.238,9.2300000000000004,9.2300000000000004,3.3940000000000001,11.522,3.218,10.352,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,-4.2800000000000002,-4.54,-4.6200000000000001,3.4199999999999999,-4.4800000000000004
380,C4H6O2,1.585,-0.61399999999999999,21.541,34.140000000000001,34.140000000000001,-0.33300000000000002,0.111,-0.50800000000000001,0.25800000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1100000000000001,-1.0,-0.90000000000000002,0.070000000000000007,0.17999999999999999
381,C7H12O4,1.585,-0.61399999999999999,38.021999999999998,52.600000000000001,52.600000000000001,0.78700000000000003,0.62,0.755,0.56999999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0600000000000001,-2.0699999999999998,-2.02,0.93000000000000005,-0.81999999999999995
382,C14H26O4,1.585,-0.76300000000000001,70.177000000000007,52.600000000000001,52.600000000000001,2.8490000000000002,8.1199999999999992,3.5270000000000001,12.438000000000001,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,-3.8100000000000001,-4.0300000000000002,-4.0800000000000001,4.2199999999999998,-3.9399999999999999
383,C8H14O6,1.585,0.68600000000000005,45.398000000000003,93.060000000000002,93.060000000000002,-0.439,0.192,-0.30099999999999999,0.090999999999999998,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.02,-0.90000000000000002,-0.79000000000000004,-0.56999999999999995,-0.14000000000000001
384,C10H18O,1.0,-0.29399999999999998,47.222000000000001,20.23,20.23,2.3570000000000002,5.5579999999999998,2.5830000000000002,6.673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-3.3900000000000001,-3.5600000000000001,-3.5899999999999999,2.7000000000000002,-2.0699999999999998
385,C12H20O2,1.585,-0.83499999999999996,56.374000000000002,26.300000000000001,26.300000000000001,2.754,7.5830000000000002,2.9620000000000002,8.7759999999999998,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,-3.73,-3.9399999999999999,-3.98,3.46,-3.0899999999999999
386,C9H8O2,3.0,-0.79000000000000004,40.454999999999998,26.300000000000001,26.300000000000001,1.9590000000000001,3.8370000000000002,1.923,3.698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0499999999999998,-3.1800000000000002,-3.1899999999999999,1.6599999999999999,-1.8200000000000001
387,C8H10O2,2.8069999999999999,-0.76800000000000002,38.984000000000002,18.460000000000001,18.460000000000001,1.5800000000000001,2.496,1.7969999999999999,3.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.73,-2.8199999999999998,-2.8100000000000001,2.0,-2.02
388,C8H10O2,2.8069999999999999,-0.76800000000000002,38.984000000000002,18.460000000000001,18.460000000000001,1.5800000000000001,2.496,1.7969999999999999,3.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.73,-2.8199999999999998,-2.8100000000000001,2.0499999999999998,-2.0499999999999998
389,C9H16O,1.585,-0.86399999999999999,44.722000000000001,17.07,17.07,2.339,5.4690000000000003,2.774,7.6920000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.3799999999999999,-3.54,-3.5699999999999998,2.6899999999999999,-2.0600000000000001
390,C10H22O,0.0,-0.29399999999999998,49.636000000000003,20.23,20.23,2.8940000000000001,8.3780000000000001,3.2989999999999999,10.884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-3.8500000000000001,-4.0700000000000003,-4.1200000000000001,3.96,-3.2200000000000002
391,C12H16O2,3.0,-0.83499999999999996,55.835999999999999,26.300000000000001,26.300000000000001,2.9590000000000001,8.7530000000000001,2.508,6.2919999999999998,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,-3.8999999999999999,-4.1299999999999999,-4.1900000000000004,3.3999999999999999,-3.7200000000000002
392,C6H10O4,1.585,-0.57599999999999996,33.075000000000003,52.600000000000001,52.600000000000001,0.434,0.189,0.091999999999999998,0.0080000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.76,-1.73,-1.6599999999999999,0.20000000000000001,-0.34000000000000002
393,C12H22O2,1.0,-0.83499999999999996,56.856000000000002,26.300000000000001,26.300000000000001,3.7730000000000001,14.237,3.915,15.326000000000001,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-4.5999999999999996,-4.9000000000000004,-5.0,4.3799999999999999,-4.1699999999999999
394,C12H22O2,1.0,-0.83499999999999996,56.856000000000002,26.300000000000001,26.300000000000001,3.7730000000000001,14.237,3.915,15.326000000000001,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-4.5999999999999996,-4.9000000000000004,-5.0,4.3399999999999999,-4.0199999999999996
395,C12H22O2,1.0,-0.83499999999999996,56.856000000000002,26.300000000000001,26.300000000000001,2.8610000000000002,8.1859999999999999,3.915,15.326000000000001,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-3.8199999999999998,-4.04,-4.0899999999999999,4.1900000000000004,-3.6800000000000002
396,C12H22O,1.585,-0.89700000000000002,58.923000000000002,17.07,17.07,4.1269999999999998,17.027999999999999,4.5670000000000002,20.856999999999999,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-4.9000000000000004,-5.2400000000000002,-5.3600000000000003,5.4500000000000002,-5.0099999999999998
397,C9H10O2,3.0,-0.79000000000000004,43.859999999999999,26.300000000000001,26.300000000000001,1.8069999999999999,3.2639999999999998,1.9219999999999999,3.6930000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.9300000000000002,-3.04,-3.04,2.1800000000000002,-2.3100000000000001
398,C6H10O3,1.585,-0.63600000000000001,32.055999999999997,43.369999999999997,43.369999999999997,0.42999999999999999,0.185,0.14099999999999999,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.76,-1.73,-1.6599999999999999,0.19,-0.34999999999999998
399,C13H16O3,3.1699999999999999,-0.79500000000000004,61.326999999999998,43.369999999999997,43.369999999999997,2.3090000000000002,5.3300000000000001,2.0920000000000001,4.3760000000000003,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,-3.3500000000000001,-3.5099999999999998,-3.54,2.1499999999999999,-3.2000000000000002
