molid,identifiere,ISIZ,IAC,AAC,IDE,IDM,IDDE,IDDM,IDET,IDMT,IVDE,IVDM,HVcpx,HDcpx,Uindex,Vindex,Xindex,Yindex,IC0,TIC0,SIC0,CIC0,BIC0,IC1,TIC1,SIC1,CIC1,BIC1,IC2,TIC2,SIC2,CIC2,BIC2,IC3,TIC3,SIC3,CIC3,BIC3,IC4,TIC4,SIC4,CIC4,BIC4,IC5,TIC5,SIC5,CIC5,BIC5
309,C12H20O2,172.97399999999999,41.515999999999998,1.2210000000000001,2.4380000000000002,6.3310000000000004,3.379,3.7759999999999998,221.84999999999999,1703.096,1.9239999999999999,3.6309999999999998,2.3250000000000002,1.516,21.166,0.44,0.61699999999999999,1.4550000000000001,1.2210000000000001,41.515999999999998,0.23999999999999999,3.8660000000000001,0.23599999999999999,2.2069999999999999,75.025000000000006,0.434,2.8809999999999998,0.42699999999999999,3.512,119.425,0.68999999999999995,1.575,0.67900000000000005,3.8730000000000002,131.69,0.76100000000000001,1.214,0.749,4.1159999999999997,139.95400000000001,0.80900000000000005,0.97099999999999997,0.79600000000000004,4.1159999999999997,139.95400000000001,0.80900000000000005,0.97099999999999997,0.79600000000000004
310,Mol.14 - Error,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
311,Mol.15 - Error,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
312,Mol.16 - Error,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
313,C8H14O3,116.096,34.039000000000001,1.3620000000000001,2.71,5.5629999999999997,2.9140000000000001,3.4300000000000002,149.02600000000001,1023.629,1.5389999999999999,3.3090000000000002,2.6160000000000001,1.419,32.009,0.68799999999999994,1.0529999999999999,1.895,1.3620000000000001,34.039000000000001,0.29299999999999998,3.282,0.28999999999999998,2.3519999999999999,58.792999999999999,0.50600000000000001,2.2919999999999998,0.5,3.593,89.831999999999994,0.77400000000000002,1.0509999999999999,0.76400000000000001,3.593,89.831999999999994,0.77400000000000002,1.0509999999999999,0.76400000000000001,3.593,89.831999999999994,0.77400000000000002,1.0509999999999999,0.76400000000000001,3.593,89.831999999999994,0.77400000000000002,1.0509999999999999,0.76400000000000001
314,C4H10O,58.603000000000002,17.384,1.159,1.522,3.1970000000000001,1.9219999999999999,2.2909999999999999,15.218999999999999,57.548999999999999,1.371,2.1560000000000001,1.732,1.0669999999999999,8.3640000000000008,1.1060000000000001,1.327,3.9159999999999999,1.159,17.384,0.29699999999999999,2.7480000000000002,0.30399999999999999,1.8720000000000001,28.074000000000002,0.47899999999999998,2.0350000000000001,0.49199999999999999,2.6059999999999999,39.094000000000001,0.66700000000000004,1.3009999999999999,0.68500000000000005,2.6059999999999999,39.094000000000001,0.66700000000000004,1.3009999999999999,0.68500000000000005,2.2000000000000002,32.994999999999997,0.56299999999999994,1.7070000000000001,0.57799999999999996,0.59199999999999997,8.875,0.151,3.3149999999999999,0.155
315,C11H15NO2,140.881,42.223999999999997,1.456,2.9220000000000002,6.2809999999999997,3.5219999999999998,3.7730000000000001,265.90100000000001,2110.373,1.4139999999999999,3.726,2.8279999999999998,1.506,27.998000000000001,0.41799999999999998,0.63700000000000001,1.179,1.456,42.223999999999997,0.29999999999999999,3.4020000000000001,0.28899999999999998,3.1850000000000001,92.352000000000004,0.65600000000000003,1.673,0.63100000000000001,3.9350000000000001,114.127,0.81000000000000005,0.92300000000000004,0.78000000000000003,4.3490000000000002,126.127,0.89500000000000002,0.50900000000000001,0.86199999999999999,4.4180000000000001,128.12700000000001,0.90900000000000003,0.44,0.876,4.4180000000000001,128.12700000000001,0.90900000000000003,0.44,0.876
316,C15H24O,212.87700000000001,44.234999999999999,1.1060000000000001,2.5099999999999998,6.75,1.7490000000000001,3.9769999999999999,301.18299999999999,2645.9229999999998,1.75,3.7810000000000001,2.4039999999999999,1.5629999999999999,34.033000000000001,0.54400000000000004,0.77300000000000002,1.7569999999999999,1.1060000000000001,44.234999999999999,0.20799999999999999,4.2160000000000002,0.20399999999999999,2.359,94.373999999999995,0.443,2.9630000000000001,0.435,2.7389999999999999,109.554,0.51500000000000001,2.5830000000000002,0.505,2.7389999999999999,109.554,0.51500000000000001,2.5830000000000002,0.505,2.7389999999999999,109.554,0.51500000000000001,2.5830000000000002,0.505,2.7389999999999999,109.554,0.51500000000000001,2.5830000000000002,0.505
317,C11H14O2,128.38200000000001,35.024999999999999,1.2969999999999999,2.8250000000000002,6.0629999999999997,2.8149999999999999,3.6720000000000002,220.31899999999999,1661.3699999999999,1.4570000000000001,3.613,2.734,1.48,24.940000000000001,0.41999999999999998,0.63900000000000001,1.1839999999999999,1.2969999999999999,35.024999999999999,0.27300000000000002,3.4580000000000002,0.26200000000000001,2.7639999999999998,74.632999999999996,0.58099999999999996,1.9910000000000001,0.55800000000000005,3.3519999999999999,90.507999999999996,0.70499999999999996,1.403,0.67700000000000005,3.6339999999999999,98.117000000000004,0.76400000000000001,1.121,0.73399999999999999,3.7360000000000002,100.872,0.78600000000000003,1.0189999999999999,0.754,3.7360000000000002,100.872,0.78600000000000003,1.0189999999999999,0.754
318,C8H16O2,122.211,32.210999999999999,1.2390000000000001,2.774,5.2590000000000003,3.1219999999999999,3.2869999999999999,124.81399999999999,788.89300000000003,1.2949999999999999,3.2389999999999999,2.7320000000000002,1.379,27.289999999999999,0.64300000000000002,0.999,1.7090000000000001,1.2390000000000001,32.210999999999999,0.26400000000000001,3.4620000000000002,0.26400000000000001,1.9790000000000001,51.457000000000001,0.42099999999999999,2.7210000000000001,0.42099999999999999,3.2770000000000001,85.191999999999993,0.69699999999999995,1.4239999999999999,0.69699999999999995,3.7189999999999999,96.701999999999998,0.79100000000000004,0.98099999999999998,0.79100000000000004,3.9500000000000002,102.702,0.83999999999999997,0.75,0.83999999999999997,3.9500000000000002,102.702,0.83999999999999997,0.75,0.83999999999999997
319,C8H16O2,122.211,32.210999999999999,1.2390000000000001,2.6549999999999998,5.2750000000000004,2.9220000000000002,3.2909999999999999,119.46899999999999,754.33199999999999,1.522,3.1970000000000001,2.597,1.3819999999999999,27.204000000000001,0.68799999999999994,1.048,1.887,1.2390000000000001,32.210999999999999,0.26400000000000001,3.4620000000000002,0.26400000000000001,2.056,53.457000000000001,0.437,2.6440000000000001,0.437,3.2949999999999999,85.682000000000002,0.70099999999999996,1.405,0.70099999999999996,3.613,93.947000000000003,0.76900000000000002,1.087,0.76900000000000002,3.613,93.947000000000003,0.76900000000000002,1.087,0.76900000000000002,3.613,93.947000000000003,0.76900000000000002,1.087,0.76900000000000002
320,C8H16O2,122.211,32.210999999999999,1.2390000000000001,2.661,5.2699999999999996,2.6459999999999999,3.2890000000000001,119.736,753.67700000000002,1.522,3.1970000000000001,2.609,1.3819999999999999,27.260000000000002,0.68899999999999995,1.052,1.8839999999999999,1.2390000000000001,32.210999999999999,0.26400000000000001,3.4620000000000002,0.26400000000000001,1.9790000000000001,51.457000000000001,0.42099999999999999,2.7210000000000001,0.42099999999999999,3.1419999999999999,81.682000000000002,0.66800000000000004,1.5589999999999999,0.66800000000000004,3.613,93.947000000000003,0.76900000000000002,1.087,0.76900000000000002,3.613,93.947000000000003,0.76900000000000002,1.087,0.76900000000000002,3.613,93.947000000000003,0.76900000000000002,1.087,0.76900000000000002
321,C8H16O2,122.211,32.210999999999999,1.2390000000000001,2.5110000000000001,5.29,2.722,3.294,113.001,719.404,1.4850000000000001,3.1549999999999998,2.4489999999999998,1.385,27.138999999999999,0.73999999999999999,1.105,2.0979999999999999,1.2390000000000001,32.210999999999999,0.26400000000000001,3.4620000000000002,0.26400000000000001,1.931,50.210999999999999,0.41099999999999998,2.7690000000000001,0.41099999999999998,2.8149999999999999,73.191999999999993,0.59899999999999998,1.885,0.59899999999999998,3.2770000000000001,85.191999999999993,0.69699999999999995,1.4239999999999999,0.69699999999999995,3.2770000000000001,85.191999999999993,0.69699999999999995,1.4239999999999999,0.69699999999999995,3.1629999999999998,82.239999999999995,0.67300000000000004,1.5369999999999999,0.67300000000000004
322,C11H20O4,179.52500000000001,47.033000000000001,1.3440000000000001,3.0019999999999998,6.4939999999999998,3.4569999999999999,3.8679999999999999,315.21899999999999,2649.3899999999999,1.706,3.7530000000000001,2.9009999999999998,1.532,54.277000000000001,0.74099999999999999,1.123,2.1139999999999999,1.3440000000000001,47.033000000000001,0.26200000000000001,3.7850000000000001,0.26000000000000001,2.4940000000000002,87.305000000000007,0.48599999999999999,2.6349999999999998,0.48199999999999998,3.7000000000000002,129.48599999999999,0.72099999999999997,1.4299999999999999,0.71599999999999997,4.2649999999999997,149.25999999999999,0.83099999999999996,0.86499999999999999,0.82499999999999996,4.4359999999999999,155.25999999999999,0.86499999999999999,0.69299999999999995,0.85799999999999998,4.4359999999999999,155.25999999999999,0.86499999999999999,0.69299999999999995,0.85799999999999998
323,C13H16O2,153.58000000000001,39.473999999999997,1.2729999999999999,3.1539999999999999,6.4610000000000003,3.0059999999999998,3.8799999999999999,331.125,2881.558,1.371,3.831,3.024,1.522,31.440000000000001,0.35399999999999998,0.56299999999999994,0.93400000000000005,1.2729999999999999,39.473999999999997,0.25700000000000001,3.681,0.246,2.8959999999999999,89.790000000000006,0.58499999999999996,2.0579999999999998,0.56000000000000005,3.6680000000000001,113.706,0.73999999999999999,1.286,0.70899999999999996,3.9780000000000002,123.315,0.80300000000000005,0.97599999999999998,0.76900000000000002,4.0670000000000002,126.06999999999999,0.82099999999999995,0.88700000000000001,0.78700000000000003,4.0670000000000002,126.06999999999999,0.82099999999999995,0.88700000000000001,0.78700000000000003
324,C5H10O2,69.486999999999995,22.658000000000001,1.333,2.3980000000000001,4.1689999999999996,1.95,2.774,50.363999999999997,233.46299999999999,0.86299999999999999,2.7519999999999998,2.4399999999999999,1.222,15.018000000000001,0.66600000000000004,1.0189999999999999,1.73,1.333,22.658000000000001,0.32600000000000001,2.7549999999999999,0.32600000000000001,2.2919999999999998,38.957999999999998,0.56100000000000005,1.796,0.56100000000000005,3.2200000000000002,54.731999999999999,0.78800000000000003,0.86799999999999999,0.78800000000000003,3.4550000000000001,58.731999999999999,0.84499999999999997,0.63300000000000001,0.84499999999999997,3.4550000000000001,58.731999999999999,0.84499999999999997,0.63300000000000001,0.84499999999999997,3.1899999999999999,54.228000000000002,0.78000000000000003,0.89800000000000002,0.78000000000000003
325,C5H10O2,69.486999999999995,22.658000000000001,1.333,2.2130000000000001,4.1959999999999997,2.2360000000000002,2.7759999999999998,46.463999999999999,218.184,1.4490000000000001,2.6890000000000001,2.246,1.23,14.906000000000001,0.75800000000000001,1.1080000000000001,2.1070000000000002,1.333,22.658000000000001,0.32600000000000001,2.7549999999999999,0.32600000000000001,2.2919999999999998,38.957999999999998,0.56100000000000005,1.796,0.56100000000000005,2.9399999999999999,49.976999999999997,0.71899999999999997,1.1479999999999999,0.71899999999999997,2.9399999999999999,49.976999999999997,0.71899999999999997,1.1479999999999999,0.71899999999999997,2.7810000000000001,47.271000000000001,0.68000000000000005,1.3069999999999999,0.68000000000000005,2.1259999999999999,36.139000000000003,0.52000000000000002,1.962,0.52000000000000002
326,C10H20O2,160.0,38.341999999999999,1.198,3.0710000000000002,5.7910000000000004,2.7519999999999998,3.548,202.66800000000001,1511.405,1.1890000000000001,3.516,2.9889999999999999,1.4450000000000001,37.356000000000002,0.58599999999999997,0.93799999999999994,1.5149999999999999,1.198,38.341999999999999,0.23999999999999999,3.802,0.23999999999999999,1.873,59.951999999999998,0.375,3.1269999999999998,0.375,3.2269999999999999,103.271,0.64500000000000002,1.7729999999999999,0.64500000000000002,3.8900000000000001,124.48999999999999,0.77800000000000002,1.1100000000000001,0.77800000000000002,4.0780000000000003,130.49000000000001,0.81599999999999995,0.92200000000000004,0.81599999999999995,4.2649999999999997,136.49000000000001,0.85299999999999998,0.73499999999999999,0.85299999999999998
327,C10H20O2,160.0,38.341999999999999,1.198,2.9900000000000002,5.7999999999999998,2.9180000000000001,3.5510000000000002,197.31399999999999,1461.5160000000001,1.4590000000000001,3.4820000000000002,2.8849999999999998,1.4470000000000001,37.317,0.61399999999999999,0.97099999999999997,1.6140000000000001,1.198,38.341999999999999,0.23999999999999999,3.802,0.23999999999999999,2.0019999999999998,64.052000000000007,0.40000000000000002,2.9980000000000002,0.40000000000000002,3.4359999999999999,109.961,0.68700000000000006,1.5640000000000001,0.68700000000000006,3.992,127.735,0.79800000000000004,1.008,0.79800000000000004,3.992,127.735,0.79800000000000004,1.008,0.79800000000000004,3.992,127.735,0.79800000000000004,1.008,0.79800000000000004
328,C7H14O3,110.039,32.329999999999998,1.347,2.661,5.2699999999999996,2.6459999999999999,3.2890000000000001,119.736,753.67700000000002,1.522,3.1970000000000001,2.609,1.3819999999999999,27.260000000000002,0.68899999999999995,1.052,1.8839999999999999,1.347,32.329999999999998,0.29399999999999998,3.238,0.29399999999999998,2.4140000000000001,57.933,0.52600000000000002,2.1709999999999998,0.52600000000000002,3.5219999999999998,84.528999999999996,0.76800000000000002,1.0629999999999999,0.76800000000000002,3.9390000000000001,94.528999999999996,0.85899999999999999,0.64600000000000002,0.85899999999999999,3.9390000000000001,94.528999999999996,0.85899999999999999,0.64600000000000002,0.85899999999999999,3.9390000000000001,94.528999999999996,0.85899999999999999,0.64600000000000002,0.85899999999999999
329,C16H32O2,282.19299999999998,56.192999999999998,1.1240000000000001,3.75,6.9580000000000002,3.8370000000000002,4.1349999999999998,573.67600000000004,6359.1930000000002,0.94399999999999995,4.1239999999999997,3.6200000000000001,1.573,75.670000000000002,0.46999999999999997,0.79800000000000004,1.1359999999999999,1.1240000000000001,56.192999999999998,0.19900000000000001,4.5199999999999996,0.19900000000000001,1.643,82.138999999999996,0.29099999999999998,4.0010000000000003,0.29099999999999998,2.8180000000000001,140.92400000000001,0.499,2.8250000000000002,0.499,3.6749999999999998,183.77000000000001,0.65100000000000002,1.968,0.65100000000000002,4.2539999999999996,212.709,0.754,1.3899999999999999,0.754,4.7430000000000003,237.173,0.83999999999999997,0.90000000000000002,0.83999999999999997
330,C9H16O3,134.60599999999999,37.322000000000003,1.333,2.9900000000000002,5.7999999999999998,2.9180000000000001,3.5510000000000002,197.31399999999999,1461.5160000000001,1.4590000000000001,3.4820000000000002,2.8849999999999998,1.4470000000000001,37.317,0.61399999999999999,0.97099999999999997,1.6140000000000001,1.333,37.322000000000003,0.27700000000000002,3.4740000000000002,0.27400000000000002,2.3069999999999999,64.605999999999995,0.47999999999999998,2.5,0.47499999999999998,3.8250000000000002,107.096,0.79600000000000004,0.98199999999999998,0.78700000000000003,4.1109999999999998,115.096,0.85499999999999998,0.69699999999999995,0.84599999999999997,4.1109999999999998,115.096,0.85499999999999998,0.69699999999999995,0.84599999999999997,4.1109999999999998,115.096,0.85499999999999998,0.69699999999999995,0.84599999999999997
331,C12H16O2,147.20699999999999,38.186999999999998,1.2729999999999999,3.0779999999999998,6.2590000000000003,2.9849999999999999,3.7749999999999999,280.12599999999998,2278.259,1.149,3.7530000000000001,2.988,1.5,28.155999999999999,0.37,0.58199999999999996,0.98899999999999999,1.2729999999999999,38.186999999999998,0.25900000000000001,3.6339999999999999,0.25,2.798,83.933999999999997,0.56999999999999995,2.109,0.55000000000000004,3.7360000000000002,112.087,0.76100000000000001,1.171,0.73399999999999999,4.1230000000000002,123.697,0.83999999999999997,0.78400000000000003,0.81000000000000005,4.2149999999999999,126.452,0.85899999999999999,0.69199999999999995,0.82899999999999996,4.2149999999999999,126.452,0.85899999999999999,0.69199999999999995,0.82899999999999996
