molid,identifiere,W3D,J3D,H3D,AGDD,DDI,ADDD,G1,G2,RGyr,SPAN,SPAM,MEcc,SPH,ASP,FDI,PJI3,L/Bw,SEig,HOMA,RCI,AROM,HOMT,DISPm,QXXm,QYYm,QZZm,DISPv,QXXv,QYYv,QZZv,DISPe,QXXe,QYYe,QZZe,DISPp,QXXp,QYYp,QZZp,G(N..N),G(N..O),G(N..S),G(N..P),G(N..F),G(N..Cl),G(N..Br),G(N..I),G(O..O),G(O..S),G(O..P),G(O..F),G(O..Cl),G(O..Br),G(O..I),G(S..S),G(S..P),G(S..F),G(S..Cl),G(S..Br),G(S..I),G(P..P),G(P..F),G(P..Cl),G(P..Br),G(P..I),G(F..F),G(F..Cl),G(F..Br),G(F..I),G(Cl..Cl),G(Cl..Br),G(Cl..I),G(Br..Br),G(Br..I),G(I..I)
984,C7H14O2,973.85299999999995,6.1299999999999999,85.742000000000004,84.683000000000007,249.28200000000001,21.677,9.6340000000000003,5.4249999999999998,2.5760000000000001,4.7569999999999997,0.45500000000000002,0.999,0.80500000000000005,0.65100000000000002,0.94999999999999996,0.95099999999999996,8.5899999999999999,44.627000000000002,0.0,0.0,0.0,0.0,10.085000000000001,10.384,67.486000000000004,72.912000000000006,3.355,14.872,84.528000000000006,90.418000000000006,0.32500000000000001,37.462000000000003,172.84800000000001,185.09899999999999,0.109,17.295999999999999,93.927999999999997,100.383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
985,C7H14O2,950.16300000000001,6.2510000000000003,85.655000000000001,82.623000000000005,246.33799999999999,21.420999999999999,9.8239999999999998,5.4249999999999998,2.3820000000000001,4.3540000000000001,0.435,0.997,0.78700000000000003,0.36399999999999999,0.93799999999999994,0.71799999999999997,3.3700000000000001,44.506,0.0,0.0,0.0,0.0,8.4819999999999993,17.760000000000002,49.904000000000003,59.491,2.633,27.134,62.741999999999997,80.552999999999997,0.27800000000000002,62.042000000000002,130.92400000000001,166.59399999999999,0.078,31.238,69.951999999999998,90.367999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
986,C7H14O3,1146.3489999999999,5.9429999999999996,89.736999999999995,95.528999999999996,276.36000000000001,23.030000000000001,11.366,6.1260000000000003,2.7839999999999998,5.3799999999999999,0.47299999999999998,1.0,0.83399999999999996,0.73099999999999998,0.96799999999999997,0.80100000000000005,12.59,46.597000000000001,0.0,0.0,0.0,0.0,9.5990000000000002,9.5440000000000005,91.021000000000001,95.558000000000007,2.0720000000000001,11.364000000000001,111.629,113.83,0.375,31.754999999999999,231.50299999999999,236.131,0.063,13.223000000000001,124.01600000000001,126.062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.9210000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
987,C8H16O3,1628.0450000000001,5.976,106.304,120.596,353.64600000000002,26.196000000000002,12.622,6.6950000000000003,3.085,5.8570000000000002,0.46600000000000003,1.0,0.871,0.76500000000000001,0.97799999999999998,0.96399999999999997,14.43,52.947000000000003,0.0,0.0,0.0,0.0,7.1059999999999999,10.843999999999999,120.551,126.044,1.504,13.231999999999999,163.887,167.02600000000001,0.26500000000000001,36.881,331.50599999999997,338.18400000000003,0.063,15.428000000000001,183.34800000000001,186.41499999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.9210000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
988,C7H14O2,1026.875,5.8380000000000001,84.278999999999996,89.293000000000006,255.68000000000001,22.233000000000001,8.7989999999999995,5.4130000000000003,3.2429999999999999,5.8680000000000003,0.505,1.0,0.877,0.91200000000000003,0.97499999999999998,0.78200000000000003,40.68,44.835999999999999,0.0,0.0,0.0,0.0,17.591000000000001,4.556,122.886,125.843,5.0579999999999998,8.6890000000000001,111.61499999999999,114.622,0.58899999999999997,24.733000000000001,224.18899999999999,231.01900000000001,0.13,10.548999999999999,118.735,122.047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
989,C4H6O2,166.21899999999999,2.8180000000000001,30.146999999999998,27.702999999999999,67.897000000000006,11.316000000000001,6.234,3.9849999999999999,1.5389999999999999,2.7599999999999998,0.47999999999999998,0.97499999999999998,0.45200000000000001,0.26900000000000002,0.95099999999999996,0.41999999999999998,3.96,22.812999999999999,0.0,0.0,0.0,0.0,11.048,9.1999999999999993,14.458,16.945,5.673,7.415,13.472,15.141999999999999,0.40000000000000002,18.329999999999998,29.613,33.067999999999998,0.247,8.0030000000000001,14.586,16.274999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
990,C4H6O2,170.416,2.7589999999999999,29.864999999999998,28.402999999999999,68.799999999999997,11.467000000000001,6.1509999999999998,3.9849999999999999,1.633,2.9929999999999999,0.499,0.999,0.59599999999999997,0.54400000000000004,0.96299999999999997,0.64600000000000002,5.5499999999999998,23.103999999999999,0.0,0.0,0.0,0.0,15.23,5.1340000000000003,19.504000000000001,22.518999999999998,7.3620000000000001,5.5279999999999996,16.187000000000001,17.916,0.56399999999999995,14.304,35.055999999999997,38.488,0.30499999999999999,6.2709999999999999,17.170000000000002,18.841999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
991,C7H16,969.26599999999996,6.1379999999999999,87.073999999999998,84.284000000000006,251.75800000000001,21.891999999999999,5.9100000000000001,3.6960000000000002,2.6429999999999998,4.6449999999999996,0.44900000000000001,1.0,0.83599999999999997,0.82299999999999995,0.95999999999999996,0.997,20.350000000000001,44.145000000000003,0.0,0.0,0.0,0.0,0.42599999999999999,3.6179999999999999,55.597000000000001,57.350000000000001,0.43099999999999999,9.423,85.991,88.786000000000001,0.002,26.797999999999998,176.96199999999999,182.87299999999999,0.027,11.634,97.566000000000003,100.75700000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
992,C8H18,1370.952,6.3209999999999997,104.807,105.458,325.10899999999998,25.007999999999999,6.9870000000000001,4.2640000000000002,2.996,5.266,0.45000000000000001,1.0,0.86599999999999999,0.86299999999999999,0.96899999999999997,0.77900000000000003,27.120000000000001,50.411999999999999,0.0,0.0,0.0,0.0,0.001,4.0720000000000001,82.397000000000006,84.337999999999994,0.002,10.654999999999999,125.27,128.34999999999999,0.0,30.358000000000001,253.59,260.07799999999997,0.0,13.162000000000001,141.59700000000001,145.11000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
993,C9H20,1870.7550000000001,6.4699999999999998,123.367,129.018,408.29399999999998,28.158000000000001,8.077,4.8330000000000002,3.3500000000000001,5.8920000000000003,0.45100000000000001,1.0,0.88900000000000001,0.88700000000000001,0.97799999999999998,0.98899999999999999,33.200000000000003,56.741,0.0,0.0,0.0,0.0,0.35199999999999998,4.6689999999999996,116.414,118.685,0.35899999999999999,12.148,174.59,178.21600000000001,0.002,34.533999999999999,348.714,356.39299999999997,0.021999999999999999,14.997,196.745,200.886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
994,CO2,4.8319999999999999,1.3520000000000001,2.0699999999999998,3.2210000000000001,3.6240000000000001,2.4159999999999999,2.1299999999999999,1.8260000000000001,1.03,1.208,0.63500000000000001,1.0,1.0,1.0,0.80500000000000005,1.0,1061.0899999999999,4.8319999999999999,0.0,0.0,0.0,0.0,0.0,0.0,3.8879999999999999,3.8879999999999999,0.001,0.0,1.494,1.494,0.0,0.0,3.8740000000000001,3.8740000000000001,0.0,0.0,1.327,1.327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
995,C18H36O,11393.892,7.3970000000000002,311.42399999999998,414.32299999999998,1464.4870000000001,53.253999999999998,19.885000000000002,10.696,6.1520000000000001,10.669,0.44,1.0,0.95299999999999996,0.753,0.97399999999999998,0.85199999999999998,10.77,110.673,0.0,0.0,0.0,0.0,7.4980000000000002,77.542000000000002,776.83399999999995,844.91099999999994,2.6720000000000002,104.197,985.93499999999995,1067.0550000000001,0.29799999999999999,212.86000000000001,1919.425,2068.4609999999998,0.22700000000000001,116.59999999999999,1089.5599999999999,1177.8989999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
996,C18H34O2,11362.839,7.016,296.303,420.846,1460.9939999999999,54.110999999999997,21.481000000000002,11.568,6.6609999999999996,11.41,0.46000000000000002,1.0,0.95399999999999996,0.83699999999999997,1.0,0.80600000000000005,18.09,109.569,0.0,0.0,0.0,0.0,16.466000000000001,64.519999999999996,1007.074,1060.3430000000001,3.1499999999999999,83.897000000000006,1120.4069999999999,1180.617,0.56799999999999995,177.95099999999999,2131.8229999999999,2242.6109999999999,0.13300000000000001,94.088999999999999,1215.9970000000001,1281.175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
997,C18H34O2,10932.642,7.306,301.69499999999999,404.91300000000001,1420.03,52.594000000000001,21.751999999999999,11.568,6.4260000000000002,10.779999999999999,0.44700000000000001,1.0,0.95399999999999996,0.82799999999999996,0.97999999999999998,0.93600000000000005,17.030000000000001,109.119,0.0,0.0,0.0,0.0,18.417000000000002,61.759,937.38099999999997,987.88400000000001,3.3820000000000001,86.992000000000004,1021.928,1086.2809999999999,0.61899999999999999,179.768,1949.6800000000001,2067.299,0.17000000000000001,97.947000000000003,1106.75,1177.298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
998,C6H14,655.63300000000004,5.9020000000000001,70.257999999999996,65.563000000000002,188.22300000000001,18.821999999999999,4.851,3.1269999999999998,2.2930000000000001,4.0179999999999998,0.44800000000000001,1.0,0.79400000000000004,0.77800000000000002,0.94899999999999995,0.72999999999999998,15.92,37.965000000000003,0.0,0.0,0.0,0.0,0.001,2.9900000000000002,35.555999999999997,36.947000000000003,0.002,7.8799999999999999,56.372999999999998,58.57,0.0,22.515000000000001,118.67700000000001,123.289,0.0,9.7420000000000009,64.299999999999997,66.805000000000007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
999,C3H8O,162.63999999999999,4.8460000000000001,30.84,27.106999999999999,65.269000000000005,10.878,3.1230000000000002,2.1219999999999999,1.375,2.1789999999999998,0.42599999999999999,0.99099999999999999,0.56899999999999995,0.16400000000000001,0.91500000000000004,0.98599999999999999,1.0800000000000001,21.956,0.0,0.0,0.0,0.0,4.851,5.266,5.4489999999999998,9.2129999999999992,0.94799999999999995,6.3710000000000004,9.6430000000000007,12.611000000000001,0.18099999999999999,17.701000000000001,23.638999999999999,31.149000000000001,0.10100000000000001,7.391,11.380000000000001,14.558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1000,MOL112 - Error,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
1001,C10H20O2,2747.1190000000001,5.899,135.304,171.69499999999999,508.30799999999999,31.768999999999998,12.855,7.1310000000000002,3.8490000000000002,7.1820000000000004,0.47399999999999998,1.0,0.93300000000000005,0.89600000000000002,0.999,0.997,31.98,63.939999999999998,0.0,0.0,0.0,0.0,2.4180000000000001,7.6369999999999996,206.44,211.679,0.91900000000000004,13.568,300.68400000000003,305.72899999999998,0.070999999999999994,37.994999999999997,588.01400000000001,599.15499999999997,0.036999999999999998,16.347000000000001,336.98399999999998,342.476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1002,C5H8O3,459.05900000000003,4.1749999999999998,43.106000000000002,57.381999999999998,123.057,15.382,8.7309999999999999,5.234,2.367,4.6900000000000004,0.54100000000000004,1.0,0.88600000000000001,0.753,0.96799999999999997,0.98299999999999998,12.32,30.989999999999998,0.0,0.0,0.0,0.0,4.5289999999999999,4.8840000000000003,51.067,53.463000000000001,3.0179999999999998,5.3259999999999996,64.557000000000002,66.064999999999998,0.30299999999999999,14.593999999999999,128.30799999999999,132.53800000000001,0.28999999999999998,6.1139999999999999,71.516999999999996,73.106999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1003,C5H10O3,612.38599999999997,4.4859999999999998,53.186999999999998,68.043000000000006,156.10300000000001,17.344999999999999,8.8529999999999998,5.2030000000000003,2.3879999999999999,4.5099999999999998,0.501,1.0,0.89100000000000001,0.72499999999999998,0.96999999999999997,0.998,9.8399999999999999,34.920000000000002,0.0,0.0,0.0,0.0,1.5600000000000001,5.6669999999999998,51.033000000000001,55.634,0.35399999999999998,7.0339999999999998,74.846000000000004,78.091999999999999,0.063,19.366,154.99799999999999,162.429,0.001,8.1969999999999992,84.606999999999999,87.980000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1004,C7H8O3,599.96600000000001,2.5859999999999999,52.473999999999997,66.662999999999997,161.54599999999999,17.949999999999999,11.75,6.8179999999999996,2.5680000000000001,4.5670000000000002,0.504,0.998,0.746,0.64300000000000002,1.0,0.83299999999999996,12.24,36.076999999999998,0.39200000000000002,1.4139999999999999,0.94099999999999995,1.958,4.101,10.708,71.959999999999994,72.381,6.6980000000000004,12.244999999999999,79.242999999999995,79.831999999999994,0.188,28.734999999999999,147.12700000000001,148.27699999999999,0.48299999999999998,13.757999999999999,85.611999999999995,86.269000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.2810000000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
