molid,identifiere,MW,AMW,Sv,Se,Sp,Ss,Mv,Me,Mp,Ms,nAT,nSK,nBT,nBO,nBM,SCBO,ARR,nCIC,nCIR,RBN,RBF,nDB,nTB,nAB,nH,nC,nN,nO,nP,nS,nF,nCL,nBR,nI,nB,nHM,nX,nR03,nR04,nR05,nR06,nR07,nR08,nR09,nR10,nR11,nR12,nBnz
297,Mol.1 - Error,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
298,C14H12O2,212.25999999999999,7.5800000000000001,18.609999999999999,27.960000000000001,19.48,37.0,0.66000000000000003,1.0,0.69999999999999996,2.3100000000000001,28.0,16.0,29.0,17.0,13.0,24.0,0.70599999999999996,2.0,2.0,4.0,0.13800000000000001,1.0,0.0,12.0,12.0,14.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
299,C11H14O2,178.25,6.5999999999999996,16.210000000000001,26.84,17.239999999999998,30.329999999999998,0.59999999999999998,0.98999999999999999,0.64000000000000001,2.3300000000000001,27.0,13.0,27.0,13.0,7.0,17.0,0.46200000000000002,1.0,1.0,5.0,0.185,1.0,0.0,6.0,14.0,11.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
300,C11H14O2,178.25,6.5999999999999996,16.210000000000001,26.84,17.239999999999998,30.670000000000002,0.59999999999999998,0.98999999999999999,0.64000000000000001,2.3599999999999999,27.0,13.0,27.0,13.0,7.0,17.0,0.46200000000000002,1.0,1.0,4.0,0.14799999999999999,1.0,0.0,6.0,14.0,11.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
301,C16H14O2,238.30000000000001,7.4500000000000002,21.210000000000001,31.84,22.239999999999998,41.0,0.66000000000000003,0.98999999999999999,0.68999999999999995,2.2799999999999998,32.0,18.0,33.0,19.0,14.0,27.0,0.63200000000000001,2.0,2.0,5.0,0.152,2.0,0.0,12.0,14.0,16.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
302,C8H8O2,136.16,7.5599999999999996,11.41,18.190000000000001,11.949999999999999,25.670000000000002,0.63,1.01,0.66000000000000003,2.5699999999999998,18.0,10.0,18.0,10.0,7.0,14.0,0.59999999999999998,1.0,1.0,3.0,0.16700000000000001,1.0,0.0,6.0,8.0,8.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
303,C7H8S,124.22,7.7599999999999998,10.48,15.609999999999999,11.69,16.390000000000001,0.65000000000000002,0.97999999999999998,0.72999999999999998,2.0499999999999998,16.0,8.0,16.0,8.0,6.0,11.0,0.75,1.0,1.0,1.0,0.063,0.0,0.0,6.0,8.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
304,C15H14O2,226.28999999999999,7.2999999999999998,20.210000000000001,30.84,21.239999999999998,38.5,0.65000000000000002,0.98999999999999999,0.68999999999999995,2.2599999999999998,31.0,17.0,32.0,18.0,13.0,25.0,0.66700000000000004,2.0,2.0,5.0,0.156,1.0,0.0,12.0,14.0,15.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
305,C10H12O2,164.22,6.8399999999999999,14.609999999999999,23.960000000000001,15.48,28.829999999999998,0.60999999999999999,1.0,0.64000000000000001,2.3999999999999999,24.0,12.0,24.0,12.0,7.0,16.0,0.5,1.0,1.0,4.0,0.16700000000000001,1.0,0.0,6.0,12.0,10.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
306,C14H12O3,228.25999999999999,7.8700000000000001,19.120000000000001,29.280000000000001,19.93,42.670000000000002,0.66000000000000003,1.01,0.68999999999999995,2.5099999999999998,29.0,17.0,30.0,18.0,13.0,25.0,0.66700000000000004,2.0,2.0,4.0,0.13300000000000001,1.0,0.0,12.0,12.0,14.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
307,C12H16O2,192.28,6.4100000000000001,17.809999999999999,29.719999999999999,19.0,32.170000000000002,0.58999999999999997,0.98999999999999999,0.63,2.2999999999999998,30.0,14.0,30.0,14.0,7.0,18.0,0.42899999999999999,1.0,1.0,5.0,0.16700000000000001,1.0,0.0,6.0,16.0,12.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
308,C10H18O,154.28,5.3200000000000003,15.890000000000001,28.280000000000001,17.309999999999999,21.670000000000002,0.55000000000000004,0.97999999999999998,0.59999999999999998,1.97,29.0,11.0,30.0,12.0,0.0,12.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,18.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
309,C12H20O2,196.31999999999999,5.7699999999999996,19.0,33.490000000000002,20.52,29.829999999999998,0.56000000000000005,0.98999999999999999,0.59999999999999998,2.1299999999999999,34.0,14.0,35.0,15.0,1.0,16.0,0.0,2.0,3.0,2.0,0.057000000000000002,1.0,0.0,0.0,20.0,12.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
310,Mol.14 - Error,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
311,Mol.15 - Error,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
312,Mol.16 - Error,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
313,C8H14O3,158.22,6.3300000000000001,13.720000000000001,25.170000000000002,14.69,31.170000000000002,0.55000000000000004,1.01,0.58999999999999997,2.8300000000000001,25.0,11.0,24.0,10.0,2.0,12.0,0.0,0.0,0.0,5.0,0.20799999999999999,2.0,0.0,0.0,14.0,8.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
314,C4H10O,74.140000000000001,4.9400000000000004,7.5,14.75,8.2599999999999998,12.83,0.5,0.97999999999999998,0.55000000000000004,2.5699999999999998,15.0,5.0,14.0,4.0,0.0,4.0,0.0,0.0,0.0,1.0,0.070999999999999994,0.0,0.0,0.0,10.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
315,C11H15NO2,193.27000000000001,6.6600000000000001,17.199999999999999,28.940000000000001,18.239999999999998,34.0,0.58999999999999997,1.0,0.63,2.4300000000000002,29.0,14.0,29.0,14.0,7.0,18.0,0.42899999999999999,1.0,1.0,5.0,0.17199999999999999,1.0,0.0,6.0,15.0,11.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
316,C15H24O,220.38999999999999,5.5099999999999998,22.690000000000001,38.93,24.59,33.170000000000002,0.56999999999999995,0.96999999999999997,0.60999999999999999,2.0699999999999998,40.0,16.0,40.0,16.0,6.0,19.0,0.375,1.0,1.0,2.0,0.050000000000000003,0.0,0.0,6.0,24.0,15.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
317,C11H14O2,178.25,6.5999999999999996,16.210000000000001,26.84,17.239999999999998,30.670000000000002,0.59999999999999998,0.98999999999999999,0.64000000000000001,2.3599999999999999,27.0,13.0,27.0,13.0,7.0,17.0,0.46200000000000002,1.0,1.0,4.0,0.14799999999999999,1.0,0.0,6.0,14.0,11.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
318,C8H16O2,144.24000000000001,5.5499999999999998,13.81,25.719999999999999,15.0,23.670000000000002,0.53000000000000003,0.98999999999999999,0.57999999999999996,2.3700000000000001,26.0,10.0,25.0,9.0,1.0,10.0,0.0,0.0,0.0,6.0,0.23999999999999999,1.0,0.0,0.0,16.0,8.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
319,C8H16O2,144.24000000000001,5.5499999999999998,13.81,25.719999999999999,15.0,24.0,0.53000000000000003,0.98999999999999999,0.57999999999999996,2.3999999999999999,26.0,10.0,25.0,9.0,1.0,10.0,0.0,0.0,0.0,5.0,0.20000000000000001,1.0,0.0,0.0,16.0,8.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
320,C8H16O2,144.24000000000001,5.5499999999999998,13.81,25.719999999999999,15.0,24.0,0.53000000000000003,0.98999999999999999,0.57999999999999996,2.3999999999999999,26.0,10.0,25.0,9.0,1.0,10.0,0.0,0.0,0.0,5.0,0.20000000000000001,1.0,0.0,0.0,16.0,8.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
321,C8H16O2,144.24000000000001,5.5499999999999998,13.81,25.719999999999999,15.0,24.329999999999998,0.53000000000000003,0.98999999999999999,0.57999999999999996,2.4300000000000002,26.0,10.0,25.0,9.0,1.0,10.0,0.0,0.0,0.0,4.0,0.16,1.0,0.0,0.0,16.0,8.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
322,C11H20O4,216.31,6.1799999999999997,19.030000000000001,35.149999999999999,20.43,41.579999999999998,0.54000000000000004,1.0,0.57999999999999996,2.77,35.0,15.0,34.0,14.0,2.0,16.0,0.0,0.0,0.0,8.0,0.23499999999999999,2.0,0.0,0.0,20.0,11.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
323,C13H16O2,204.28999999999999,6.5899999999999999,18.809999999999999,30.719999999999999,20.0,34.670000000000002,0.60999999999999999,0.98999999999999999,0.65000000000000002,2.3100000000000001,31.0,15.0,31.0,15.0,8.0,20.0,0.40000000000000002,1.0,1.0,5.0,0.161,2.0,0.0,6.0,16.0,13.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
324,C5H10O2,102.15000000000001,6.0099999999999998,9.0099999999999998,17.07,9.7200000000000006,19.0,0.53000000000000003,1.0,0.56999999999999995,2.71,17.0,7.0,16.0,6.0,1.0,7.0,0.0,0.0,0.0,4.0,0.25,1.0,0.0,0.0,10.0,5.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
325,C5H10O2,102.15000000000001,6.0099999999999998,9.0099999999999998,17.07,9.7200000000000006,19.329999999999998,0.53000000000000003,1.0,0.56999999999999995,2.7599999999999998,17.0,7.0,16.0,6.0,1.0,7.0,0.0,0.0,0.0,3.0,0.188,1.0,0.0,0.0,10.0,5.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
326,C10H20O2,172.30000000000001,5.3799999999999999,17.0,31.489999999999998,18.52,26.670000000000002,0.53000000000000003,0.97999999999999998,0.57999999999999996,2.2200000000000002,32.0,12.0,31.0,11.0,1.0,12.0,0.0,0.0,0.0,8.0,0.25800000000000001,1.0,0.0,0.0,20.0,10.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
327,C10H20O2,172.30000000000001,5.3799999999999999,17.0,31.489999999999998,18.52,27.0,0.53000000000000003,0.97999999999999998,0.57999999999999996,2.25,32.0,12.0,31.0,11.0,1.0,12.0,0.0,0.0,0.0,7.0,0.22600000000000001,1.0,0.0,0.0,20.0,10.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
328,C7H14O3,146.21000000000001,6.0899999999999999,12.720000000000001,24.170000000000002,13.69,28.0,0.53000000000000003,1.01,0.56999999999999995,2.7999999999999998,24.0,10.0,23.0,9.0,1.0,10.0,0.0,0.0,0.0,5.0,0.217,1.0,0.0,0.0,14.0,7.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
329,C16H32O2,256.48000000000002,5.1299999999999999,26.59,48.789999999999999,29.09,35.670000000000002,0.53000000000000003,0.97999999999999998,0.57999999999999996,1.98,50.0,18.0,49.0,17.0,1.0,18.0,0.0,0.0,0.0,14.0,0.28599999999999998,1.0,0.0,0.0,32.0,16.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
330,C9H16O3,172.25,6.1500000000000004,15.32,28.050000000000001,16.449999999999999,32.329999999999998,0.55000000000000004,1.0,0.58999999999999997,2.6899999999999999,28.0,12.0,27.0,11.0,2.0,13.0,0.0,0.0,0.0,7.0,0.25900000000000001,2.0,0.0,0.0,16.0,9.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
331,C12H16O2,192.28,6.4100000000000001,17.809999999999999,29.719999999999999,19.0,31.829999999999998,0.58999999999999997,0.98999999999999999,0.63,2.27,30.0,14.0,30.0,14.0,7.0,18.0,0.42899999999999999,1.0,1.0,6.0,0.20000000000000001,1.0,0.0,6.0,16.0,12.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
332,C12H16O2,192.28,6.4100000000000001,17.809999999999999,29.719999999999999,19.0,32.170000000000002,0.58999999999999997,0.98999999999999999,0.63,2.2999999999999998,30.0,14.0,30.0,14.0,7.0,18.0,0.42899999999999999,1.0,1.0,5.0,0.16700000000000001,1.0,0.0,6.0,16.0,12.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
333,C7H14O2,130.21000000000001,5.6600000000000001,12.210000000000001,22.84,13.24,22.170000000000002,0.53000000000000003,0.98999999999999999,0.57999999999999996,2.46,23.0,9.0,22.0,8.0,1.0,9.0,0.0,0.0,0.0,5.0,0.22700000000000001,1.0,0.0,0.0,14.0,7.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
334,C22H44O2,340.66000000000003,5.0099999999999998,36.18,66.090000000000003,39.659999999999997,44.670000000000002,0.53000000000000003,0.96999999999999997,0.57999999999999996,1.8600000000000001,68.0,24.0,67.0,23.0,1.0,24.0,0.0,0.0,0.0,20.0,0.29899999999999999,1.0,0.0,0.0,44.0,22.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
335,C8H18S,146.33000000000001,5.4199999999999999,14.470000000000001,26.030000000000001,16.5,14.83,0.54000000000000004,0.95999999999999996,0.60999999999999999,1.6499999999999999,27.0,9.0,26.0,8.0,0.0,8.0,0.0,0.0,0.0,6.0,0.23100000000000001,0.0,0.0,0.0,18.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
336,C15H28O2,240.43000000000001,5.3399999999999999,24.390000000000001,44.030000000000001,26.57,35.670000000000002,0.54000000000000004,0.97999999999999998,0.58999999999999997,2.1000000000000001,45.0,17.0,44.0,16.0,2.0,18.0,0.0,0.0,0.0,13.0,0.29499999999999998,2.0,0.0,0.0,28.0,15.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
337,C9H18O2,158.27000000000001,5.46,15.4,28.609999999999999,16.760000000000002,25.170000000000002,0.53000000000000003,0.98999999999999999,0.57999999999999996,2.29,29.0,11.0,28.0,10.0,1.0,11.0,0.0,0.0,0.0,7.0,0.25,1.0,0.0,0.0,18.0,9.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
338,C9H18O2,158.27000000000001,5.46,15.4,28.609999999999999,16.760000000000002,25.5,0.53000000000000003,0.98999999999999999,0.57999999999999996,2.3199999999999998,29.0,11.0,28.0,10.0,1.0,11.0,0.0,0.0,0.0,6.0,0.214,1.0,0.0,0.0,18.0,9.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
339,C7H14O2,130.21000000000001,5.6600000000000001,12.210000000000001,22.84,13.24,22.5,0.53000000000000003,0.98999999999999999,0.57999999999999996,2.5,23.0,9.0,22.0,8.0,1.0,9.0,0.0,0.0,0.0,4.0,0.182,1.0,0.0,0.0,14.0,7.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
340,C4H8O,72.120000000000005,5.5499999999999998,6.9000000000000004,12.859999999999999,7.5,14.33,0.53000000000000003,0.98999999999999999,0.57999999999999996,2.8700000000000001,13.0,5.0,12.0,4.0,1.0,5.0,0.0,0.0,0.0,1.0,0.083000000000000004,1.0,0.0,0.0,8.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
341,C15H26O6,302.41000000000003,6.4299999999999997,25.84,47.450000000000003,27.629999999999999,55.829999999999998,0.55000000000000004,1.01,0.58999999999999997,2.6600000000000001,47.0,21.0,46.0,20.0,3.0,23.0,0.0,0.0,0.0,14.0,0.30399999999999999,3.0,0.0,0.0,26.0,15.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
342,C10H16,136.25999999999999,5.2400000000000002,14.779999999999999,25.07,16.09,17.079999999999998,0.56999999999999995,0.95999999999999996,0.62,1.71,26.0,10.0,27.0,11.0,1.0,12.0,0.0,2.0,3.0,0.0,0.0,1.0,0.0,0.0,16.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
343,C10H16O,152.25999999999999,5.6399999999999997,15.289999999999999,26.399999999999999,16.550000000000001,23.0,0.56999999999999995,0.97999999999999998,0.60999999999999999,2.0899999999999999,27.0,11.0,28.0,12.0,1.0,13.0,0.0,2.0,3.0,0.0,0.0,1.0,0.0,0.0,16.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
344,C12H18O,178.30000000000001,5.75,17.890000000000001,30.280000000000001,19.309999999999999,25.329999999999998,0.57999999999999996,0.97999999999999998,0.62,1.95,31.0,13.0,31.0,13.0,6.0,16.0,0.46200000000000002,1.0,1.0,3.0,0.097000000000000003,0.0,0.0,6.0,18.0,12.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
345,C10H18O,154.28,5.3200000000000003,15.890000000000001,28.280000000000001,17.309999999999999,23.25,0.55000000000000004,0.97999999999999998,0.59999999999999998,2.1099999999999999,29.0,11.0,29.0,11.0,1.0,12.0,0.0,1.0,1.0,1.0,0.034000000000000002,1.0,0.0,0.0,18.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
346,C10H16O,152.25999999999999,5.6399999999999997,15.289999999999999,26.399999999999999,16.550000000000001,24.0,0.56999999999999995,0.97999999999999998,0.60999999999999999,2.1800000000000002,27.0,11.0,27.0,11.0,2.0,13.0,0.0,1.0,1.0,1.0,0.036999999999999998,2.0,0.0,0.0,16.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
347,C12H18O2,194.30000000000001,6.0700000000000003,18.399999999999999,31.609999999999999,19.760000000000002,32.170000000000002,0.57999999999999996,0.98999999999999999,0.62,2.2999999999999998,32.0,14.0,32.0,14.0,3.0,17.0,0.0,1.0,1.0,3.0,0.094,3.0,0.0,0.0,18.0,12.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
348,C13H20O2,208.33000000000001,5.9500000000000002,20.0,34.490000000000002,21.52,33.670000000000002,0.56999999999999995,0.98999999999999999,0.60999999999999999,2.2400000000000002,35.0,15.0,35.0,15.0,3.0,18.0,0.0,1.0,1.0,4.0,0.114,3.0,0.0,0.0,20.0,13.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
349,C15H24,204.38999999999999,5.2400000000000002,22.170000000000002,37.600000000000001,24.140000000000001,25.75,0.56999999999999995,0.95999999999999996,0.62,1.72,39.0,15.0,40.0,16.0,2.0,18.0,0.0,2.0,3.0,0.0,0.0,2.0,0.0,0.0,24.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
350,C9H8O2,148.16999999999999,7.7999999999999998,12.41,19.190000000000001,12.949999999999999,30.329999999999998,0.65000000000000002,1.01,0.68000000000000005,2.7599999999999998,19.0,11.0,19.0,11.0,8.0,16.0,0.54500000000000004,1.0,1.0,2.0,0.105,2.0,0.0,6.0,8.0,9.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
351,C11H12O2,176.22999999999999,7.0499999999999998,15.609999999999999,24.960000000000001,16.48,31.329999999999998,0.62,1.0,0.66000000000000003,2.4100000000000001,25.0,13.0,25.0,13.0,8.0,18.0,0.46200000000000002,1.0,1.0,4.0,0.16,2.0,0.0,6.0,12.0,11.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
352,C9H10O,134.19,6.71,12.5,19.75,13.26,23.170000000000002,0.63,0.98999999999999999,0.66000000000000003,2.3199999999999998,20.0,10.0,20.0,10.0,7.0,14.0,0.59999999999999998,1.0,1.0,2.0,0.10000000000000001,1.0,0.0,6.0,10.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
353,C13H16O2,204.28999999999999,6.5899999999999999,18.809999999999999,30.719999999999999,20.0,34.329999999999998,0.60999999999999999,0.98999999999999999,0.65000000000000002,2.29,31.0,15.0,31.0,15.0,8.0,20.0,0.40000000000000002,1.0,1.0,6.0,0.19400000000000001,2.0,0.0,6.0,16.0,13.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
