molid,identifiere,EPS0,EPS1,EEig01x,EEig02x,EEig03x,EEig04x,EEig05x,EEig06x,EEig07x,EEig08x,EEig09x,EEig10x,EEig11x,EEig12x,EEig13x,EEig14x,EEig15x,EEig01d,EEig02d,EEig03d,EEig04d,EEig05d,EEig06d,EEig07d,EEig08d,EEig09d,EEig10d,EEig11d,EEig12d,EEig13d,EEig14d,EEig15d,EEig01r,EEig02r,EEig03r,EEig04r,EEig05r,EEig06r,EEig07r,EEig08r,EEig09r,EEig10r,EEig11r,EEig12r,EEig13r,EEig14r,EEig15r,ESpm01u,ESpm02u,ESpm03u,ESpm04u,ESpm05u,ESpm06u,ESpm07u,ESpm08u,ESpm09u,ESpm10u,ESpm11u,ESpm12u,ESpm13u,ESpm14u,ESpm15u,ESpm01x,ESpm02x,ESpm03x,ESpm04x,ESpm05x,ESpm06x,ESpm07x,ESpm08x,ESpm09x,ESpm10x,ESpm11x,ESpm12x,ESpm13x,ESpm14x,ESpm15x,ESpm01d,ESpm02d,ESpm03d,ESpm04d,ESpm05d,ESpm06d,ESpm07d,ESpm08d,ESpm09d,ESpm10d,ESpm11d,ESpm12d,ESpm13d,ESpm14d,ESpm15d,ESpm01r,ESpm02r,ESpm03r,ESpm04r,ESpm05r,ESpm06r,ESpm07r,ESpm08r,ESpm09r,ESpm10r,ESpm11r,ESpm12r,ESpm13r,ESpm14r,ESpm15r
11,C5H10O2,4.1989999999999998,2.835,3.823,2.5,1.1950000000000001,0.438,-0.309,-0.64700000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.71,1.944,0.52900000000000003,0.19600000000000001,-0.96999999999999997,-1.4690000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6320000000000001,2.238,1.143,0.0,-0.32700000000000001,-0.68600000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7080000000000002,2.5649999999999999,4.1429999999999998,4.71,5.8940000000000001,6.718,7.766,8.6790000000000003,9.6780000000000008,10.624000000000001,11.603,12.561,13.532999999999999,14.496,2.0790000000000002,3.1779999999999999,4.3040000000000003,5.5449999999999999,6.8220000000000001,8.1229999999999993,9.4380000000000006,10.762,12.092000000000001,13.426,14.762,16.100000000000001,17.439,18.779,20.119,1.597,3.089,4.016,5.3490000000000002,6.585,7.8920000000000003,9.1869999999999994,10.494999999999999,11.803000000000001,13.113,14.423,15.734,17.045000000000002,18.356000000000002,19.667000000000002,1.946,3.048,4.1150000000000002,5.3079999999999998,6.5380000000000003,7.7930000000000001,9.0609999999999999,10.337999999999999,11.619999999999999,12.904999999999999,14.191000000000001,15.478999999999999,16.768000000000001,18.056999999999999,19.346
12,C5H10O2,4.1989999999999998,2.835,3.823,2.5,1.1950000000000001,0.438,-0.309,-0.64700000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.71,1.944,0.52900000000000003,0.19600000000000001,-0.96999999999999997,-1.4690000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6320000000000001,2.238,1.143,0.0,-0.32700000000000001,-0.68600000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7080000000000002,2.5649999999999999,4.1429999999999998,4.71,5.8940000000000001,6.718,7.766,8.6790000000000003,9.6780000000000008,10.624000000000001,11.603,12.561,13.532999999999999,14.496,2.0790000000000002,3.1779999999999999,4.3040000000000003,5.5449999999999999,6.8220000000000001,8.1229999999999993,9.4380000000000006,10.762,12.092000000000001,13.426,14.762,16.100000000000001,17.439,18.779,20.119,1.597,3.089,4.016,5.3490000000000002,6.585,7.8920000000000003,9.1869999999999994,10.494999999999999,11.803000000000001,13.113,14.423,15.734,17.045000000000002,18.356000000000002,19.667000000000002,1.946,3.048,4.1150000000000002,5.3079999999999998,6.5380000000000003,7.7930000000000001,9.0609999999999999,10.337999999999999,11.619999999999999,12.904999999999999,14.191000000000001,15.478999999999999,16.768000000000001,18.056999999999999,19.346
13,C10H16,6.2729999999999997,5.3869999999999996,4.6639999999999997,3.5939999999999999,2.6819999999999999,2.1960000000000002,1.0,0.42299999999999999,0.0,-0.091999999999999998,-0.59299999999999997,-0.876,-1.0,0.0,0.0,0.0,0.0,3.7269999999999999,2.601,1.883,1.202,0.45100000000000001,-0.69999999999999996,-0.92200000000000004,-1.0,-1.4259999999999999,-1.7769999999999999,-2.0,0.0,0.0,0.0,0.0,4.6369999999999996,3.25,2.6739999999999999,2.085,1.0,0.17599999999999999,0.0,-0.22800000000000001,-0.59399999999999997,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,3.6110000000000002,3.7610000000000001,5.5330000000000004,6.4470000000000001,7.8700000000000001,9.0429999999999993,10.369999999999999,11.624000000000001,12.925000000000001,14.204000000000001,15.497999999999999,16.785,18.077000000000002,19.367000000000001,2.5649999999999999,3.9319999999999999,5.1820000000000004,6.5780000000000003,8.0060000000000002,9.468,10.951000000000001,12.449,13.958,15.475,16.997,18.524000000000001,20.053000000000001,21.585000000000001,23.119,1.1120000000000001,3.6480000000000001,4.0990000000000002,5.6580000000000004,6.6950000000000003,8.0540000000000003,9.2769999999999992,10.593999999999999,11.877000000000001,13.188000000000001,14.491,15.803000000000001,17.113,18.427,19.739999999999998,2.4849999999999999,3.871,5.0880000000000001,6.4740000000000002,7.8940000000000001,9.3559999999999999,10.840999999999999,12.342000000000001,13.853999999999999,15.372999999999999,16.896000000000001,18.422999999999998,19.952999999999999,21.483000000000001,23.015000000000001
14,C13H24O2,9.9220000000000006,6.7039999999999997,4.0819999999999999,3.4220000000000002,2.8210000000000002,2.5870000000000002,1.7809999999999999,1.3600000000000001,1.216,0.82099999999999995,0.30399999999999999,0.0,-0.25900000000000001,-0.42399999999999999,-0.79500000000000004,-0.91500000000000004,0.0,3.6949999999999998,2.6549999999999998,2.1309999999999998,1.641,0.91700000000000004,0.83599999999999997,0.73799999999999999,0.11799999999999999,-0.39600000000000002,-0.876,-1.137,-1.4279999999999999,-1.5569999999999999,-1.857,0.0,3.738,3.3069999999999999,2.613,2.266,1.7769999999999999,1.284,1.1220000000000001,0.66700000000000004,0.14399999999999999,-0.28199999999999997,-0.40200000000000002,-0.57099999999999995,-0.83299999999999996,-1.03,0.0,0.0,3.4969999999999999,2.944,4.9199999999999999,5.1980000000000004,6.6159999999999997,7.274,8.4600000000000009,9.2970000000000006,10.382,11.305999999999999,12.347,13.313000000000001,14.336,15.324,2.8330000000000002,3.9700000000000002,5.0629999999999997,6.2930000000000001,7.5609999999999999,8.8640000000000008,10.19,11.532,12.888,14.253,15.625999999999999,17.006,18.390999999999998,19.779,21.170999999999999,1.869,3.718,4.2590000000000003,5.6719999999999997,6.7329999999999997,8.032,9.2550000000000008,10.542999999999999,11.818,13.112,14.404999999999999,15.705,17.006,18.309000000000001,19.613,2.6949999999999998,3.8439999999999999,4.8390000000000004,6.0039999999999996,7.1920000000000002,8.4179999999999993,9.6630000000000003,10.922000000000001,12.192,13.470000000000001,14.753,16.042000000000002,17.335000000000001,18.631,19.93
15,C8H18O,6.2430000000000003,3.9140000000000001,2.879,2.532,2.0,1.347,0.65300000000000002,0.0,-0.53200000000000003,-0.879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9390000000000001,1.669,1.1779999999999999,0.52500000000000002,-0.20000000000000001,-0.90100000000000002,-1.4830000000000001,-1.8660000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.875,2.516,1.9690000000000001,1.306,0.60899999999999999,-0.035999999999999997,-0.55300000000000005,-0.88600000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7080000000000002,0.0,3.6640000000000001,0.0,4.7619999999999996,0.0,5.9269999999999996,0.0,7.1269999999999998,0.0,8.3480000000000008,0.0,9.5820000000000007,0.0,2.1970000000000001,3.1349999999999998,3.9319999999999999,4.875,5.8259999999999996,6.8079999999999998,7.8019999999999996,8.8070000000000004,9.8209999999999997,10.840999999999999,11.866,12.895,13.928000000000001,14.964,16.003,0.621,2.7559999999999998,1.4390000000000001,3.75,2.5840000000000001,4.8810000000000002,3.8730000000000002,6.0759999999999996,5.21,7.3049999999999997,6.5620000000000003,8.5540000000000003,7.9210000000000003,9.8179999999999996,9.282,2.1749999999999998,3.1200000000000001,3.9100000000000001,4.8529999999999998,5.8019999999999996,6.7830000000000004,7.7759999999999998,8.7810000000000006,9.7929999999999993,10.811999999999999,11.836,12.865,13.897,14.932,15.970000000000001
16,C5H12O,4.1210000000000004,2.4140000000000001,2.7320000000000002,2.0,1.0,0.0,-0.73199999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8740000000000001,1.266,0.254,-0.84699999999999998,-1.6870000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7170000000000001,1.954,0.93400000000000005,-0.053999999999999999,-0.751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1970000000000001,0.0,3.0449999999999999,0.0,4.0430000000000001,0.0,5.1059999999999999,0.0,6.1920000000000002,0.0,7.2869999999999999,0.0,8.3840000000000003,0.0,1.792,2.6389999999999998,3.4009999999999998,4.3040000000000003,5.226,6.1779999999999999,7.1440000000000001,8.1199999999999992,9.1039999999999992,10.093999999999999,11.087,12.084,13.083,14.083,15.085000000000001,0.621,2.2759999999999998,1.4390000000000001,3.1989999999999998,2.5840000000000001,4.274,3.8730000000000002,5.4169999999999998,5.21,6.5949999999999998,6.5490000000000004,7.7919999999999998,7.8760000000000003,9.0009999999999994,9.1899999999999995,1.758,2.613,3.3639999999999999,4.2649999999999997,5.1820000000000004,6.1310000000000002,7.093,8.0670000000000002,9.0470000000000006,10.032999999999999,11.022,12.015000000000001,13.009,14.005000000000001,15.002000000000001
17,C8H10O,5.8970000000000002,4.4340000000000002,4.0209999999999999,3.0840000000000001,2.5,2.2999999999999998,0.67000000000000004,0.5,0.0,-0.5,-0.57499999999999996,0.0,0.0,0.0,0.0,0.0,0.0,3.0920000000000001,1.877,1.157,1.0,-0.40999999999999998,-0.73799999999999999,-1.0,-1.4379999999999999,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7130000000000001,2.71,2.0,1.9670000000000001,0.26100000000000001,0.0,-0.104,-0.748,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1349999999999998,2.5649999999999999,4.5540000000000003,4.7960000000000003,6.29,6.9169999999999998,8.1679999999999993,8.9830000000000005,10.114000000000001,11.023,12.092000000000001,13.048,14.087,15.066000000000001,2.5649999999999999,3.6760000000000002,4.8140000000000001,6.0410000000000004,7.3090000000000002,8.609,9.9329999999999998,11.275,12.630000000000001,13.994999999999999,15.367000000000001,16.744,18.123999999999999,19.507000000000001,20.893000000000001,0.93200000000000005,3.1859999999999999,3.306,4.8609999999999998,5.5999999999999996,6.9029999999999996,7.8799999999999999,9.0800000000000001,10.148999999999999,11.307,12.411,13.552,14.670999999999999,15.805,16.93,2.282,3.4540000000000002,4.4580000000000002,5.625,6.8170000000000002,8.0519999999999996,9.3100000000000005,10.585000000000001,11.871,13.164,14.462999999999999,15.766,17.071000000000002,18.379000000000001,19.687000000000001
18,C8H10O,5.8970000000000002,4.4340000000000002,4.0209999999999999,3.0840000000000001,2.5,2.2999999999999998,0.67000000000000004,0.5,0.0,-0.5,-0.57499999999999996,0.0,0.0,0.0,0.0,0.0,0.0,3.0920000000000001,1.877,1.157,1.0,-0.40999999999999998,-0.73799999999999999,-1.0,-1.4379999999999999,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7130000000000001,2.71,2.0,1.9670000000000001,0.26100000000000001,0.0,-0.104,-0.748,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1349999999999998,2.5649999999999999,4.5540000000000003,4.7960000000000003,6.29,6.9169999999999998,8.1679999999999993,8.9830000000000005,10.114000000000001,11.023,12.092000000000001,13.048,14.087,15.066000000000001,2.5649999999999999,3.6760000000000002,4.8140000000000001,6.0410000000000004,7.3090000000000002,8.609,9.9329999999999998,11.275,12.630000000000001,13.994999999999999,15.367000000000001,16.744,18.123999999999999,19.507000000000001,20.893000000000001,0.93200000000000005,3.1859999999999999,3.306,4.8609999999999998,5.5999999999999996,6.9029999999999996,7.8799999999999999,9.0800000000000001,10.148999999999999,11.307,12.411,13.552,14.670999999999999,15.805,16.93,2.282,3.4540000000000002,4.4580000000000002,5.625,6.8170000000000002,8.0519999999999996,9.3100000000000005,10.585000000000001,11.871,13.164,14.462999999999999,15.766,17.071000000000002,18.379000000000001,19.687000000000001
19,C3H8O,2.7069999999999999,1.4139999999999999,2.4140000000000001,1.0,-0.41399999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7290000000000001,0.39400000000000002,-1.2629999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3679999999999999,0.90000000000000002,-0.46899999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.609,0.0,2.1970000000000001,0.0,2.8330000000000002,0.0,3.4969999999999999,0.0,4.1740000000000004,0.0,4.8600000000000003,0.0,5.5490000000000004,0.0,1.3859999999999999,2.0790000000000002,2.7730000000000001,3.5840000000000001,4.431,5.298,6.1740000000000004,7.0529999999999999,7.9329999999999998,8.8140000000000001,9.6950000000000003,10.577,11.458,12.339,13.221,0.621,1.7470000000000001,1.4390000000000001,2.5259999999999998,2.5840000000000001,3.4590000000000001,3.7400000000000002,4.4699999999999998,4.875,5.5220000000000002,5.9939999999999998,6.5949999999999998,7.1020000000000003,7.6790000000000003,8.2050000000000001,1.335,2.0329999999999999,2.702,3.5019999999999998,4.3319999999999999,5.1820000000000004,6.0389999999999997,6.899,7.7599999999999998,8.6219999999999999,9.484,10.347,11.209,12.071,12.933
20,C10H18O,6.8529999999999998,5.8339999999999996,4.6509999999999998,3.9430000000000001,2.423,2.0,1.579,0.29999999999999999,0.0,0.0,-0.30199999999999999,-0.72299999999999998,-0.871,-1.0,0.0,0.0,0.0,3.9260000000000002,3.1000000000000001,1.4750000000000001,1.0,0.94299999999999995,-0.53000000000000003,-1.0,-1.0,-1.0920000000000001,-1.3169999999999999,-1.7849999999999999,-2.0,0.0,0.0,0.0,4.5999999999999996,3.9129999999999998,2.4140000000000001,2.0,1.5,0.246,0.0,0.0,-0.316,-0.75700000000000001,-1.0,-1.0,0.0,0.0,0.0,0.0,3.714,4.0069999999999997,5.7069999999999999,6.6859999999999999,8.0609999999999999,9.2400000000000002,10.537000000000001,11.781000000000001,13.063000000000001,14.331,15.613,16.891999999999999,18.177,19.462,2.5649999999999999,3.9700000000000002,5.2309999999999999,6.6449999999999996,8.0869999999999997,9.5579999999999998,11.042999999999999,12.538,14.039999999999999,15.547000000000001,17.059000000000001,18.574000000000002,20.091999999999999,21.613,23.135999999999999,1.0009999999999999,3.7490000000000001,4.343,5.9139999999999997,7.0650000000000004,8.4480000000000004,9.7370000000000001,11.087,12.417999999999999,13.766999999999999,15.114000000000001,16.468,17.823,19.181000000000001,20.541,2.5339999999999998,3.9569999999999999,5.2000000000000002,6.6070000000000002,8.0380000000000003,9.4979999999999993,10.972,12.456,13.946999999999999,15.443,16.943000000000001,18.446999999999999,19.954000000000001,21.463000000000001,22.975000000000001
21,C4H8O,2.992,1.8939999999999999,3.5230000000000001,1.4850000000000001,0.433,-0.441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.556,1.0149999999999999,0.17699999999999999,-0.98899999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2280000000000002,1.3400000000000001,0.099000000000000005,-0.46700000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1970000000000001,1.946,3.367,3.714,4.7619999999999996,5.3520000000000003,6.2480000000000002,6.9400000000000004,7.7699999999999996,8.5069999999999997,9.3079999999999998,10.065,10.852,11.618,1.792,2.7730000000000001,3.871,5.0750000000000002,6.3120000000000003,7.5620000000000003,8.8179999999999996,10.076000000000001,11.334,12.593999999999999,13.853,15.112,16.370999999999999,17.631,18.890000000000001,1.5600000000000001,2.7530000000000001,3.8300000000000001,5.093,6.3449999999999998,7.6130000000000004,8.8810000000000002,10.148999999999999,11.417999999999999,12.686,13.955,15.224,16.492000000000001,17.760999999999999,19.030000000000001,1.649,2.5979999999999999,3.609,4.726,5.8739999999999997,7.0359999999999996,8.2050000000000001,9.375,10.545999999999999,11.718,12.888999999999999,14.061,15.233000000000001,16.404,17.576000000000001
22,C7H14O,5.1130000000000004,3.4319999999999999,3.5499999999999998,2.6179999999999999,1.752,0.77100000000000002,0.38200000000000001,-0.255,-0.81899999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5619999999999998,1.694,1.0089999999999999,0.375,-0.16700000000000001,-0.99399999999999999,-1.7190000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.282,2.5760000000000001,1.6870000000000001,0.65000000000000002,0.098000000000000004,-0.26500000000000001,-0.82899999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7080000000000002,1.946,3.8500000000000001,3.714,5.2089999999999996,5.4160000000000004,6.673,7.0860000000000003,8.1929999999999996,8.7370000000000001,9.7449999999999992,10.375,11.316000000000001,12.003,2.1970000000000001,3.2189999999999999,4.234,5.3799999999999999,6.5570000000000004,7.7629999999999999,8.9870000000000001,10.222,11.465999999999999,12.715999999999999,13.970000000000001,15.228,16.488,17.75,19.013000000000002,1.5600000000000001,3.077,3.8300000000000001,5.1980000000000004,6.351,7.6470000000000002,8.891,10.167,11.432,12.704000000000001,13.972,15.243,16.513000000000002,17.783000000000001,19.053000000000001,2.1040000000000001,3.1110000000000002,4.0590000000000002,5.1349999999999998,6.2320000000000002,7.3559999999999999,8.4960000000000004,9.6470000000000002,10.805999999999999,11.971,13.141,14.315,15.492000000000001,16.672000000000001,17.853000000000002
23,C6H12O,4.4059999999999997,2.9319999999999999,3.5489999999999999,2.4359999999999999,1.296,0.47299999999999998,0.0,-0.754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5619999999999998,1.5649999999999999,0.73899999999999999,0.14699999999999999,-0.65400000000000003,-1.599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.278,2.375,1.2030000000000001,0.111,0.0,-0.76800000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5649999999999999,1.946,3.714,3.714,5.0940000000000003,5.4160000000000004,6.5810000000000004,7.0860000000000003,8.1180000000000003,8.7330000000000005,9.6809999999999992,10.365,11.259,11.986000000000001,2.0790000000000002,3.0910000000000002,4.1269999999999998,5.2880000000000003,6.4820000000000002,7.702,8.9359999999999999,10.180999999999999,11.433,12.689,13.948,15.210000000000001,16.472999999999999,17.736999999999998,19.001999999999999,1.5600000000000001,2.98,3.8300000000000001,5.1639999999999997,6.351,7.6369999999999996,8.891,10.164999999999999,11.432,12.702999999999999,13.972,15.243,16.513000000000002,17.783000000000001,19.053000000000001,1.974,2.9670000000000001,3.9300000000000002,5.016,6.1260000000000003,7.2619999999999996,8.4120000000000008,9.5719999999999992,10.74,11.913,13.089,14.269,15.449999999999999,16.634,17.818000000000001
24,C6H10O,4.569,2.843,3.7749999999999999,2.4140000000000001,1.8140000000000001,0.64000000000000001,-0.22800000000000001,-0.41399999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0179999999999998,2.1589999999999998,1.327,-0.36499999999999999,-0.88300000000000001,-1.4970000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3460000000000001,2.1200000000000001,1.391,0.41099999999999998,-0.33900000000000002,-0.72899999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5649999999999999,1.946,3.8069999999999999,3.9319999999999999,5.2930000000000001,5.7779999999999996,6.8890000000000002,7.548,8.5340000000000007,9.2810000000000006,10.202999999999999,10.997,11.884,12.702,2.1970000000000001,3.2189999999999999,4.3170000000000002,5.5170000000000003,6.7670000000000003,8.048,9.3469999999999995,10.657,11.974,13.295,14.619,15.944000000000001,17.271000000000001,18.597999999999999,19.925999999999998,1.5600000000000001,2.98,3.6059999999999999,4.7400000000000002,5.6849999999999996,6.7750000000000004,7.8209999999999997,8.9090000000000007,9.9890000000000008,11.083,12.177,13.275,14.374000000000001,15.476000000000001,16.577999999999999,1.974,2.9670000000000001,3.919,5.0149999999999997,6.149,7.3150000000000004,8.4969999999999999,9.6890000000000001,10.887,12.089,13.292999999999999,14.497999999999999,15.704000000000001,16.911000000000001,18.117999999999999
25,C8H16O,5.8200000000000003,3.9319999999999999,3.5499999999999998,2.7269999999999999,2.0619999999999998,1.214,0.51900000000000002,0.217,-0.42699999999999999,-0.85999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5619999999999998,1.7749999999999999,1.222,0.59799999999999998,0.125,-0.496,-1.2330000000000001,-1.7929999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2829999999999999,2.6970000000000001,2.0110000000000001,1.145,0.27800000000000002,0.092999999999999999,-0.439,-0.86799999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8330000000000002,1.946,3.9700000000000002,3.714,5.3129999999999997,5.4160000000000004,6.758,7.0860000000000003,8.2599999999999998,8.7370000000000001,9.798,10.375,11.359,12.006,2.3029999999999999,3.3319999999999999,4.3310000000000004,5.4640000000000004,6.6269999999999998,7.8220000000000001,9.0350000000000001,10.262,11.497999999999999,12.743,13.992000000000001,15.246,16.503,17.762,19.023,1.5600000000000001,3.165,3.8300000000000001,5.2309999999999999,6.351,7.6559999999999997,8.891,10.17,11.432,12.704000000000001,13.972,15.243,16.513000000000002,17.783000000000001,19.053000000000001,2.2189999999999999,3.2360000000000002,4.173,5.2409999999999997,6.327,7.4429999999999996,8.5730000000000004,9.7159999999999993,10.867000000000001,12.026,13.19,14.359,15.531000000000001,16.707000000000001,17.885000000000002
26,C8H10O,6.2679999999999998,4.4320000000000004,3.895,2.9380000000000002,2.5,2.129,0.93400000000000005,0.5,0.28299999999999997,-0.5,-0.67900000000000005,0.0,0.0,0.0,0.0,0.0,0.0,2.7250000000000001,1.714,1.343,1.0,0.13100000000000001,-0.872,-1.0,-1.502,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5150000000000001,2.5430000000000001,2.0,1.9370000000000001,0.64900000000000002,0.0,-0.043999999999999997,-0.80000000000000004,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0449999999999999,1.946,4.3440000000000003,4.1109999999999998,5.9109999999999996,6.1680000000000001,7.6029999999999998,8.1340000000000003,9.3610000000000007,10.050000000000001,11.154,11.936,12.968999999999999,13.805999999999999,2.5649999999999999,3.6240000000000001,4.7119999999999997,5.9039999999999999,7.1379999999999999,8.4060000000000006,9.6989999999999998,11.01,12.334,13.667999999999999,15.009,16.355,17.704999999999998,19.056999999999999,20.411000000000001,0.93200000000000005,3.1000000000000001,2.8119999999999998,4.5190000000000001,4.8700000000000001,6.2530000000000001,6.931,8.1349999999999998,8.9719999999999995,10.082000000000001,10.999000000000001,12.058999999999999,13.016999999999999,14.050000000000001,15.029,2.282,3.3889999999999998,4.3159999999999998,5.4260000000000002,6.5540000000000003,7.7300000000000004,8.9290000000000003,10.147,11.377000000000001,12.615,13.859,15.106999999999999,16.358000000000001,17.609999999999999,18.864000000000001
27,C8H11N,6.2679999999999998,4.4320000000000004,3.895,2.9380000000000002,2.5,2.129,0.93400000000000005,0.5,0.28299999999999997,-0.5,-0.67900000000000005,0.0,0.0,0.0,0.0,0.0,0.0,2.718,1.647,1.151,1.0,0.021999999999999999,-0.93000000000000005,-1.0,-1.528,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.516,2.5470000000000002,2.0,1.968,0.68100000000000005,0.0,-0.021000000000000001,-0.79000000000000004,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0449999999999999,1.946,4.3440000000000003,4.1109999999999998,5.9109999999999996,6.1680000000000001,7.6029999999999998,8.1340000000000003,9.3610000000000007,10.050000000000001,11.154,11.936,12.968999999999999,13.805999999999999,2.5649999999999999,3.6240000000000001,4.7119999999999997,5.9039999999999999,7.1379999999999999,8.4060000000000006,9.6989999999999998,11.01,12.334,13.667999999999999,15.009,16.355,17.704999999999998,19.056999999999999,20.411000000000001,0.73199999999999998,3.0739999999999998,2.6880000000000002,4.4870000000000001,4.8070000000000004,6.226,6.8920000000000003,8.109,8.9390000000000001,10.054,10.965999999999999,12.026,12.98,14.013,14.988,2.2930000000000001,3.395,4.3230000000000004,5.4320000000000004,6.5590000000000002,7.7350000000000003,8.9329999999999998,10.15,11.380000000000001,12.618,13.862,15.109999999999999,16.361000000000001,17.613,18.867000000000001
28,C10H18O,7.2679999999999998,5.3220000000000001,4.0590000000000002,3.1560000000000001,2.5350000000000001,2.1299999999999999,1.321,1.0,0.17799999999999999,-0.20599999999999999,-0.373,-0.80100000000000005,-1.0,0.0,0.0,0.0,0.0,3.7690000000000001,2.4820000000000002,1.679,1.24,0.78300000000000003,0.17999999999999999,-0.54700000000000004,-0.92100000000000004,-1.3420000000000001,-1.663,-1.8979999999999999,0.0,0.0,0.0,0.0,3.9620000000000002,3.0299999999999998,2.4369999999999998,2.1269999999999998,1.2509999999999999,0.76900000000000002,0.157,-0.35499999999999998,-0.373,-0.80500000000000005,-1.0,0.0,0.0,0.0,0.0,0.0,3.367,2.944,4.8899999999999997,5.3029999999999999,6.7389999999999999,7.5300000000000002,8.7590000000000003,9.7140000000000004,10.856999999999999,11.882999999999999,12.99,14.047000000000001,15.138999999999999,16.209,2.5649999999999999,3.7610000000000001,4.8440000000000003,6.0839999999999996,7.3579999999999997,8.6699999999999999,10.005000000000001,11.358000000000001,12.723000000000001,14.097,15.477,16.861999999999998,18.251000000000001,19.643000000000001,21.036999999999999,1.5600000000000001,3.5750000000000002,4.1289999999999996,5.6210000000000004,6.7210000000000001,8.0709999999999997,9.3309999999999995,10.656000000000001,11.961,13.284000000000001,14.603,15.928000000000001,17.251000000000001,18.577000000000002,19.902000000000001,2.5009999999999999,3.7000000000000002,4.7530000000000001,5.9710000000000001,7.2190000000000003,8.5079999999999991,9.8200000000000003,11.148999999999999,12.492000000000001,13.843,15.201000000000001,16.564,17.931000000000001,19.300000000000001,20.670999999999999
