molid,identifiere,RDF010u,RDF015u,RDF020u,RDF025u,RDF030u,RDF035u,RDF040u,RDF045u,RDF050u,RDF055u,RDF060u,RDF065u,RDF070u,RDF075u,RDF080u,RDF085u,RDF090u,RDF095u,RDF100u,RDF105u,RDF110u,RDF115u,RDF120u,RDF125u,RDF130u,RDF135u,RDF140u,RDF145u,RDF150u,RDF155u,RDF010m,RDF015m,RDF020m,RDF025m,RDF030m,RDF035m,RDF040m,RDF045m,RDF050m,RDF055m,RDF060m,RDF065m,RDF070m,RDF075m,RDF080m,RDF085m,RDF090m,RDF095m,RDF100m,RDF105m,RDF110m,RDF115m,RDF120m,RDF125m,RDF130m,RDF135m,RDF140m,RDF145m,RDF150m,RDF155m,RDF010v,RDF015v,RDF020v,RDF025v,RDF030v,RDF035v,RDF040v,RDF045v,RDF050v,RDF055v,RDF060v,RDF065v,RDF070v,RDF075v,RDF080v,RDF085v,RDF090v,RDF095v,RDF100v,RDF105v,RDF110v,RDF115v,RDF120v,RDF125v,RDF130v,RDF135v,RDF140v,RDF145v,RDF150v,RDF155v,RDF010e,RDF015e,RDF020e,RDF025e,RDF030e,RDF035e,RDF040e,RDF045e,RDF050e,RDF055e,RDF060e,RDF065e,RDF070e,RDF075e,RDF080e,RDF085e,RDF090e,RDF095e,RDF100e,RDF105e,RDF110e,RDF115e,RDF120e,RDF125e,RDF130e,RDF135e,RDF140e,RDF145e,RDF150e,RDF155e,RDF010p,RDF015p,RDF020p,RDF025p,RDF030p,RDF035p,RDF040p,RDF045p,RDF050p,RDF055p,RDF060p,RDF065p,RDF070p,RDF075p,RDF080p,RDF085p,RDF090p,RDF095p,RDF100p,RDF105p,RDF110p,RDF115p,RDF120p,RDF125p,RDF130p,RDF135p,RDF140p,RDF145p,RDF150p,RDF155p
470,C15H26O2,11.909000000000001,12.397,8.4309999999999992,38.908000000000001,19.262,24.536000000000001,21.263999999999999,22.100000000000001,21.353999999999999,16.579000000000001,21.373000000000001,26.001000000000001,19.443000000000001,17.699999999999999,14.159000000000001,12.615,7.3419999999999996,3.6379999999999999,4.0140000000000002,8.9640000000000004,5.9320000000000004,2.0670000000000002,2.3130000000000002,0.012,0.0,0.0,0.0,0.0,0.0,0.0,1.018,11.688000000000001,0.73299999999999998,18.526,3.3199999999999998,4.4969999999999999,3.4239999999999999,2.2709999999999999,6.7869999999999999,2.6469999999999998,2.8860000000000001,5.952,3.2999999999999998,1.8009999999999999,2.0409999999999999,3.294,1.4370000000000001,0.16600000000000001,0.23000000000000001,1.5740000000000001,0.23899999999999999,0.109,0.016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5630000000000002,11.052,2.2559999999999998,17.678000000000001,4.5090000000000003,7.9740000000000002,6.0629999999999997,5.165,7.9459999999999997,4.2560000000000002,5.6319999999999997,8.9009999999999998,4.835,4.2309999999999999,4.0309999999999997,4.0270000000000001,2.274,0.70499999999999996,0.89400000000000002,2.532,1.0660000000000001,0.441,0.20699999999999999,0.001,0.0,0.0,0.0,0.0,0.0,0.0,11.221,12.57,8.3059999999999992,38.621000000000002,18.327000000000002,24.183,20.123999999999999,21.343,21.157,15.25,19.716000000000001,24.535,18.872,16.434999999999999,13.106,12.032,6.8840000000000003,3.3260000000000001,3.6989999999999998,8.2379999999999995,5.4020000000000001,1.8999999999999999,2.0510000000000002,0.01,0.0,0.0,0.0,0.0,0.0,0.0,4.5350000000000001,11.058,2.8570000000000002,18.783000000000001,5.4390000000000001,9.4139999999999997,7.335,6.4909999999999997,8.9290000000000003,5.1299999999999999,6.9320000000000004,10.298999999999999,5.8710000000000004,5.3550000000000004,4.9260000000000002,4.6369999999999996,2.6749999999999998,0.95499999999999996,1.1830000000000001,3.0219999999999998,1.462,0.58799999999999997,0.33500000000000002,0.002,0.0,0.0,0.0,0.0,0.0,0.0
471,C6H6O3,3.2930000000000001,2.5459999999999998,2.516,5.7789999999999999,1.1859999999999999,3.4689999999999999,3.0190000000000001,4.1420000000000003,2.9630000000000001,0.42099999999999999,0.039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.311,2.6419999999999999,0.222,4.6109999999999998,0.13300000000000001,3.6520000000000001,2.0099999999999998,0.29699999999999999,0.23300000000000001,0.033000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85499999999999998,2.3999999999999999,0.68500000000000005,3.3260000000000001,0.29099999999999998,1.452,0.81499999999999995,0.91300000000000003,0.39100000000000001,0.065000000000000002,0.0030000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3809999999999998,2.6419999999999999,2.5009999999999999,6.585,1.2649999999999999,4.4569999999999999,3.8719999999999999,4.0990000000000002,3.3370000000000002,0.46700000000000003,0.034000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0680000000000001,2.3839999999999999,0.86299999999999999,3.2879999999999998,0.35799999999999998,1.3839999999999999,0.85299999999999998,1.175,0.48599999999999999,0.081000000000000003,0.0060000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
472,C10H16O,7.8170000000000002,8.3580000000000005,8.2599999999999998,21.969999999999999,13.971,18.236000000000001,11.26,12.151,9.6519999999999992,5.5940000000000003,3.5649999999999999,4.5469999999999997,4.3700000000000001,1.9990000000000001,2.9689999999999999,0.034000000000000002,0.76400000000000001,0.0050000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.68300000000000005,8.5549999999999997,0.66800000000000004,11.712999999999999,2.3079999999999998,3.1840000000000002,1.468,1.9299999999999999,2.3340000000000001,0.216,0.14499999999999999,0.71899999999999997,1.105,0.126,0.14599999999999999,0.0030000000000000001,0.0050000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.206,8.0600000000000005,2.0299999999999998,12.481999999999999,4.0880000000000001,6.3899999999999997,2.4380000000000002,3.383,2.3199999999999998,0.97799999999999998,0.63200000000000001,0.93000000000000005,1.115,0.39300000000000002,0.38500000000000001,0.0060000000000000001,0.068000000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.6390000000000002,8.5549999999999997,8.2349999999999994,21.183,12.913,17.172000000000001,10.747,11.869999999999999,9.7970000000000006,5.0869999999999997,3.2549999999999999,4.4269999999999996,4.4960000000000004,1.839,3.0089999999999999,0.041000000000000002,0.67700000000000005,0.0040000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.79,8.0259999999999998,2.5790000000000002,13.138,4.9199999999999999,7.6619999999999999,3.0750000000000002,4.0460000000000003,2.6880000000000002,1.3480000000000001,0.86799999999999999,1.127,1.3140000000000001,0.52600000000000002,0.52100000000000002,0.0070000000000000001,0.111,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
473,C10H20O,9.3490000000000002,9.75,5.492,49.341000000000001,16.998000000000001,23.425000000000001,15.552,7.9610000000000003,14.875,8.7899999999999991,9.9870000000000001,2.7440000000000002,2.1560000000000001,0.074999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.81100000000000005,9.9440000000000008,0.45700000000000002,16.649999999999999,5.452,4.7800000000000002,1.256,1.1140000000000001,2.6019999999999999,1.1779999999999999,0.35999999999999999,0.17999999999999999,0.014999999999999999,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6640000000000001,9.4489999999999998,1.383,18.498999999999999,5.9729999999999999,6.7619999999999996,3.653,2.367,4.3940000000000001,2.1379999999999999,1.681,0.68200000000000005,0.193,0.0070000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0809999999999995,9.9469999999999992,5.4859999999999998,47.435000000000002,16.265000000000001,22.928999999999998,14.484999999999999,7.6239999999999997,13.944000000000001,8.0329999999999995,9.0640000000000001,2.548,1.9119999999999999,0.067000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3730000000000002,9.4149999999999991,1.7529999999999999,20.350000000000001,6.5940000000000003,8.1310000000000002,4.71,2.8900000000000001,5.2380000000000004,2.637,2.3340000000000001,0.88900000000000001,0.312,0.010999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
474,C10H20O,9.3490000000000002,9.7479999999999993,5.5960000000000001,48.825000000000003,16.106000000000002,24.606000000000002,21.812999999999999,9.8019999999999996,17.123999999999999,6.899,7.0570000000000004,0.76200000000000001,2.9540000000000002,0.0,0.30499999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.81100000000000005,9.9440000000000008,0.39600000000000002,16.428999999999998,5.657,2.125,1.4630000000000001,1.429,2.3599999999999999,0.23799999999999999,0.17699999999999999,0.075999999999999998,0.17499999999999999,0.0,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6640000000000001,9.4489999999999998,1.325,19.803000000000001,6.6470000000000002,5.8929999999999998,4.5049999999999999,2.9249999999999998,3.8260000000000001,1.089,0.92000000000000004,0.111,0.52000000000000002,0.0,0.027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0809999999999995,9.9459999999999997,5.4039999999999999,46.015999999999998,14.958,22.68,20.283999999999999,9.9009999999999998,16.141999999999999,6.3079999999999998,6.3840000000000003,0.91800000000000004,2.9409999999999998,0.0,0.27000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3730000000000002,9.4149999999999991,1.7110000000000001,21.899000000000001,7.2590000000000003,7.5700000000000003,5.923,3.5209999999999999,4.7640000000000002,1.5229999999999999,1.3420000000000001,0.129,0.68400000000000005,0.0,0.043999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
475,C12H22O2,9.8000000000000007,11.02,5.6319999999999997,51.500999999999998,19.088999999999999,28.074999999999999,25.239000000000001,13.553000000000001,20.978000000000002,12.038,14.41,10.659000000000001,2.8999999999999999,7.6890000000000001,1.609,1.5409999999999999,0.002,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84099999999999997,11.303000000000001,0.40400000000000003,20.306000000000001,6.8220000000000001,4.1779999999999999,3.3050000000000002,2.827,3.8570000000000002,1.0469999999999999,0.57399999999999995,4.3789999999999996,0.153,0.67000000000000004,0.014,0.014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9319999999999999,10.584,1.25,21.274999999999999,7.7300000000000004,7.8120000000000003,6.0439999999999996,4.2190000000000003,5.7199999999999998,3.0910000000000002,2.2810000000000001,4.327,0.59899999999999998,1.7290000000000001,0.151,0.14099999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.2349999999999994,11.305999999999999,5.4939999999999998,50.384999999999998,18.521999999999998,27.004999999999999,24.564,13.023999999999999,20.245999999999999,11.382,13.470000000000001,10.353,2.6629999999999998,7.6950000000000003,1.429,1.375,0.002,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7320000000000002,10.534000000000001,1.6180000000000001,23.094000000000001,8.4410000000000007,9.6129999999999995,7.5439999999999996,5.0179999999999998,6.7919999999999998,3.9430000000000001,3.1509999999999998,4.6870000000000003,0.80000000000000004,2.2010000000000001,0.24099999999999999,0.22600000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
476,C15H28O2,12.468999999999999,13.762,6.1920000000000002,65.459999999999994,28.007000000000001,30.402999999999999,24.82,20.094000000000001,27.884,24.561,31.850999999999999,22.477,21.248000000000001,13.131,10.874000000000001,10.467000000000001,6.25,3.004,0.20300000000000001,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0649999999999999,14.044,0.53800000000000003,23.405999999999999,7.0910000000000002,5.867,5.8029999999999999,2.8919999999999999,6.0659999999999998,3.8199999999999998,6.7160000000000002,1.629,2.7240000000000002,1.905,0.70599999999999996,0.65400000000000003,0.193,0.11799999999999999,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.73,13.326000000000001,1.5489999999999999,24.844000000000001,8.3710000000000004,8.9329999999999998,7.4160000000000004,5.6689999999999996,8.0299999999999994,7.0949999999999998,10.111000000000001,5.2350000000000003,5.7229999999999999,3.8260000000000001,2.4929999999999999,1.744,0.96399999999999997,0.53200000000000003,0.017999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.749000000000001,14.048,6.218,63.378999999999998,26.943000000000001,30.332999999999998,24.766999999999999,19.442,27.093,22.722000000000001,29.699000000000002,20.747,19.625,12.182,10.029999999999999,9.4420000000000002,5.6500000000000004,2.7330000000000001,0.17999999999999999,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7480000000000002,13.276,1.96,27.167999999999999,9.5060000000000002,10.723000000000001,8.6760000000000002,6.8890000000000002,9.4019999999999992,8.5990000000000002,11.805,6.8140000000000001,7.0810000000000004,4.6719999999999997,3.27,2.3540000000000001,1.3620000000000001,0.73199999999999998,0.029000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
477,C8H10O2,5.1479999999999997,3.4849999999999999,5.0469999999999997,8.7309999999999999,4.3330000000000002,2.5649999999999999,7.1959999999999997,8.1639999999999997,8.4209999999999994,1.881,7.3689999999999998,2.847,1.9139999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45800000000000002,3.7770000000000001,0.41299999999999998,5.8479999999999999,0.27100000000000002,0.89200000000000002,1.573,0.72799999999999998,2.3410000000000002,0.23400000000000001,0.45700000000000002,0.02,0.014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4079999999999999,3.0510000000000002,1.046,5.4080000000000004,0.91700000000000004,0.82499999999999996,2.5819999999999999,1.833,3.0030000000000001,0.27000000000000002,1.448,0.254,0.17100000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.125,3.7749999999999999,5.3049999999999997,8.9030000000000005,4.1139999999999999,2.5979999999999999,6.9649999999999999,8.6310000000000002,8.0190000000000001,1.7629999999999999,7.2300000000000004,2.5249999999999999,1.6970000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.774,3.0,1.3160000000000001,5.5430000000000001,1.204,0.94399999999999995,3.073,2.2850000000000001,3.4049999999999998,0.35999999999999999,1.895,0.41299999999999998,0.27700000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
478,C11H14O2,6.5709999999999997,6.1959999999999997,5.5270000000000001,14.718999999999999,6.0810000000000004,3.4820000000000002,10.101000000000001,19.094000000000001,9.8940000000000001,3.9220000000000002,5.1619999999999999,6.1790000000000003,7.319,4.9749999999999996,3.0699999999999998,4.0330000000000004,1.657,4.1139999999999999,2.3809999999999998,1.484,0.23100000000000001,0.019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.56899999999999995,6.4390000000000001,0.45100000000000001,7.8879999999999999,0.34000000000000002,0.69799999999999995,1.9410000000000001,3.423,5.1340000000000003,0.29999999999999999,1.0249999999999999,1.532,3.4550000000000001,0.92500000000000004,0.080000000000000002,1.1659999999999999,1.4970000000000001,1.1120000000000001,0.13300000000000001,0.067000000000000004,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9670000000000001,5.8310000000000004,1.1839999999999999,7.907,1.0049999999999999,1.018,3.3300000000000001,5.633,4.5800000000000001,0.53300000000000003,1.452,1.9690000000000001,3.673,1.631,0.40000000000000002,1.488,0.67200000000000004,1.4079999999999999,0.36399999999999999,0.28499999999999998,0.021000000000000001,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.194,6.4379999999999997,5.7549999999999999,14.718999999999999,6.0149999999999997,3.359,9.5890000000000004,18.327000000000002,10.112,3.585,5.1289999999999996,5.7370000000000001,7.4550000000000001,4.6369999999999996,2.7599999999999998,4.093,2.089,4.5110000000000001,2.411,1.357,0.20499999999999999,0.017000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5030000000000001,5.7880000000000003,1.4930000000000001,8.2479999999999993,1.3360000000000001,1.234,3.988,6.6669999999999998,4.899,0.745,1.677,2.2570000000000001,3.899,1.9390000000000001,0.58399999999999996,1.6459999999999999,0.63500000000000001,1.542,0.48299999999999998,0.38700000000000001,0.034000000000000002,0.0030000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
479,C9H10O2,5.3949999999999996,3.6560000000000001,6.1180000000000003,11.57,2.6549999999999998,4.9029999999999996,8.1460000000000008,7.617,10.856,1.02,10.256,3.7320000000000002,2.5049999999999999,0.89000000000000001,0.54700000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47899999999999998,3.948,0.48599999999999999,6.8570000000000002,0.193,1.012,1.4990000000000001,0.63400000000000001,3.4020000000000001,0.39900000000000002,1.631,0.32700000000000001,0.16800000000000001,0.095000000000000001,0.0040000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.482,3.2210000000000001,1.3200000000000001,6.827,0.42899999999999999,1.3660000000000001,2.7919999999999998,1.5409999999999999,4.4320000000000004,0.22800000000000001,2.4239999999999999,0.437,0.46300000000000002,0.16200000000000001,0.049000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.3579999999999997,3.9449999999999998,6.3010000000000002,11.614000000000001,2.5379999999999998,4.7450000000000001,7.8319999999999999,8.0939999999999994,10.598000000000001,1.036,9.9019999999999992,3.4089999999999998,2.5489999999999999,1.0580000000000001,0.48499999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8680000000000001,3.1709999999999998,1.673,7.1159999999999997,0.56499999999999995,1.6579999999999999,3.375,1.9319999999999999,4.9390000000000001,0.253,3.028,0.61899999999999999,0.59899999999999998,0.19,0.079000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
480,C9H10O,4.7889999999999997,4.6219999999999999,2.3700000000000001,13.936999999999999,4.0869999999999997,4.4489999999999998,4.4290000000000003,4.04,6.4109999999999996,2.6280000000000001,2.7130000000000001,2.1589999999999998,4.3559999999999999,2.6379999999999999,0.92400000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41599999999999998,4.6200000000000001,0.18099999999999999,7.5069999999999997,0.89000000000000001,0.92200000000000004,0.61699999999999999,0.34100000000000003,2.3519999999999999,0.128,0.123,1.1259999999999999,0.29999999999999999,0.070999999999999994,0.0070000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4339999999999999,4.6200000000000001,0.65900000000000003,8.1349999999999998,1.488,1.2130000000000001,1.387,1.1339999999999999,2.258,0.51900000000000002,0.52100000000000002,0.65300000000000002,0.85399999999999998,0.378,0.083000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5140000000000002,4.6219999999999999,2.2189999999999999,14.028,3.9350000000000001,4.3239999999999998,4.3380000000000001,3.7829999999999999,6.2960000000000003,2.419,2.4790000000000001,2.2469999999999999,4.4009999999999998,2.3769999999999998,0.81999999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8240000000000001,4.6200000000000001,0.84599999999999997,8.5,1.736,1.478,1.7,1.4490000000000001,2.5059999999999998,0.69899999999999995,0.70699999999999996,0.68300000000000005,1.1020000000000001,0.54300000000000004,0.13400000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
481,C9H10O3,4.7880000000000003,4.3099999999999996,5.4909999999999997,11.731,0.13800000000000001,3.4609999999999999,8.3940000000000001,9.4459999999999997,11.335000000000001,0.50900000000000001,4.0010000000000003,2.3370000000000002,2.871,0.51300000000000001,1.7190000000000001,4.2329999999999997,0.075999999999999998,0.82399999999999995,0.72099999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41499999999999998,4.8470000000000004,0.495,7.274,0.17599999999999999,1.3600000000000001,1.599,0.46800000000000003,3.706,0.52500000000000002,0.36899999999999999,1.615,0.94499999999999995,0.044999999999999998,0.19400000000000001,0.29499999999999998,0.0060000000000000001,0.069000000000000006,0.0050000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4330000000000001,3.5139999999999998,0.94599999999999995,6.4669999999999996,0.081000000000000003,1.1930000000000001,2.7709999999999999,1.4390000000000001,3.6789999999999998,0.253,0.88400000000000001,1.2949999999999999,0.91900000000000004,0.153,0.27700000000000002,0.60699999999999998,0.023,0.246,0.064000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5129999999999999,4.8410000000000002,6.1639999999999997,12.757999999999999,0.17599999999999999,3.5710000000000002,8.4359999999999999,9.2219999999999995,11.273,0.629,3.6659999999999999,2.4529999999999998,2.9159999999999999,0.48399999999999999,2.0379999999999998,3.9380000000000002,0.071999999999999995,0.77600000000000002,0.63900000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8240000000000001,3.4220000000000002,1.1599999999999999,6.5869999999999997,0.073999999999999996,1.347,3.2930000000000001,1.948,4.1890000000000001,0.23899999999999999,1.1339999999999999,1.337,1.0640000000000001,0.19500000000000001,0.32500000000000001,0.81399999999999995,0.029000000000000001,0.314,0.104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
482,C8H10O,4.7779999999999996,3.2970000000000002,4.4989999999999997,9.8339999999999996,2.3399999999999999,2.6400000000000001,6.8079999999999998,7.8940000000000001,6.1500000000000004,2.0419999999999998,4.4290000000000003,0.58699999999999997,0.93500000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40200000000000002,3.54,0.36599999999999999,5.1310000000000002,0.246,0.626,1.2729999999999999,0.54600000000000004,0.93999999999999995,0.029000000000000001,0.17499999999999999,0.0040000000000000001,0.0070000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4279999999999999,2.9329999999999998,0.88,5.2320000000000002,0.65700000000000003,0.81699999999999995,2.3650000000000002,1.5860000000000001,1.7110000000000001,0.222,0.78700000000000003,0.051999999999999998,0.084000000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,3.5390000000000001,4.7880000000000003,9.8469999999999995,2.2120000000000002,2.5840000000000001,6.5129999999999999,7.9139999999999997,5.6749999999999998,1.821,4.0309999999999997,0.52100000000000002,0.82899999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.819,2.8900000000000001,1.105,5.4699999999999998,0.83199999999999996,0.97599999999999998,2.843,2.0470000000000002,2.077,0.34100000000000003,1.0820000000000001,0.085000000000000006,0.13500000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
